"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-0.6127,0.549,-0.5841,0.5566,-0.3317,-1.9114,-1.6285,-0.9807,-0.4339,-2.775,-0.0799,-1.4406,-0.4574,-2.4956,-1.9081,-1.5436,-2.3116,-0.2126,-1.8078,-1.1447,-0.0132,-3.5483,-0.9458,-0.3644,-1.8787,-1.407,-1.6958,-0.7773,-0.5845,-1.5054,0.2905,0.4238
-0.6422,0.5848,-0.6043,0.6315,-0.3417,-2.0116,-1.722,-1.0344,-0.4604,-2.9753,-0.0583,-1.5569,-0.5083,-2.6618,-2.0334,-1.6185,-2.4574,-0.2062,-1.9025,-1.2252,-0.0165,-3.7987,-0.9841,-0.3916,-2.0026,-1.5241,-1.8071,-0.8438,-0.6073,-1.5803,0.3169,0.4811
-0.6195,0.6954,-0.5777,0.7452,-0.3302,-2.1047,-1.829,-1.0651,-0.4408,-3.2175,-0.0133,-1.7405,-0.5621,-2.8422,-2.0941,-1.7061,-2.6227,-0.1903,-1.9929,-1.2944,0.0391,-4.0847,-1.0058,-0.4192,-2.1567,-1.6635,-1.9476,-0.9552,-0.6287,-1.6571,0.3533,0.5775
-0.6559,0.8132,-0.5746,0.8317,-0.3483,-2.3137,-1.9831,-1.1624,-0.4832,-3.5214,-0.0425,-1.8657,-0.6906,-3.1017,-2.3559,-1.8062,-2.8592,-0.1852,-2.1918,-1.3986,-0.0476,-4.4204,-1.1054,-0.4197,-2.3113,-1.813,-2.0745,-0.978,-0.6282,-1.7536,0.371,0.6407
-1.0049,0.7186,-0.833,0.7621,-0.423,-2.7202,-2.0375,-1.428,-0.733,-3.6081,-0.3015,-1.516,-0.8856,-3.4008,-3.3215,-1.8755,-3.0512,-0.2565,-2.4974,-1.5858,-0.5416,-4.6401,-1.335,-0.4126,-2.2807,-1.7748,-2.0309,-0.6819,-0.5772,-1.8188,0.2882,0.4631
-0.7811,0.7601,-1.7262,0.6835,2.1899,-0.4058,1.3797,-0.5207,1.2084,-0.4452,0.078,1.445,-0.2583,-0.3897,-1.5371,0.8058,-0.523,1.0179,-1.176,-0.0525,-0.5016,-1.6153,0.283,0.4735,0.2326,-0.5403,0.3175,0.5407,0.2285,-0.1865,1.7851,0.0957
-1.6561,-1.0755,-3.1764,0.5293,0.8795,-0.8007,0.7577,-1.3199,-0.0595,-0.5175,-0.2037,0.8977,-1.2153,-1.365,-0.6837,-0.1148,-1.0403,-0.2831,-0.2615,-1.7724,-1.4305,-1.7972,-0.3319,-0.5397,0.0675,0.127,-0.2774,0.4177,0.1423,0.6448,1.1166,0.9489
-1.3456,-2.3579,-3.1402,-0.1613,-1.8616,-0.0941,-1.2915,-1.3239,-1.098,-0.6453,1.0325,-1.0272,-0.1202,-0.8119,1.5288,-0.9243,-0.9487,-1.5968,1.5094,-2.286,0.7204,-1.4785,0.2285,-1.0801,-0.8121,0.4465,-0.8161,-1.0486,-0.3397,1.3228,0.4816,1.9637
-0.6425,-3.5126,-1.6618,-0.7977,-3.3289,0.2579,-2.5957,-0.7519,-2.2476,-1.4779,1.33,-1.8195,0.1123,-0.1637,1.1566,-1.4019,-1.2633,-1.8237,2.0314,-1.2736,0.6707,-1.8782,-0.1765,-1.0539,-1.4219,0.0341,-0.6718,-1.9763,0.0833,0.5035,-1.0465,1.593
-0.2511,-3.4281,0.212,-0.4287,-2.0004,-1.1315,-3.1346,-1.2226,-3.4921,-2.373,-0.7191,-0.9728,-1.8969,0.6226,-0.6329,-1.1132,-0.2684,-1.0114,0.6787,-1.8908,-1.0917,-1.7629,-1.7896,-0.8974,-1.8524,0.3182,-0.2127,-1.0961,0.685,-0.3375,-2.3312,0.085
