"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
1.8158,2.4916,0.0641,0.9165,1.0484,1.2674,-0.8909,0.6236,0.8517,1.4818,1.6869,2.4367,4.832,3.3315,1.1321,3.7856,2.8532,3.719,1.9111,1.0423,2.2894,2.0983,1.1939,1.2611,3.2409,1.6826,2.3274,-1.1879,1.0989,-0.8321,3.8313,2.2919
1.8912,2.5307,0.0424,0.9725,1.0942,1.2741,-1.0854,0.6134,0.8963,1.5506,1.7804,2.5367,5.0884,3.5158,1.2046,3.9988,2.9745,3.8977,1.987,1.0606,2.4405,2.2129,1.2612,1.32,3.4007,1.7564,2.4288,-1.3417,1.1387,-0.92,4.0677,2.4507
1.993,2.5897,0.0261,1.0625,1.1697,1.2845,-1.3314,0.6139,0.9612,1.6245,1.9295,2.6454,5.5,3.7829,1.3133,4.3127,3.155,4.167,2.0775,1.1,2.6392,2.3727,1.3691,1.4093,3.6289,1.8599,2.611,-1.5048,1.2223,-0.9929,4.3782,2.6587
2.1041,2.7052,0.0393,1.1846,1.2479,1.321,-1.6386,0.6204,1.033,1.7392,2.0962,2.7957,5.9416,4.0806,1.4285,4.6771,3.3636,4.4746,2.1754,1.128,2.8505,2.536,1.4918,1.5241,3.8951,1.9896,2.8156,-1.6868,1.3139,-1.0395,4.7437,2.8882
2.0047,2.7297,-0.0076,1.1787,1.2423,1.3672,-1.8472,0.634,1.0208,1.9329,1.9603,2.8375,5.5886,3.9968,1.3344,4.5794,3.2857,4.2853,2.1521,1.03,2.8458,2.546,1.4113,1.4504,3.9169,1.9999,2.6199,-1.9061,1.155,-1.2082,4.782,2.8831
-1.57,3.0655,-0.6777,0.6693,0.1532,1.007,-0.5157,-0.6719,0.2506,1.1523,0.4683,-0.7149,1.8602,1.6137,0.4548,0.9564,1.7091,1.9104,-0.6538,1.7294,1.0752,0.7362,1.0646,1.7957,1.8168,0.1887,-0.4948,-1.2017,-0.2203,-1.6582,0.7506,0.7194
-0.2775,4.8533,0.5817,-0.0145,0.6905,2.4855,-0.1693,0.0787,0.6389,1.1863,-0.1167,0.3252,0.1216,0.6401,-0.3143,0.1734,2.1524,1.2586,0.6025,0.9866,0.7348,0.4355,0.9005,1.0077,0.4439,0.2956,0.218,-0.5194,-0.3742,0.4665,0.1857,-0.389
1.1836,2.8548,0.4277,-1.136,0.2608,1.6691,1.271,0.2971,0.6291,0.4514,-0.4382,0.9374,-0.7704,0.2013,-0.0236,-0.3124,1.0512,0.6695,1.5555,0.5943,0.5516,0.0452,0.116,0.2362,-0.6209,0.1694,0.1724,-0.3441,0.1386,0.4557,0.5768,-0.4069
1.5476,0.9164,0.4274,-1.1771,-1.0363,0.6898,1.4674,0.1384,0.1982,-0.0943,0.0527,1.2194,-1.2592,-0.019,0.9834,0.1181,-0.6166,0.712,1.2504,0.789,0.3297,-0.3663,-0.3389,0.0777,-0.1949,0.2,0.6006,-0.6642,1.2681,0.4864,0.2617,0.2435
0.2,0.7082,-0.4674,-0.1097,-0.5171,-1.1958,-0.3169,-0.3259,-0.4321,0.178,-0.0937,0.9106,-1.1341,0.0837,0.5289,0.3774,-0.0837,-0.0103,0.1916,0.993,-0.5202,-0.2795,-0.5876,0.0127,0.0319,0.5943,0.9246,-0.3332,1.3291,0.8391,-1.005,0.2486
-0.636,-0.3921,-1.1787,0.9208,-0.2396,-2.7954,-1.8369,-1.5184,-0.7828,-0.2545,-0.8689,0.2382,-1.2424,-0.2439,-0.1726,-1.029,-0.7412,-0.8754,-0.1084,1.039,-1.5171,-0.8751,-1.3752,-0.0589,-0.7032,1.1258,0.1205,0.0323,0.2235,1.3877,-0.7415,0.1004
-0.4906,-0.9766,-1.7179,0.4499,0.4454,-2.3863,-2.1106,-0.9604,-0.5281,-0.8451,-1.1331,0.0939,-0.2686,0.0234,-0.1408,-2.0287,-0.7218,-0.9718,0.2036,1.3971,-1.4292,-0.6897,-0.8287,-0.796,-0.7584,0.6831,-0.3745,1.0695,-0.898,0.9885,0.9555,-0.2743
-0.0183,0.9493,-0.8826,-0.3409,1.2432,-1.3982,-0.2899,0.7183,-0.4657,-0.7328,0.1295,0.3804,-0.7201,0.0073,0.2631,-0.1065,1.5526,0.176,0.6691,0.8381,0.0394,0.0682,0.6788,-0.4058,-0.291,0.1661,0.222,1.3803,-0.5978,-0.1597,0.9413,-0.8214
0.4351,3.0635,1.3528,-0.6021,1.0962,1.2583,0.4105,1.4147,0.0059,-0.466,1.3847,0.3299,-1.2925,-0.3911,0.5632,1.7253,1.5918,0.3937,1.1483,-0.2022,1.7079,1.1529,1.3888,0.3929,0.2489,0.2337,1.4091,0.4002,0.4578,0.5201,0.3472,-1.0138
1.3703,2.6416,2.5899,-0.0938,0.4601,4.1055,0.3461,1.1327,-0.0258,-0.6375,1.4702,-0.2431,-0.4879,0.2928,0.801,2.1283,0.6172,-1.1103,1.4601,-0.4535,2.4081,1.549,0.9037,0.6385,0.2931,-0.2637,1.1199,-0.3416,1.2931,1.5352,-0.1414,-0.6651
2.1085,2.1738,2.0219,0.6174,0.2104,4.7918,0.5807,0.7315,0.4058,-0.2871,1.1296,0.0943,0.2023,0.9069,1.0133,1.5469,-0.109,-1.5381,1.1008,-0.4144,1.9507,0.777,0.0687,0.5487,0.0701,-1.1436,-0.1348,-1.2669,0.9145,0.6545,-0.4826,-0.6784
0.1415,2.1725,-1.2668,-0.4864,-0.1666,-1.6379,-2.7484,-0.5172,0.8514,0.3484,-1.6163,-0.0903,0.8806,-0.5752,-1.2408,-2.0419,-2.0846,-0.7284,-1.6057,-2.996,-1.2523,-1.1547,-2.7638,-0.515,-4.4358,-3.0386,-4.4419,-2.2565,-3.1824,-1.2838,-1.7419,-2.8582
-0.7389,-0.2746,-1.3806,-0.3256,-0.2927,1.7651,0.0299,0.8228,0.8105,-0.6147,-1.2321,0.0701,1.2688,1.8408,-0.7986,-1.6211,-1.246,0.4686,-0.7118,-1.9369,-1.5206,-1.8804,-2.4536,0.1493,-3.0835,-2.302,-3.2594,-0.589,-2.866,-1.4539,-0.8201,-1.4524
