"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-5.0777,-2.0408,-1.6472,-1.3825,-1.9753,-7.5741,-6.1603,-1.762,-2.9421,-1.876,-0.7507,0.1993,-4.3179,-4.496,-5.7923,-3.3023,-6.5258,-0.7946,-2.6351,-2.2697,-3.995,-1.3157,-1.1216,-2.1935,-2.3135,-2.4301,-1.9294,-0.1942,-4.056,-1.6744,-1.9538,-1.9781
-5.3924,-2.1507,-1.7177,-1.434,-2.0949,-8.0585,-6.5022,-1.8693,-3.0798,-1.9948,-0.763,0.2174,-4.6008,-4.756,-6.1372,-3.4769,-6.8925,-0.8219,-2.774,-2.3407,-4.191,-1.3877,-1.1707,-2.308,-2.4329,-2.5512,-2.0204,-0.1336,-4.247,-1.7558,-2.0475,-2.077
-5.7053,-2.2416,-1.7867,-1.5003,-2.2224,-8.6611,-6.9083,-1.9775,-3.2518,-2.1005,-0.7564,0.2519,-4.9943,-5.0563,-6.5688,-3.6752,-7.3204,-0.8255,-2.9604,-2.4399,-4.4606,-1.4322,-1.1985,-2.4866,-2.5423,-2.6716,-2.1456,-0.0514,-4.4827,-1.8391,-2.1581,-2.1933
-6.0985,-2.3361,-1.897,-1.6078,-2.4183,-9.3132,-7.3196,-2.1407,-3.5167,-2.2699,-0.7915,0.31,-5.4478,-5.4237,-7.0659,-3.9063,-7.8144,-0.8667,-3.164,-2.5115,-4.7767,-1.5186,-1.2697,-2.7271,-2.7162,-2.8237,-2.3087,-0.0053,-4.8361,-1.9629,-2.3151,-2.3528
-6.7215,-2.5498,-2.1032,-1.7673,-2.7005,-9.5161,-7.6713,-2.378,-3.7912,-2.6357,-0.9768,0.2425,-5.4046,-5.7133,-7.2252,-4.0823,-8.1896,-1.095,-3.1384,-2.3584,-4.7291,-1.8172,-1.5407,-2.6879,-3.0956,-3.0811,-2.3899,-0.0835,-5.1881,-2.1101,-2.4933,-2.5085
0.1684,2.4706,-0.3758,0.5496,0.9503,0.3271,1.709,0.9078,1.4334,0.9028,1.2545,1.7652,-1.6726,0.9477,1.2106,2.4511,1.5656,1.155,1.245,2.7325,1.5436,1.3826,0.7507,0.7968,1.0293,1.2118,1.1336,1.4804,2.402,0.4922,2.0452,-0.2217
-0.7759,1.0232,-0.9643,2.0505,1.3361,-0.0301,-0.4306,0.7713,1.293,-0.0587,0.8287,0.9945,-0.1045,-0.0026,0.7781,0.591,-0.2589,1.2463,1.6158,0.4649,1.6938,0.3077,0.6592,1.6674,0.4492,1.0595,2.0181,0.5183,1.9367,0.0433,1.1687,0.7433
-0.7168,-1.3265,-1.871,0.7389,0.1464,-2.8383,-2.077,-0.453,0.2745,-0.4463,-0.5167,-0.4106,0.8507,-1.9927,-1.22,-1.3001,-0.7704,0.7399,-0.2989,-2.0653,-0.7904,-0.3888,-0.3633,1.9029,0.5473,0.9301,2.3812,-0.0095,1.4451,-0.8445,0.0649,0.6725
-0.6034,-2.5193,-1.9978,-1.0748,-1.1289,-3.904,-0.8183,-1.2432,-0.4634,-0.8558,-1.1423,-1.5353,1.2246,-3.1646,-2.3596,-1.2061,0.4599,0.0893,-1.5094,-2.0749,-2.8729,-0.3434,-0.504,2.3907,1.8484,0.5134,2.6669,0.613,0.9147,-0.9795,-0.5658,0.2699
0.3683,-3.155,-0.3348,-0.3848,-0.1086,-0.6539,-0.5157,-0.6227,-0.3985,-0.7752,-0.0317,-1.6432,-0.3385,-2.442,-0.9531,0.5623,1.4353,-0.6229,0.0427,-1.8177,-2.6077,0.73,0.4073,2.0107,2.7305,1.6252,2.2375,1.4346,1.4847,0.1243,-1.5864,-0.4629
0.9072,-4.1448,0.6095,1.1591,-0.5867,2.2551,-0.3933,-0.7977,0.4127,-1.3049,0.4966,-0.5286,-1.4386,-1.329,-0.3144,-0.1796,0.4675,-1.4676,0.1447,-1.488,-2.0922,0.39,-0.0409,-0.0132,1.1267,0.5577,-0.1347,1.5149,0.3569,0.0294,-1.9351,-0.8788
0.3254,-3.5859,-0.1611,1.3013,-2.2583,1.7722,-0.728,-1.6717,0.1889,-1.9781,-0.675,-0.0067,0.2601,-0.9079,-1.2366,-2.1805,-1.7433,-1.4949,-1.5136,-0.8838,-1.9166,-1.5838,-1.1646,-1.4931,-1.2889,-1.3172,-2.3036,0.2647,-2.459,-0.0736,-1.5719,-0.7712
-0.7985,-2.6973,-0.1451,0.8246,-2.7473,0.9567,-0.6896,-2.4024,-1.0467,-1.7658,-1.8606,-0.4287,1.065,-1.8477,-2.1009,-4.2554,-3.1689,-1.3389,-3.1597,-2.4471,-2.6258,-3.2905,-2.1459,-1.6646,-2.3263,-0.8464,-1.945,-1.1981,-2.4727,0.2187,-1.4851,-0.5043
-1.5465,-1.9932,1.0818,1.4667,-0.5453,2.8507,0.6932,-1.4112,-0.3657,-0.5575,-1.9447,-1.6021,1.6681,-1.1989,-1.5665,-3.3922,-2.9608,-0.2154,-1.9194,-2.0474,-2.4395,-2.3548,-1.4397,0.2573,-1.453,1.0322,0.7489,-0.8785,1.1948,1.4829,-0.7772,0.9513
-1.4825,-0.4694,2.3757,2.1384,0.6442,2.5323,-2.9389,-0.5493,-0.7411,0.2891,-1.5528,-2.2191,1.6188,0.5948,-0.4417,0.4596,-0.0865,0.7421,1.317,-0.6914,-1.1092,-0.6111,-0.5968,1.5165,-0.3834,2.707,2.2691,-1.701,3.2854,2.5008,-1.2432,2.0806
-1.5753,0.719,1.8932,1.0723,-1.5219,-0.1868,-6.1646,-0.5867,-2.4913,-0.1422,-1.5248,-2.0424,-0.1299,-0.1176,-1.3457,0.9077,2.0828,1.1656,0.5963,-1.0518,-0.9101,-0.6693,-0.7517,1.6917,-0.1226,1.9261,1.6295,-1.9635,2.3751,2.1954,-0.7226,2.6001
-2.1052,0.5993,-0.1887,-1.5624,-3.6148,-3.8031,-3.9361,-1.4951,-3.6803,-1.4977,-1.4556,-1.6476,0.314,-1.726,-2.9762,0.3903,2.0496,0.3884,-0.9508,-0.2754,0.1325,-1.5195,-0.5934,0.2985,-1.1556,0.2117,0.0095,-1.0417,0.4698,1.9147,1.309,2.1259
-2.3361,-0.8305,-1.8379,-3.9697,-4.3345,-4.8831,-2.1494,-1.7358,-4.0563,-1.8652,-0.7769,-0.7353,0.751,-2.3613,-1.9858,-0.2917,1.1857,-1.2589,-1.1743,1.6875,1.4089,-0.7419,-0.2283,-1.4313,-1.2627,0.0794,-0.7196,0.1195,-0.512,1.5212,1.0831,0.9349
-1.5495,-0.6484,-2.2828,-3.7448,-3.6949,-4.5895,-3.9532,-0.9864,-3.503,-0.954,-0.0237,0.3658,-0.1042,-0.305,0.0356,-0.8931,0.4539,-1.7371,-0.7299,3.4719,2.2877,0.2963,-0.2633,-1.1458,-0.4309,-0.6274,-1.6533,0.2229,-1.9017,0.4946,0.2401,0.1667
-0.7468,0.6623,-2.2413,-1.0127,-1.1926,-4.3794,-5.334,0.2497,-2.0786,-0.0573,0.0321,1.1882,-0.6265,1.6477,-0.1191,-1.666,-0.3712,-0.8506,-0.3172,3.8636,2.2609,0.0918,-0.9095,-1.2744,-0.5054,-2.1003,-4.1462,-0.9612,-3.919,-0.6881,0.3279,0.2759
0.0084,2.1287,-2.211,0.0499,0.5401,-4.4647,-4.7126,-0.9014,-1.9305,-0.3276,-0.5582,0.2151,-0.5927,1.2305,0.1853,-1.3287,-0.3138,-0.9586,-0.8848,1.92,0.5567,-1.4462,-1.2127,-3.3716,-2.1835,-2.9842,-6.9525,-2.7599,-5.5638,-2.2075,-0.7247,-0.4664
1.273,2.8842,-1.2141,-0.2818,1.8155,-2.088,-1.4615,-1.0169,-0.1592,0.0289,0.0883,-0.7311,0.2867,0.7318,0.7171,0.3651,0.4702,-0.5697,-0.545,-0.0148,0.3034,-1.8137,-0.6105,-2.9441,-2.7005,-2.618,-6.5297,-3.1699,-5.1425,-2.7686,-1.8456,-1.3179
1.9682,1.8792,-0.0405,-0.0141,4.0534,3.4945,5.6201,1.1125,2.8262,1.7468,2.0778,0.0084,2.3129,1.0597,0.2342,1.6286,0.3842,0.5911,1.7441,-1.6237,1.19,0.8914,2.0109,-0.0223,0.2196,-0.56,-1.1293,-1.3893,-2.2492,-2.3248,-2.1888,-1.361
2.0479,-0.6154,0.6921,1.0051,3.1761,7.7381,6.7094,0.0881,0.9582,1.3853,2.4956,2.1207,3.7835,-0.0214,1.065,-0.1903,-0.269,-1.9555,1.1172,-2.4713,-0.9088,2.5644,1.117,-1.5783,1.9824,0.7375,1.8227,-0.0658,0.3691,-3.3466,-3.0201,-1.9794
-0.2755,0.1477,1.9919,3.0989,5.609,7.146,5.1207,1.4408,4.2658,2.0047,0.8795,1.1934,2.9043,0.8539,-1.0988,-1.6071,-0.6484,0.1946,-2.2185,-4.0344,-4.7647,1.8002,1.276,2.7159,0.8584,0.464,3.8982,2.8327,3.2323,-1.6352,0.8322,-0.434
5.7335,3.4786,2.3121,3.0177,5.4571,8.2144,12.1231,0.6912,3.5147,5.3841,0.6652,4.2444,1.3209,3.8961,4.734,1.7539,3.4206,-0.4483,0.634,-0.2036,-1.4897,4.5764,1.5161,2.4679,3.5817,6.6177,4.3387,2.7407,3.5434,-1.2966,-1.4414,-0.0586
1.5935,0.7509,1.3057,3.4901,0.1148,4.3555,-2.3791,0.1776,0.3345,3.0475,-0.0948,-0.124,0.5984,0.5977,3.1673,1.1044,1.9707,0.9708,-1.5056,-1.1512,0.1588,0.9991,-0.5553,2.6746,0.7687,1.6018,1.2766,1.3652,2.0554,2.3652,-1.5537,0.8827
-1.105,-1.4155,0.7489,2.858,-0.9526,1.0905,-0.7694,-1.1033,-1.067,-0.2256,-2.182,-0.3272,0.4081,-0.9869,0.9092,1.1549,0.507,1.313,-0.7479,0.0124,1.1594,-0.6607,-1.517,2.0876,-1.1343,-0.133,-0.4905,1.3756,1.1312,1.7354,-1.2833,1.4289
-2.4955,-2.9921,1.2254,1.2305,-0.6983,-1.2889,1.4451,-1.5519,-1.4565,-2.7872,-2.7708,-0.3051,-0.7878,-0.9541,-0.8881,-0.1541,-0.7741,1.1383,-0.4019,-0.221,0.3594,-1.6907,-1.2554,2.054,-1.1795,-1.4595,-0.3541,1.5445,1.7631,0.2246,-0.6252,1.0414
-0.8159,-2.2209,1.0752,0.514,-0.5608,-1.5735,1.8061,-0.7047,-1.6841,-2.9274,-1.6606,-0.5681,-0.747,1.6917,0.2036,0.238,0.6362,1.5374,0.7072,0.6642,0.1619,-1.114,0.2911,3.3255,0.5343,-2.109,0.7577,1.8174,2.1747,-0.8721,0.0361,1.1696
