"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-0.957,0.6243,0.5214,-0.9458,0.9909,-1.9561,-4.463,-1.259,0.7418,0.1546,-4.9501,2.2082,-0.1247,-0.0955,-0.2017,1.2032,0.2962,-0.369,-2.5571,-2.4385,0.0207,0.1325,-4.3809,-3.9502,-2.6621,-0.197,-2.1708,-3.4301,-5.934,-0.9981,-0.3928,0.7837
-1.0072,0.6813,0.5639,-1.0183,1.0474,-2.1207,-4.7895,-1.3628,0.7725,0.1341,-5.2854,2.3244,-0.133,-0.119,-0.2173,1.2701,0.3103,-0.3927,-2.7294,-2.606,-1e-04,0.1487,-4.6555,-4.187,-2.8246,-0.1942,-2.2841,-3.6382,-6.2947,-1.0389,-0.4219,0.839
-1.0779,0.786,0.6541,-1.0989,1.1342,-2.3681,-5.2104,-1.496,0.8087,0.0949,-5.7266,2.4765,-0.1387,-0.1459,-0.2558,1.3696,0.3491,-0.4413,-2.9781,-2.7837,-0.0423,0.1719,-4.992,-4.5077,-3.0442,-0.1877,-2.4243,-3.8846,-6.7054,-1.0618,-0.4611,0.9652
-1.1638,0.8555,0.7305,-1.2196,1.2393,-2.5864,-5.6157,-1.6195,0.867,0.0831,-6.2501,2.5844,-0.1726,-0.1735,-0.3337,1.4584,0.3747,-0.4854,-3.2643,-2.9539,-0.0931,0.2089,-5.3632,-4.8964,-3.2688,-0.1918,-2.5988,-4.1549,-7.1927,-1.122,-0.5171,1.035
-1.1839,0.6256,0.5454,-1.325,1.2441,-2.3311,-5.5413,-1.6393,0.9959,0.1881,-6.3645,2.5232,-0.2169,-0.1689,-0.2553,1.3551,0.2658,-0.3393,-3.1944,-3.0755,-0.0148,0.2189,-5.5168,-4.9438,-3.2866,-0.2317,-2.6899,-4.2882,-7.6058,-1.3595,-0.5192,0.76
0.7781,0.7197,1.8149,0.9553,0.6622,2.7289,-1.0151,1.637,2.2491,1.9877,-0.4736,0.806,0.13,0.8435,0.062,0.9775,0.4708,-0.1014,0.0588,-0.8624,1.26,0.3067,-0.9266,-2.0317,0.4909,0.4549,-0.6556,-1.2416,-0.7428,-0.0841,0.0584,-0.4237
0.5668,-0.4725,0.5917,1.6484,0.2022,0.2703,-2.1932,2.3449,1.8495,1.9619,1.4286,-0.1971,0.5529,0.8311,0.824,-0.3784,-0.4604,0.8956,1.3381,-2.9137,1.2543,0.6773,0.3654,0.2977,2.4944,0.5392,1.1001,-1.5907,1.3877,0.3252,0.3223,1.9402
1.6162,-0.3355,-0.3081,1.568,-1.6813,-2.3379,-4.6056,1.926,0.2572,0.8658,4.0621,-1.1056,0.4935,0.0986,1.434,-0.0819,-0.0355,0.3348,2.5143,-3.49,1.2247,0.0386,1.2513,2.0927,3.4764,-0.0268,1.9431,-1.3593,4.8962,1.0711,0.2455,3.3316
2.4001,0.1091,-0.2101,0.8599,-2.7299,-0.7038,-4.2795,2.13,-0.3749,0.4966,4.8624,-2.4058,-0.2377,-0.2795,2.4507,3.2734,1.919,-0.3264,2.4406,-2.1947,1.413,0.5148,2.4617,2.2786,4.3588,-0.3683,2.7673,0.1042,6.5288,2.1678,-0.6206,1.778
2.0231,0.7764,0.371,0.665,-3.3518,1.9997,-2.4142,0.9987,0.0156,-0.3588,1.6988,-1.7198,0.0721,-0.7581,1.1721,1.7003,0.9052,-2.4402,0.8093,-1.8086,0.0154,1.5378,2.3076,3.4723,3.9257,0.7065,1.2399,-0.2665,5.1773,1.536,0.2349,-2.7337
1.0192,1.1941,0.3989,1.1535,-2.2995,1.3536,-0.9911,0.3748,0.7543,-0.7438,2.1556,-2.0045,-0.0584,0.1301,1.5312,2.585,2.4596,-0.0361,0.3994,-0.2234,-0.3491,1.7547,3.4494,4.1453,3.394,0.5237,3.5238,0.0691,7.7129,2.13,0.1574,-0.4016
-0.5034,1.6043,0.073,0.6353,-0.6779,-1.7938,0.0473,0.5277,-0.1952,-1.157,0.7297,-0.5505,-0.0565,0.25,-0.8689,0.4832,1.4378,1.9838,-0.0823,0.5069,-1.1418,1.5589,2.7573,4.0129,3.3362,-0.5362,3.9443,0.1528,6.5776,1.686,0.1879,1.2657
-0.7454,2.8955,1.8636,0.8555,0.3139,-3.6394,1.0606,2.1801,-1.616,-0.0761,-0.0195,1.5518,-0.3261,0.7951,-2.8188,1.3586,1.4265,3.8966,-0.6743,0.9084,-1.5504,0.8458,1.5888,3.374,4.8275,-0.8418,4.2482,-0.1571,6.2126,3.4404,0.2147,2.2763
2.9961,3.6138,5.0441,4.2225,2.9623,-0.2134,2.1831,6.8134,0.6011,2.4793,4.8273,5.1767,0.3554,1.721,-3.1546,5.3875,3.244,4.5482,1.4854,3.0259,0.868,2.0005,5.5242,4.4561,8.3054,2.7731,7.5148,-1.1136,13.2926,9.8354,1.1322,1.8901
0.8808,0.4179,1.6749,0.685,0.182,-0.6943,2.9535,1.4702,-2.4573,-0.2899,0.2452,2.4077,-1.2206,-1.4234,-2.6555,-0.4561,-0.6411,0.554,0.3214,0.8772,-1.158,0.1318,1.355,2.3407,2.5309,0.7077,2.1841,-0.575,4.4152,3.7234,-0.8187,0.2309
-0.4716,-1.3697,0.6952,0.9119,0.313,3.2088,2.6196,-0.6785,-1.4254,-1.8305,0.3755,1.6521,0.0734,-2.3638,-1.075,-2.0707,-2.1439,-0.8855,-0.1059,1.5254,-0.5597,-0.5273,0.5933,1.2842,-1.2137,-0.552,-0.5158,-0.6738,1.1643,0.9875,-0.7237,-2.3019
-1.4974,-0.3376,1.1036,2.6039,1.2365,2.4386,1.8111,-1.5085,-0.8745,-1.161,0.5488,0.5023,1.3758,-2.0042,-0.7779,-2.0484,-1.7913,0.3059,-0.103,2.0294,-0.1743,-0.5957,0.613,1.4858,-2.2505,-0.7435,0.4562,0.1866,1.137,0.9519,-0.3461,-1.9493
-1.0093,0.8826,0.5673,2.7482,2.4855,-2.1155,0.7118,-1.4009,-1.0428,0.0433,0.9679,-0.5202,1.0703,-1.0985,0.6164,-1.5328,-0.2338,1.9069,0.826,1.2719,-0.6945,0.0848,1.4231,2.209,-0.6909,0.1665,2.1246,1.2828,1.5902,1.0775,0.1621,-0.3775
0.346,1.2419,-0.3745,1.2063,3.3487,-3.8433,0.8088,-0.2705,-2.0912,-0.4435,-0.153,-1.1664,-0.7329,-0.3632,0.8782,-1.7888,0.5736,0.9924,0.751,0.5433,-1.7482,0.7194,1.2045,1.3026,0.4424,1.9946,2.0702,2.2085,0.9634,0.2934,1.2067,0.445
-0.1231,-0.3022,-1.3379,-0.2859,3.0147,-2.8838,1.6635,-0.095,-3.3172,-1.5421,-2.3058,-2.2714,-1.6014,-0.5757,-0.3197,-2.4508,-0.4946,-0.2432,-1.4152,0.6353,-1.8465,0.6588,-0.12,-1.1092,-1.5128,1.8028,-0.1044,2.6407,-1.3206,-1.7469,0.2545,0.033
-0.7879,-1.7577,-2.5128,-1.9222,1.2701,-2.8271,0.213,-1.3193,-3.102,-2.1412,-2.4704,-2.7435,-1.4662,-1.7839,-1.6284,-3.9227,-2.3033,-1.1442,-3.0757,-0.1022,-1.5315,0.1672,-1.7328,-2.8268,-3.4867,0.2947,-2.0379,2.0024,-4.292,-3.4616,-1.5289,-2.3739
-0.7439,-2.2846,-3.4955,-2.778,-0.2725,-2.6714,-1.5647,-1.5629,-1.0092,-1.105,-1.5283,-2.0164,-1.1254,-1.8677,-1.7998,-3.0935,-2.4727,-1.2869,-1.7381,-1.8785,-0.8826,0.1227,-2.6044,-3.0114,-2.9561,-0.6405,-1.2113,0.7497,-4.8818,-3.7812,-1.8429,-4.5329
-0.8956,-2.8985,-4.4915,-3.0523,-1.7607,-2.7387,-1.4077,-1.1296,-1.0697,-0.2018,-1.2281,-1.6277,-1.0707,-1.0578,-0.8708,-1.2152,-1.7804,-0.7172,0.1386,-3.0131,-1.3836,0.2642,-2.6504,-2.1105,-1.234,-0.9524,0.2137,0.5138,-4.8701,-3.3781,-1.8469,-4.326
0.3808,-1.9402,-2.3016,-1.6408,-1.8006,-0.9869,-0.1809,-0.9444,-2.1649,0.499,-0.6774,-0.8625,-1.0891,-0.2084,0.7718,0.5515,-0.9172,0.38,1.6711,-1.7424,-1.0702,-0.0189,0.2902,-1.3588,0.6688,-0.3524,0.862,0.8736,-4.894,-1.9515,-1.2871,-3.6273
1.0434,0.0302,0.5501,0.3122,-0.5992,2.6136,-1.028,-0.582,-0.915,0.5405,0.1329,-0.1399,-0.7008,0.0389,2.4078,2.5842,0.5829,1.2198,2.6849,-0.5582,0.4351,0.3184,3.8324,-1.8702,1.6846,0.5922,1.4945,-0.5604,-3.9216,0.3565,-1.0798,-2.8
0.9998,0.4472,2.6074,1.5645,0.0918,2.1637,-1.8195,0.0344,1.6175,0.4981,1.8775,0.1494,0.2742,0.6223,3.0418,2.9721,1.6234,0.3969,3.776,0.1103,1.1087,0.8353,5.4386,-0.6294,2.2215,1.2889,1.8444,-1.788,-1.5337,2.49,0.0994,0.2818
0.096,-0.1107,4.9242,1.8616,0.8166,1.6809,0.1319,0.714,2.6837,1.0247,2.2647,0.6856,0.5445,1.8718,1.2472,2.7814,2.0325,0.5123,2.9701,1.2754,0.694,0.4215,4.1425,-1.3872,0.3788,1.5414,1.6488,-1.345,2.3211,3.9607,1.6525,3.7633
-0.9504,-0.2508,3.9159,0.397,-2.1451,7.104,5.2481,0.1759,1.0203,0.3154,4.6411,-1.1221,-0.734,1.1912,-1.0534,0.4515,0.7382,-0.3126,2.3546,2.2976,0.179,-2.5825,1.1353,-1.7757,-3.7201,-1.1614,-1.6736,1.1618,4.9049,1.6787,0.4315,4.3838
0.1051,2.6424,3.6338,0.2503,-1.9413,12.3776,9.0883,0.6934,3.6196,0.5294,4.5329,-2.8273,0.8586,0.9278,1.2662,0.4257,1.4135,0.5867,0.6453,5.432,0.9613,-2.9966,0.4041,-1.3433,-4.5819,-1.6892,-2.6303,4.2826,4.6896,1.48,0.4679,2.7847
