"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-1.524,3.0858,0.1645,1.2534,-0.8076,-7.2515,-6.3927,0.659,1.9351,0.0599,2.3165,0.1326,1.0869,0.8878,0.3113,-0.6847,-0.0954,-0.6786,-1.2932,-0.0067,-0.1728,2.5554,0.6688,-2.1464,1.4494,1.0238,-0.6335,0.2062,-0.1548,0.866,0.2365,3.4713
-1.6383,3.2857,0.1848,1.3746,-0.8499,-7.7558,-6.8776,0.6656,2.0676,0.0326,2.5019,0.1155,1.1826,0.9607,0.3582,-0.7233,-0.0979,-0.7515,-1.399,0.0142,-0.205,2.7222,0.7372,-2.324,1.5499,1.0961,-0.6589,0.2359,-0.1517,0.961,0.2518,3.7306
-1.7512,3.503,0.2697,1.5818,-0.855,-8.4009,-7.4946,0.7163,2.2618,0.0225,2.7427,0.0959,1.2992,1.0507,0.4295,-0.7896,-0.1165,-0.9128,-1.4882,0.0527,-0.2186,2.9967,0.838,-2.5209,1.6831,1.2145,-0.672,0.2934,-0.1411,1.0868,0.3116,4.1037
-1.9665,3.6676,0.3137,1.7128,-0.9437,-9.0395,-8.0865,0.7497,2.3937,-0.0329,2.9523,0.02,1.3699,1.0782,0.4431,-0.9646,-0.2053,-1.1115,-1.6771,0.019,-0.2658,3.2184,0.895,-2.7268,1.7799,1.3029,-0.7301,0.3353,-0.1494,1.1905,0.3105,4.3981
-2.3866,3.7877,-0.0508,1.3388,-1.333,-8.9377,-7.999,0.4563,2.1221,-0.2637,2.8543,-0.0242,1.3112,0.9902,0.2977,-1.0762,-0.2178,-0.8112,-2.1586,-0.1555,-0.4862,2.8294,0.742,-2.823,1.6246,1.1057,-0.9485,0.235,-0.2444,1.0885,0.0054,4.0668
-1.2121,1.6431,0.129,-0.1173,-1.741,-3.2452,-4.0174,-0.2439,0.7075,-0.5349,1.1533,0.1298,0.16,-0.2396,-0.6924,-0.6304,-0.9288,0.2976,-1.6891,-0.5002,0.349,-0.2525,0.1406,-0.3863,0.5264,-0.2789,-1.318,-0.3003,0.0558,8e-04,-1.1216,-0.0976
2.9947,2.7568,0.013,-0.385,0.6091,1.8663,1.1546,0.1831,2.1145,0.9222,1.5466,2.0982,1.1564,1.579,0.077,2.4134,0.985,2.7531,-0.1174,0.7868,1.5338,-0.4789,0.7336,-0.5857,1.72,-0.6337,-0.5491,-0.059,1.0567,0.0793,-0.7211,-1.35
6.0349,2.7879,-1.1517,-0.536,1.6337,3.9911,3.9185,0.0178,3.405,1.5961,2.6862,1.2765,2.0206,3.1905,1.9637,5.6508,3.1355,2.6999,2.5418,2.0631,1.907,1.032,2.2237,-1.3236,1.9869,-0.9271,0.878,0.8318,1.6145,0.6198,0.5379,-1.8475
2.5248,-0.6285,-1.5688,-1.5123,-1.4335,2.3549,1.1844,-1.4234,0.8367,-0.0942,1.2553,-1.2925,0.773,1.3374,1.0397,3.2618,1.5082,-0.872,1.6022,0.1666,0.5499,1.1507,1.895,-1.6222,0.0543,-1.1188,1.5869,0.5587,1.0963,1.2299,-0.16,-0.5544
-1.1378,-1.7883,-1.3964,-2.3472,-3.7629,0.2697,-1.1439,-2.6572,-2.5342,-1.7011,-0.4143,-1.5407,0.1706,-0.3007,-0.5487,-0.0217,-0.6069,-1.7357,-1.6294,-1.0975,-0.3764,0.5395,0.4403,-2.2158,-1.8615,-1.1427,-0.1449,-1.3541,-0.7688,0.3208,-1.0239,0.6835
