"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
2.4211,-0.3255,2.3644,0.7807,0.0619,0.4902,-1.393,2.0328,1.4484,0.3958,0.6289,1.3589,-1.6806,-0.9001,1.5495,-1.5426,-2.2533,-0.2029,0.3765,-1.7111,3.2793,-0.4245,0.3967,9.2761,0.6099,-2.1946,1.3863,3.3292,2.0937,1.5707,3.4183,4.1322
2.5754,-0.3417,2.5055,0.811,0.0203,0.4769,-1.5567,2.2038,1.5813,0.4769,0.6575,1.4139,-1.784,-0.9635,1.6856,-1.6709,-2.4147,-0.2404,0.3619,-1.8308,3.4577,-0.4622,0.4412,9.9392,0.6535,-2.386,1.456,3.5426,2.218,1.6689,3.6359,4.4349
2.7675,-0.3664,2.7218,0.8515,-0.0104,0.4937,-1.7142,2.3846,1.7139,0.5709,0.7086,1.5632,-1.9284,-1.0165,1.8591,-1.8058,-2.587,-0.2662,0.3843,-1.985,3.7145,-0.4953,0.4953,10.791,0.7031,-2.5892,1.5908,3.8356,2.3763,1.8102,3.932,4.7969
2.924,-0.3993,2.9991,1.1758,0.0198,0.662,-1.6962,2.3715,1.6084,0.4713,0.798,2.0329,-2.1292,-1.1121,1.911,-1.8356,-2.8209,-0.2092,0.4385,-2.2343,3.9906,-0.5107,0.409,11.5208,0.5592,-2.6824,1.7052,3.9745,2.4825,1.8947,4.2627,5.0731
0.8222,0.063,0.6297,1.0372,-0.3604,-0.2701,-1.2335,0.0393,-0.0198,0.4819,0.0677,0.1719,0.435,-1.4538,0.236,-0.9409,-1.8115,0.1993,-0.5749,-0.5746,-1.168,-0.9563,-0.4634,1.8074,-0.6037,-0.554,0.0159,-1.2308,0.473,-0.3017,0.8053,0.1494
0.3692,1.293,0.1814,2.0708,-0.3937,1.3459,-1.4333,0.7358,0.8465,0.1624,0.7541,0.7123,1.0536,-1.6963,-0.2967,-0.8717,-1.714,0.4908,-0.0771,0.3293,-1.4299,-0.2793,-0.113,-0.0677,0.3123,0.0586,0.1656,-1.5338,0.7254,-0.2981,0.6993,-0.199
0.422,0.0782,-2.8734,3.5146,-0.8373,-0.5975,-2.6997,-0.1616,-0.3989,-2.594,-0.4346,-1.3536,0.1987,-2.3688,-1.6384,-0.3804,-3.1256,0.1045,-1.8717,-0.3533,-1.0646,-1.3383,-1.5125,-1.876,-1.6111,-1.5438,-3.6402,-3.0992,-0.8387,-2.0157,-0.1623,0.9559
-0.3149,1.5432,-1.8786,1.7135,0.7209,-3.7207,-3.794,1.7665,2.4114,-0.3853,-0.5344,-0.5153,-0.0935,-1.0606,-3.2176,-0.9295,-1.6474,-0.5003,-1.1867,1.7359,-1.7082,1.333,0.71,-2.3705,2.3529,0.0057,-1.6394,-1.0978,-0.2707,-1.487,0.5418,0.6477
-1.6304,-0.4989,-0.5866,2.4833,0.7589,-4.536,-2.4063,0.7673,-0.2559,-0.5619,-0.6677,2.0113,-0.3936,-0.0269,-2.6676,-0.1377,-2.4547,0.0067,-2.3818,1.3488,-2.4436,1.2863,0.5246,-2.6536,1.8877,-0.5841,-2.0901,-0.005,-0.6571,-2.0641,0.3873,0.5656
-1.1369,0.3083,-1.4551,2.0351,-1.5319,-3.4074,-2.7853,0.3477,-1.468,0.2729,-0.7786,2.7441,1.0866,1.4878,-0.5475,0.3784,-0.322,0.8804,-1.7566,1.5354,-3.7871,0.5369,-0.2569,-2.9716,0.0011,-0.8222,-2.5604,0.3932,-2.3889,-2.511,-0.0965,0.7339
