"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-2.2912,-1.7799,-3.1033,-3.8705,-4.482,-3.5932,0.9626,-5.698,-5.3071,-0.4641,-0.5987,-0.7026,-4.2394,-0.344,-2.6782,-2.9695,-2.2929,-2.1876,-2.8612,-1.223,-1.821,-1.4587,-2.0175,-8.3102,-3.6443,-3.0284,-4.5342,-2.5209,-5.8582,-3.9724,-1.1525,-0.4413
-2.4209,-1.861,-3.2777,-4.1064,-4.7198,-3.7867,1.0264,-6.046,-5.6038,-0.4726,-0.5876,-0.7633,-4.462,-0.3473,-2.8047,-3.112,-2.4112,-2.3179,-2.9886,-1.2627,-1.9298,-1.5053,-2.1118,-8.7991,-3.8532,-3.1902,-4.7736,-2.6526,-6.2157,-4.1805,-1.208,-0.4549
-2.5511,-1.9343,-3.4733,-4.3788,-4.9826,-4.0037,1.093,-6.3978,-5.8899,-0.4408,-0.5361,-0.8243,-4.692,-0.3316,-2.926,-3.2423,-2.512,-2.4612,-3.1147,-1.2754,-2.0641,-1.5357,-2.198,-9.3384,-4.0902,-3.3776,-5.0268,-2.7823,-6.6158,-4.4174,-1.2436,-0.4444
-2.6911,-2.0261,-3.6902,-4.6837,-5.2628,-4.2232,1.2111,-6.7936,-6.1747,-0.4099,-0.5074,-0.8622,-4.8953,-0.295,-3.0879,-3.4024,-2.6361,-2.6135,-3.2488,-1.2968,-2.1935,-1.5736,-2.299,-9.9267,-4.3493,-3.5798,-5.3317,-2.944,-7.0741,-4.6902,-1.2859,-0.4115
-2.8671,-2.1515,-3.8728,-4.9019,-5.4721,-4.3488,1.3738,-7.2954,-6.5663,-0.5541,-0.6853,-0.8181,-5.1417,-0.3294,-3.3583,-3.6351,-2.8466,-2.7226,-3.4496,-1.5177,-2.2251,-1.6951,-2.4857,-10.4892,-4.5732,-3.7319,-5.6889,-3.1679,-7.4531,-4.9183,-1.4402,-0.5454
0.3096,0.9906,-0.8348,-1.995,-0.8213,-0.9549,1.0408,-1.6749,0.3836,1.1673,0.8406,0.2393,0.1939,0.8005,-0.8297,-0.9182,1.0618,-0.0634,0.4873,0.7903,-0.0267,2.1845,0.9982,-2.4548,-0.5029,-0.9835,-1.2783,0.5036,-2.3424,-1.4316,4e-04,-0.0865
-0.3092,0.6709,-1.5527,-2.316,-2.9896,-2.6013,0.3244,-4.1641,-2.3601,-0.6216,0.8041,-0.4727,-2.2798,-0.1422,-1.7494,-2.6298,-0.5055,-0.6712,-0.7447,-1.439,0.6762,0.5263,-0.308,-4.961,-1.2427,-1.5688,-2.7065,-1.5215,-2.9945,-2.755,-1.2094,-1.1272
-1.813,-0.9554,-2.043,-2.7122,-5.5038,-4.0267,-0.5652,-5.9146,-3.9689,-1.9534,0.6059,-1.7617,-4.4762,-1.2578,-1.6344,-3.5583,-2.1235,-1.3081,-1.4574,-2.7089,0.6555,-1.6617,-1.6523,-5.9299,-2.5371,-2.435,-3.2795,-2.638,-3.7219,-3.5929,-2.0893,-2.1366
-2.4093,-1.6587,-1.5928,-1.4833,-5.931,-5.2014,-0.7839,-5.9283,-6.435,-2.0409,-1.0697,-1.677,-3.9705,-0.863,-0.9628,-2.3667,-2.6231,-1.6589,-1.2841,-2.5513,-0.5991,-3.0278,-2.9413,-6.2176,-2.7714,-2.7439,-2.7744,-3.7903,-3.9522,-3.7496,-1.7576,-2.5061
-2.3438,-1.0687,-0.4926,0.4692,-4.9805,-5.1742,0.1462,-5.1769,-8.1699,-2.0475,-2.011,-0.4216,-4.1693,-0.1811,-1.2187,-0.8005,-2.6357,-1.5021,-1.6033,-3.3024,-1.095,-3.1733,-3.7307,-6.0254,-2.6875,-2.3854,-1.6921,-3.659,-2.6255,-3.3899,-1.4511,-3.0465
-2.0542,-0.4388,-0.129,0.9259,-3.1277,-3.9073,0.5921,-4.45,-6.461,-1.9404,-1.2692,-0.3308,-3.4645,-0.2824,-2.2356,-0.551,-3.2488,-0.072,-2.1833,-4.0563,-0.1973,-2.9402,-3.5401,-4.6108,-2.5659,-0.7354,-0.208,-2.5889,-1.2042,-2.5517,-1.0274,-2.0417
-1.3247,-0.4577,-0.2751,0.3208,-1.9554,-2.8943,0.0228,-4.0159,-4.2987,-1.4835,-0.3022,-1.8944,-1.691,-1.8591,-2.8097,-2.3231,-3.5147,0.2479,-1.9395,-4.1555,0.6497,-3.1739,-3.3301,-3.2841,-2.8773,0.4828,0.5179,-1.6036,-1.1292,-1.8033,-0.8068,-0.6314
-0.8148,-1.284,-0.101,-0.1632,-0.8417,-0.6894,-0.241,-3.5923,-2.5464,-1.9841,0.5985,-2.462,-0.277,-3.0329,-1.7755,-3.9837,-2.6355,-1.1206,-0.2723,-1.6225,1.1861,-3.1966,-3.2169,-1.5431,-2.7628,0.7021,0.2883,-0.2056,-2.3982,-1.0926,-1.463,0.2517
