"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
3.5479,-1.4703,-3.525,-1.8703,-1.6837,-0.6388,-4.3437,-2.1695,-2.596,-0.4463,-0.5785,-1.2049,-1.135,0.8101,-3.1725,-0.6913,-0.9163,-1.3624,-1.0624,-1.144,-2.422,1.0244,-0.9482,-4.2837,0.9007,-1.0314,-0.4942,-1.5302,-1.6277,-1.6291,-0.7496,-0.7547
3.8553,-1.5959,-3.7807,-1.9859,-1.8213,-0.7196,-4.7688,-2.3641,-2.7601,-0.4853,-0.6079,-1.3357,-1.2342,0.856,-3.3554,-0.7252,-0.9763,-1.4564,-1.1284,-1.2156,-2.5803,1.0669,-1.0255,-4.5536,0.9151,-1.1165,-0.5756,-1.6325,-1.7692,-1.7481,-0.7974,-0.8382
4.2131,-1.7695,-4.1262,-2.1321,-2.0121,-0.8088,-5.2777,-2.5927,-3.0121,-0.5564,-0.6644,-1.5078,-1.3825,0.9012,-3.6041,-0.7933,-1.0924,-1.5756,-1.2242,-1.3295,-2.7924,1.1284,-1.108,-4.9172,0.9638,-1.2459,-0.6845,-1.7959,-1.9389,-1.9132,-0.8921,-0.9593
4.6372,-1.9991,-4.5681,-2.3154,-2.2554,-0.908,-5.8885,-2.8708,-3.3493,-0.6596,-0.7425,-1.73,-1.5833,0.9438,-3.9168,-0.8844,-1.2623,-1.7266,-1.3513,-1.4854,-3.0627,1.2062,-1.2053,-5.3885,1.0314,-1.4216,-0.8191,-2.018,-2.1502,-2.1245,-1.0264,-1.1143
4.9515,-2.1882,-4.7347,-2.4588,-2.3232,-0.8574,-6.0034,-3.0572,-3.4074,-0.6367,-0.6682,-1.8463,-1.593,0.9077,-4.096,-0.9651,-1.3312,-1.8612,-1.4078,-1.4799,-3.2814,1.1584,-1.3385,-5.6475,0.939,-1.5008,-0.9009,-2.0952,-2.2307,-2.1973,-0.9269,-1.0645
2.9139,-1.5308,-1.5523,-0.9195,-0.797,1.7552,-3.5473,-0.881,-0.7154,0.5608,-0.3273,0.7613,-0.8759,0.1127,-2.0315,-0.6678,-1.0472,-0.361,-0.2364,0.2004,-1.9809,0.9699,-1.1737,-1.7092,-0.1315,1.0815,0.8865,-1.6465,-1.5923,-0.5797,1.6523,1.3633
2.7448,0.1128,0.4203,-0.8682,0.7841,0.0116,-0.5274,-1.3274,1.8291,1.5397,1.2394,0.3838,1.5188,0.7135,-0.6653,0.4896,1.7807,-0.7373,0.2067,1.2778,-0.7193,-0.1711,-1.3642,-0.3714,-1.274,0.9614,0.3379,1.3157,-0.455,0.4027,2.3211,1.5093
-1.9093,-0.993,-0.1131,-1.3592,-1.5728,-2.0179,-3.2859,-3.5471,0.9975,-2.1598,-1.3698,-1.7567,1.5001,0.7183,0.4277,-1.4364,-0.8066,-1.113,-1.0936,1.3855,0.7488,-1.1397,-2.7954,1.2116,-1.4012,0.5009,-1.1296,1.2773,-2.0789,-2.2035,-0.8938,-1.2847
-1.0491,1.2739,-0.0194,-0.5772,-2.5413,-3.2582,-4.2297,-2.3306,1.4984,-1.9496,-0.9753,-1.3598,1.5044,1.25,0.0565,-0.2665,0.3703,-0.0759,-0.2829,0.6322,0.2128,-0.4825,0.0369,1.4683,0.3914,0.6917,-1.9555,1.529,-0.0233,-1.3244,-1.9583,-2.2509
-0.1106,-0.5472,-0.9739,-0.2712,-2.4034,-4.5756,-4.3819,-1.0692,0.1198,-1.6668,0.1034,-1.4639,0.9971,-0.7446,0.4517,-1.3498,0.2849,-1.0744,-0.1001,0.3235,-0.0453,-1.2088,0.7229,0.6878,0.347,0.1773,-2.7928,0.5726,2.4962,-0.6348,-1.3385,-1.6078
