"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-0.3819,-1.7929,-0.9954,-1.6586,-1.216,1.0592,2.6457,-1.2071,-0.9042,-0.9661,-1.4853,1.1961,-0.2416,-1.8678,-0.8552,-1.0977,-1.6793,-1.934,-0.5047,-0.9421,-0.3932,-0.621,-3.2476,-0.0687,-1.3348,-0.2625,-1.3284,-1.2054,-3.8407,-2.4649,0.0062,-2.4089
-0.4262,-1.9038,-1.0655,-1.7386,-1.3128,1.1095,2.7921,-1.2999,-0.9806,-1.0384,-1.6203,1.3268,-0.2487,-1.9771,-0.9102,-1.1403,-1.7752,-2.0758,-0.5345,-1.0232,-0.4312,-0.6516,-3.5159,-0.0832,-1.4466,-0.2776,-1.4133,-1.3311,-4.1505,-2.669,0.0096,-2.5746
-0.4465,-2.0834,-1.1595,-1.8407,-1.429,1.1695,3.0096,-1.4188,-1.0917,-1.1209,-1.7451,1.4554,-0.2705,-2.1347,-1.0025,-1.2213,-1.9159,-2.2785,-0.545,-1.1176,-0.4899,-0.7094,-3.8098,-0.071,-1.5549,-0.2897,-1.5094,-1.4501,-4.4665,-2.8992,0.0021,-2.8243
-0.4394,-2.3578,-1.3292,-2.1019,-1.5214,1.0961,3.0297,-1.6693,-1.203,-1.1867,-1.9007,1.4116,-0.3247,-2.3966,-1.1087,-1.5078,-2.1912,-2.4537,-0.642,-1.2887,-0.568,-0.804,-4.1468,-0.0737,-1.7232,-0.3809,-1.6568,-1.4643,-4.8729,-3.0831,-0.0616,-3.0424
0.3937,-0.3817,0.9767,-0.0066,0.1575,0.9785,0.7116,0.8146,0.1736,0.2505,-0.125,0.7169,0.1624,-0.5861,0.3444,0.3209,0.6858,-0.0568,0.0189,-0.5785,0.1039,0.5133,0.4104,0.7174,1.5483,0.8998,0.8769,-0.0257,2.3092,0.8728,0.6806,0.8266
-0.2793,-0.5203,-1.071,-1.4524,0.4562,0.4237,0.3443,-0.302,0.306,-0.0803,-1.1757,0.2196,0.1311,-0.7636,-0.2965,-1.6457,-0.0593,0.4361,-0.795,-0.1148,-0.0024,0.391,-1.3161,0.4183,0.0439,-0.2211,-0.4817,0.1083,-0.9858,-0.801,0.726,-0.3685
-1.1231,-0.4583,-1.2487,-0.9046,0.148,0.3869,-0.084,0.1109,0.6582,-0.1775,-0.9702,-0.5721,0.1751,0.49,-0.1935,-1.1932,0.4002,0.2237,-1.1273,1.0486,0.0533,0.8412,-1.0468,0.0164,-0.5796,-0.7482,-0.7646,-0.1535,-3.0909,-1.7302,0.1174,-1.1891
-1.7386,-0.7803,-0.8203,0.2672,-0.4075,-0.8724,-1.2956,0.4863,-0.3502,-0.3885,0.4127,-0.6771,-0.1156,1.4883,-0.229,-0.4749,0.5268,0.0351,-0.1739,0.4061,-0.5529,0.7936,0.9311,-0.4357,-0.733,-0.0907,-0.1153,-0.9789,-2.7227,-2.094,-0.2,-2.1765
-1.2229,-0.562,-0.4062,0.4744,-0.4942,-1.6911,-1.9005,-0.0826,-1.4591,-0.5745,0.7351,-0.5611,-0.2041,0.8759,-0.3035,-0.8968,0.0765,0.05,0.6342,-0.7925,-0.9576,0.1201,0.6646,-0.1255,-1.7296,0.0353,0.3279,-0.8099,-1.0532,-1.3622,0.2524,-1.0309
-0.353,0.0439,-0.112,-0.5408,-0.3329,-1.3578,-1.2962,-1.303,-2.0131,-0.5608,0.1639,-0.7229,-0.0473,-0.0408,-0.3352,-0.877,-0.6496,-0.4722,0.322,-0.8018,-0.7053,-0.1754,-1.8603,-0.1471,-1.8081,-0.6164,1.0337,0.9006,-0.6804,-0.6874,0.5504,-0.2856
0.3605,0.8525,-0.5268,-1.8463,0.157,-0.4739,-0.4601,-1.4958,-2.0992,-0.2501,-0.5522,0.4068,-0.2207,-0.6704,0.2887,-0.041,-0.9505,0.3728,0.1784,-0.0042,-0.3146,-0.4541,-2.5164,-0.2095,0.2036,-0.6332,1.3705,2.0191,-1.7374,-0.813,0.3885,-1.2947
0.7364,0.2927,0.3445,-0.9577,0.414,-0.1554,0.4158,-0.9437,-1.185,-0.2744,-1.0529,0.3753,-0.2644,-0.9311,0.7413,-0.0537,-0.5374,0.7137,-0.102,1.1776,0.1443,-0.6679,-1.7713,0.0357,0.3433,0.0256,0.4835,1.5462,-1.7998,-0.3738,0.1167,-1.5339
0.3777,-1.2775,0.8729,-0.1244,-0.4811,-0.4206,0.5646,-1.2823,0.1837,-0.3655,-0.2156,-0.7438,-0.4185,-1.5051,-0.2377,-0.4398,-0.4911,0.3953,0.1029,1.2413,0.1576,-0.7804,-0.8086,-1.5512,-0.9787,0.4144,-0.4271,0.8933,-1.6763,-0.5325,-0.6959,-1.324
0.6086,-0.6498,0.4325,-0.1193,-0.9695,1.1954,1.7688,-0.4555,0.5824,0.3696,1.4044,-0.4129,-0.4196,-1.1717,0.0695,0.5012,0.1224,0.8567,1.1667,1.1468,0.9005,-0.6983,1.0115,-1.7112,-0.0493,-0.4287,0.1222,0.9523,-0.6472,-0.3591,-0.7877,-1.5019
1.6894,1.1907,-0.0213,0.3898,-0.332,2.3359,1.7963,0.8905,1.1749,0.782,1.7958,0.8628,0.134,0.2467,1.8072,1.6281,1.3191,0.9233,0.7875,1.0783,1.7494,-0.415,0.9605,0.1067,0.9298,-1.4023,0.3856,1.0342,-0.2972,0.3532,0.2657,-0.593
1.7745,2.9607,-0.0152,1.6539,0.69,1.1479,-0.2034,1.39,2.4263,0.3913,1.8036,1.3444,0.6482,1.4863,2.7467,2.379,2.8574,0.5269,0.2822,0.9707,2.2557,-0.1158,1.2891,1.0488,1.503,-0.6483,0.7517,0.8789,1.9413,2.0677,0.5472,2.0696
1.434,2.5024,2.0914,3.8478,1.0834,1.3978,-0.0916,1.9798,1.778,0.0912,2.5968,0.9474,0.6525,1.468,1.8711,2.6314,3.3359,-0.2022,1.216,1.5974,1.7495,0.3933,2.9226,2.0741,2.478,-0.274,2.2258,0.1419,6.9331,4.4574,-0.2538,3.7998
1.8634,0.9841,2.4399,2.6647,-0.2021,0.3324,-1.1601,1.7718,0.3713,-0.4766,1.1532,-0.8096,0.4513,1.1003,-0.1477,1.3841,1.3458,-1.5097,0.9445,0.1534,0.3563,0.5183,2.1046,1.4192,1.7985,-0.8014,1.69,0.2722,5.7411,3.7919,-0.6846,3.0911
1.4182,0.1938,0.4955,-0.7244,-0.3877,0.5961,-0.5783,-0.2046,0.1788,-0.8209,0.2163,-2.2049,0.0463,0.7427,-1.2055,-0.7679,0.5777,-0.4778,-0.2111,-0.5996,-0.3801,0.2322,1.5182,0.7454,-0.0352,-0.7508,-0.2776,1.0673,2.4253,2.0136,-0.1399,1.9192
0.1485,-0.3968,-0.4764,-1.0333,1.1761,3.9818,2.1184,-0.6534,0.7337,0.6062,1.0417,-0.9697,-0.2449,1.2019,-0.6923,-0.361,2.0603,1.6628,-1.1799,0.4432,-0.3506,-0.0278,2.9204,1.411,0.0264,1.1939,0.387,1.7281,2.6443,1.849,-0.6226,1.8096
-0.4024,0.5461,-0.123,0.1592,1.5054,3.9372,1.7087,-0.0122,0.7312,1.3202,0.8542,0.3026,-0.0403,1.9132,-0.3964,0.7398,2.108,1.8039,-1.7013,1.3038,0.5814,0.4532,2.9846,1.027,1.8643,2.261,1.3824,1.764,2.7989,0.827,-0.7378,0.952
-0.2104,0.8652,-0.8689,-0.1249,0.3922,0.8893,-0.4125,0.1912,0.5271,0.0726,0.3759,0.3484,0.1433,1.3915,-0.3375,0.2354,0.5895,0.2224,-1.0402,2.0032,0.8259,1.1037,1.8033,0.8429,2.2198,0.4795,0.5959,0.5177,1.8943,-1.2229,0.3485,-0.4545
-0.5985,0.3214,-1.104,-1.3885,-0.3999,-0.8185,-0.626,0.3973,0.6375,-0.5372,0.6474,0.3476,0.2872,0.9373,0.9335,0.0076,-0.3217,-0.326,-0.4283,2.1711,0.4398,1.1525,-0.3251,0.6923,0.8843,-1.0955,-0.8203,0.2196,-0.3789,-1.3414,0.5857,-0.4205
-1.1299,-0.7196,-0.6459,-2.599,-0.5515,-1.6065,-0.3165,-0.46,-0.2098,-0.7667,0.1032,0.2909,-0.0131,-0.2197,0.4249,-0.0538,-1.4676,-0.2702,-0.0932,0.3218,-0.2067,0.1453,-1.7076,-0.3458,-1.1166,-2.2097,-2.6005,0.4543,-2.7107,-1.6424,-0.2488,-0.6751
-0.7146,-1.3474,-0.9143,-2.3939,0.4011,-0.83,0.0344,-0.529,-0.7376,-0.3797,-0.7719,0.0689,-0.4035,-0.8657,-0.6617,0.0122,-1.3647,0.3605,0.5641,-1.0684,-1.0047,-0.4489,-0.3105,0,-0.6161,-2.4386,-1.8519,0.1113,-2.0067,-2.0733,-0.6487,-1.8169
-0.2319,-1.0743,0.5585,0.4209,1.0328,0.2382,-0.1061,0.9869,-0.1493,0.404,-0.4173,-0.1558,-0.1488,0.4263,-0.7698,0.4457,-0.3618,0.1713,0.4864,-0.6118,-0.8414,0.2651,1.5411,0.4441,0.837,-1.3455,-0.1075,-0.807,0.4349,-0.6703,-0.4275,-2.3481
-0.2709,-0.4463,0.086,1.8812,0.2734,-0.541,-1.6927,0.8817,0.1174,0.2646,0.095,-0.6616,0.0044,0.7378,-0.5825,-1.4246,-1.3087,-0.6436,0.7868,-0.9989,-1.4878,1.1957,1.5348,0.13,0.2343,0.2034,0.236,-0.6081,0.7764,-0.4208,-0.0445,-2.1435
-0.6559,-0.1589,-1.4997,1.0931,0.2042,-0.7493,-1.6101,-0.5415,0.5832,0.3034,-0.4698,-1.0323,-0.0792,0.2944,-0.6032,-2.5956,-1.3787,-0.304,0.4451,-0.9009,-1.48,0.3278,-0.1851,-0.376,-0.5813,0.9616,-0.3285,0.3885,0.0825,-1.0223,-0.4053,-0.5252
0.3845,0.1159,-0.3854,1.2229,-0.3563,-0.8523,-1.1212,-0.6334,0.7147,-0.0105,-0.3907,-0.9855,0.0794,0.4793,-0.8464,-1.2878,-0.5447,0.2536,0.1082,-0.509,-0.4319,-0.1884,-0.1653,-0.5061,0.6606,0.7557,-0.2813,1.063,-0.2032,-0.3274,-0.907,0.8677
1.5335,0.3693,0.9394,1.4974,-0.8311,-0.197,-1.0085,1.0176,-0.1664,-0.925,1.7527,-0.7864,0.1393,0.2993,-0.7134,0.4961,0.1388,0.1348,1.0752,0.2243,-0.0503,-0.0096,1.8946,0.9991,2.4003,1.4137,0.9945,1.2837,1.1215,1.1103,0.252,1.4303
1.0447,1.0196,2.1185,2.1931,0.7758,1.1338,0.0231,3.5139,-0.3354,-0.2719,3.6773,0.337,0.2894,1.4098,0.4466,2.8777,1.7815,1.2242,1.8081,1.3731,0.8823,0.3519,2.9225,2.7639,2.9575,0.7554,2.5413,0.5112,3.7149,2.9591,0.9408,1.3672
-0.4644,0.8319,3.1213,1.9995,1.1884,-0.2701,-0.0815,2.5788,-0.5711,-0.2527,2.7586,1.0381,0.2061,0.9919,-0.0977,1.9622,0.5283,1.5388,0.207,0.2633,-0.1661,-0.3486,0.785,0.6743,0.532,-1.0094,1.36,-1.293,3.5234,3.3565,-0.146,0.8833
0.1992,0.3015,2.5344,1.4365,0.204,-1.2788,-0.9953,1.5622,-0.7097,-0.7203,1.1837,1.3195,0.286,-0.1556,-0.6056,0.5337,-0.6701,0.599,-0.2501,-0.471,-1.4063,-1.2556,-0.8657,-1.4449,-0.3802,-2.1575,0.0964,-2.4701,1.956,2.4588,-0.477,0.3375
