"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
0.6672,-0.1987,1.0262,1.7169,-0.1229,-0.4651,0.9154,-0.4085,-1.5641,-1.262,-0.0771,2.3162,0.1101,-1.8584,-0.3437,-0.0748,-0.558,1.9989,-0.2967,-1.8232,2.515,-0.3451,-0.798,1.074,-1.8509,0.271,-0.2558,-0.8648,0.7144,0.5398,0.5237,0.2465
0.7368,-0.2019,1.0835,1.8541,-0.0853,-0.541,0.957,-0.4425,-1.6999,-1.334,-0.1247,2.4759,0.1201,-1.9969,-0.4276,-0.0672,-0.6258,2.1491,-0.3482,-2.0076,2.6442,-0.4021,-0.8985,1.1751,-2.0476,0.2621,-0.2932,-0.9768,0.7042,0.5105,0.5645,0.2532
0.8733,-0.181,1.1329,2.0608,-0.0286,-0.6788,0.9548,-0.46,-1.8183,-1.4324,-0.143,2.7554,0.1592,-2.1376,-0.5364,-0.0501,-0.6879,2.3907,-0.3715,-2.2246,2.8047,-0.4659,-0.9758,1.3262,-2.2904,0.2192,-0.2855,-1.0815,0.7155,0.4747,0.6383,0.2912
0.9321,-0.1863,1.1738,2.2618,9e-04,-0.7489,1.0102,-0.5039,-1.9499,-1.5294,-0.2214,3.0225,0.1397,-2.3347,-0.606,-0.0515,-0.78,2.6642,-0.4483,-2.5085,3.0297,-0.5262,-1.1378,1.5014,-2.6125,0.1928,-0.3185,-1.1693,0.7039,0.4315,0.688,0.3025
0.4869,-0.273,1.3051,2.0992,-0.1415,-0.3763,1.3953,-0.6477,-2.2324,-1.4727,-0.4943,2.6481,-0.0082,-2.5483,-0.5132,-0.1019,-0.8865,2.4844,-0.725,-2.5897,3.2016,-0.5166,-1.4871,1.3598,-2.7825,0.3533,-0.6561,-1.2937,0.5861,0.4188,0.5478,0.1045
-1.0113,-0.0375,0.5495,-0.1486,-0.8824,-0.5347,0.5656,-0.6804,-1.2549,-0.1488,-1.1407,0.2397,-0.2036,-1.5432,-0.1,-1.0033,-0.9979,0.6887,-1.6878,-0.4114,1.9758,-0.455,-1.7826,0.2416,-1.9142,0.2312,-1.1161,-0.6919,-0.2626,-0.6265,0.2069,0.0935
-0.5606,-0.5802,2.5326,-0.8744,-0.3781,-0.7101,0.8199,-0.9432,-1.7042,0.2824,-1.4446,-0.1258,1.0583,-0.2828,0.2625,0.867,0.7734,-0.1757,-0.9349,2.4768,3.1322,0.2469,-0.8618,0.6643,-0.0523,2.1145,-0.4428,1.018,1.4822,2.279,0.8549,0.994
1.6035,0.2213,2.2314,-0.1777,0.4226,-2.7187,-0.9905,-0.2144,-1.8412,-0.6523,-0.0145,-0.4933,1.9892,0.6605,-0.4604,1.7167,1.1641,0.2192,0.1037,2.8393,1.2349,-0.0188,0.5369,-0.6015,2.1634,1.7671,-0.1061,-0.4396,1.4601,2.1571,0.9583,0.8481
2.2438,2.2529,-0.9268,0.1813,0.2826,-3.2968,-2.1246,1.1738,-0.6901,-0.8774,1.6977,-1.0089,2.3993,1.2947,-2.3964,0.813,0.8504,2.122,1.4279,1.8034,-0.7544,0.218,1.3113,-1.711,2.8531,0.1609,0.3712,-2.7221,0.0517,-0.1945,0.6359,0.4014
1.1092,2.4751,-0.9692,0.22,-0.6395,-1.6339,-0.918,1.1409,0.183,0.039,2.4448,-2.2337,3.1736,2.4529,-2.5509,0.4517,1.6794,1.5799,3.353,2.7752,0.7748,1.091,1.4087,-1.988,1.5081,-0.3534,-0.0509,-1.6854,0.6212,-0.5039,0.793,0.0826
