"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-0.3865,-1.2202,-0.419,-1.0981,0.8211,-1.2525,-1.8437,-0.6598,3.3937,0.7547,-0.1602,1.8453,-2.7266,0.7474,0.7402,1.5058,-1.2793,-1.8394,-4.0437,-0.6773,-0.7381,0.3786,-0.909,-3.7384,-0.7893,-1.1054,-2.5238,-0.6599,-3.7201,-2.2613,-1.0688,-1.9807
-0.381,-1.327,-0.4028,-1.1555,0.8753,-1.35,-1.9924,-0.7084,3.6016,0.7755,-0.1599,1.9863,-2.9271,0.7946,0.8011,1.6267,-1.3772,-2.012,-4.2412,-0.6919,-0.772,0.3964,-0.9559,-3.9837,-0.8322,-1.197,-2.7099,-0.6851,-3.9765,-2.4033,-1.1648,-2.1195
-0.3459,-1.4433,-0.3238,-1.1672,1.0026,-1.4283,-2.1359,-0.7364,3.8848,0.8032,-0.1249,2.1941,-3.1309,0.8224,0.9148,1.8043,-1.4906,-2.1796,-4.4158,-0.6894,-0.8035,0.4299,-1.0083,-4.2565,-0.8568,-1.277,-2.8823,-0.701,-4.2682,-2.5444,-1.2619,-2.2629
-0.3345,-1.5932,-0.3118,-1.2258,1.1024,-1.5286,-2.2963,-0.777,4.1899,0.852,-0.0942,2.397,-3.3344,0.8854,1.0069,1.9942,-1.5786,-2.3744,-4.6401,-0.701,-0.8375,0.4676,-1.072,-4.5103,-0.8896,-1.3767,-3.082,-0.7424,-4.5807,-2.7154,-1.3765,-2.4192
-0.539,-1.7326,-0.6892,-1.6311,0.7718,-1.7963,-2.5546,-0.9889,4.1111,0.8399,-0.3188,2.3619,-3.6325,1.0957,0.7976,1.8945,-1.5964,-2.6637,-5.0575,-0.8868,-0.9437,0.3862,-1.1669,-4.6655,-1.0747,-1.5807,-3.4796,-0.8944,-4.8257,-2.9785,-1.551,-2.6167
-0.9827,0.636,-0.2559,-0.2908,0.5249,0.2573,1.0508,1.3465,2.3367,1.3745,0.5118,0.165,-0.8708,0.9162,0.2356,2.4539,1.6843,0.6047,-1.0562,-0.3896,0.4849,-0.1462,-0.1394,0.9398,0.0853,0.3929,-0.1003,0.6605,-0.37,-0.3733,-0.1399,0.0928
-1.1072,1.5279,0.0562,-0.7832,-0.7581,-0.3057,0.0383,0.723,-0.1433,0.9237,-0.2179,-1.9546,-1.1277,0.7734,-1.359,1.2825,1.0988,1.0039,-0.4284,-0.1486,1.0516,-1.2081,0.2835,0.7281,-0.6499,0.211,0.06,0.3304,0.5382,-0.0589,0.1522,-0.5091
-0.4679,1.3882,1.4727,0.7352,-0.4288,0.3478,0.4253,1.0767,-1.2453,-0.1005,0.0468,-2.5624,-0.288,0.1144,-1.6163,0.7214,0.3455,0.2355,-0.3332,0.918,2.1046,-1.1326,1.365,0.6238,0.0922,0.4006,0.8483,1.2139,1.2893,1.0276,0.7992,-0.3198
-0.5826,-0.0564,1.8635,1.6525,-0.7303,-0.1783,0.3509,0.3591,-1.7289,-0.9925,0.1651,-1.7364,0.864,0.6975,-1.0517,0.6521,0.5885,-0.8538,-1.6951,1.4033,2.6312,-0.5185,1.905,1.4219,1.2501,0.2244,1.6268,1.511,1.4191,1.7141,0.905,0.8728
0.1109,-0.8776,0.948,1.0437,-1.6198,-2.6595,-0.8375,-1.3093,-4.4647,-2.8216,-0.9025,0.6104,-0.2892,0.6277,-1.0183,0.6096,0.6834,-0.8053,-1.6266,0.491,1.4449,-0.6782,1.3695,0.1347,0.795,-0.2473,0.9175,0.4426,1.3761,1.3751,-0.3249,1.1903
