"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
4.499,5.0757,-0.2445,-1.5701,2.3743,-0.2554,-1.811,0.3944,2.7707,4.0804,2.4013,4.0962,-0.8029,0.4972,7.5452,1.4788,1.2377,2.4088,-0.941,1.0992,0.3614,3.1846,1.4814,1.075,1.2638,3.455,0.0437,-0.2767,0.275,0.935,2.2113,0.5102
4.7485,5.3856,-0.1962,-1.6158,2.5503,-0.2465,-1.9129,0.4267,2.9196,4.3481,2.5388,4.3841,-0.9355,0.483,7.9057,1.5419,1.2729,2.5492,-1.0584,1.0855,0.3964,3.3957,1.5951,1.1761,1.369,3.7273,0.0894,-0.2902,0.3539,1.0484,2.408,0.5937
5.0053,5.7779,-0.1883,-1.7039,2.7156,-0.295,-2.116,0.4498,3.1678,4.6744,2.6966,4.645,-1.1448,0.4382,8.3467,1.6072,1.2922,2.7294,-1.209,1.028,0.4168,3.625,1.7212,1.3499,1.477,4.0241,0.088,-0.3401,0.4309,1.192,2.6586,0.7088
5.3483,6.2153,-0.195,-1.8151,2.8914,-0.3196,-2.335,0.4779,3.3888,5.0534,2.8423,5.0186,-1.3215,0.3997,8.7838,1.71,1.3179,2.8779,-1.3808,0.9914,0.4244,3.8809,1.8523,1.5136,1.6239,4.3619,0.1109,-0.3563,0.5445,1.3135,2.9467,0.8606
5.8346,6.3139,-0.0155,-1.7476,3.1518,0.0737,-1.9405,0.5134,3.1054,5.2823,2.9604,5.5443,-0.9833,0.5575,8.9056,1.8221,1.4497,2.779,-1.5081,1.1397,0.5435,4.103,1.9351,1.2201,1.8276,4.7173,0.4231,-0.1354,0.7657,1.3036,3.0472,0.9355
-0.5234,-1.7073,-1.0076,-1.6606,-0.9828,0.4766,0.6932,-1.5763,-0.6946,-0.2302,0.3678,2.5676,0.4907,0.2861,0.0546,-0.6209,-1.415,-0.5252,-3.4995,0.1781,-0.3407,-1.1949,-2.0573,-0.1547,-2.0159,1.3741,-0.5198,-0.1331,-1.3582,-0.9307,0.2998,-1.7999
0.5473,-1.7266,1.2006,0.2912,1.2054,1.2982,1.7346,-0.5454,-2.4679,-0.6359,-0.3536,1.6628,2.1038,2.0019,0.7348,1.2161,1.2724,-0.5746,-2.148,1.2303,-0.0493,-0.2358,-0.9601,0.2277,-1.0851,2.2958,2.9913,1.5056,0.1019,0.4599,0.6906,-0.4877
0.5688,-1.1657,2.6933,2.0492,4.5799,3.193,4.1288,0.6081,-2.3604,-0.7889,-0.505,-0.4661,2.44,2.5061,0.7376,2.1128,3.1308,-0.086,0.2924,2.5954,0.4345,0.7492,0.1247,0.8639,-0.274,2.6031,3.5436,2.0154,0.7461,2.0736,0.9964,0.2721
0.7072,0.7836,3.2831,3.2885,6.7114,2.9647,3.496,1.283,-1.5435,0.2427,0.5363,-0.4927,2.8578,2.401,1.0725,3.9278,5.2108,0.8043,3.2679,3.7385,2.177,2.459,1.4284,3.1507,1.7454,2.9049,3.8618,2.2548,1.8803,2.9384,1.1481,1.4282
1.2907,1.3955,2.8215,3.2579,5.6526,3.0905,2.8171,2.5424,-1.1825,1.3678,1.4778,-0.7429,3.7199,1.743,0.1191,4.8155,5.2595,0.4692,3.8359,3.131,3.5374,3.0357,2.5828,3.4387,3.4435,2.2588,3.619,2.3703,2.7977,2.7889,1.8844,2.868
