"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-0.726,-3.7008,-4.0514,-2.0798,-2.196,-1.7889,-1.6601,-0.4728,-0.6052,-1.1946,-1.947,-2.8951,-1.1371,-0.2411,-0.4399,-1.9238,-2.5112,-3.6259,-4.346,-9.8946,-1.5146,-1.6887,-0.7027,-0.9724,-2.726,-2.3134,-2.01,-5.5968,-4.1445,-2.5046,-2.5553,-1.5928
-0.7939,-3.9947,-4.356,-2.2406,-2.3762,-1.9209,-1.7718,-0.5145,-0.6654,-1.3032,-2.1228,-3.1165,-1.2235,-0.2625,-0.4879,-2.0955,-2.6989,-3.8803,-4.6974,-10.6588,-1.6253,-1.8372,-0.7557,-1.0594,-2.9112,-2.495,-2.1703,-5.9897,-4.443,-2.702,-2.747,-1.6933
-0.8292,-4.3424,-4.692,-2.4247,-2.5717,-2.1055,-1.9354,-0.5078,-0.7013,-1.4121,-2.2796,-3.4136,-1.2944,-0.2914,-0.5054,-2.23,-2.842,-4.1406,-5.0588,-11.5027,-1.7202,-1.9733,-0.7757,-1.1085,-3.1123,-2.7012,-2.3276,-6.3918,-4.7653,-2.895,-2.9528,-1.8094
-0.921,-4.7035,-5.0793,-2.6275,-2.7926,-2.2542,-2.0984,-0.5258,-0.753,-1.5678,-2.4713,-3.7174,-1.3506,-0.3424,-0.5493,-2.379,-3.037,-4.4563,-5.4721,-12.371,-1.8137,-2.1369,-0.7956,-1.1803,-3.3457,-2.9114,-2.5205,-6.8601,-5.1369,-3.1335,-3.1379,-1.9476
-1.2135,-4.9721,-5.4597,-2.7989,-3.0362,-2.1601,-2.0493,-0.7858,-0.9219,-1.7894,-2.8158,-3.8444,-1.5394,-0.3852,-0.7499,-2.8293,-3.5918,-4.9692,-5.9593,-13.0764,-1.9746,-2.4327,-1.0054,-1.4232,-3.5523,-3.0254,-2.7927,-7.4338,-5.4888,-3.4807,-3.3335,-2.0596
-0.4926,1.9687,-0.7771,0.0572,0.9501,2.093,0.7793,0.1093,-0.5478,0.1439,-1.0042,-0.1306,0.1166,0.6069,1.3129,1.5813,0.2989,-0.6232,-0.4522,-0.3012,0.1397,-0.2399,-0.2975,0.2611,-0.6513,1.0762,0.4248,-0.0956,-0.2497,0.3046,-0.3401,-0.1334
0.4189,1.9645,0.3907,0.9419,1.7327,3.3895,2.074,0.1267,-0.378,1.062,-0.6575,1.8427,-0.8922,1.1264,0.9121,1.6558,-1.1364,-1.5327,0.2218,0.6985,-0.2808,0.201,-0.8875,0.0227,0.1152,1.1003,1.2079,-0.1614,0.1979,0.6465,-0.5601,0.2167
1.3171,0.3737,0.2519,0.6769,1.3556,1.8417,1.8485,-1.1525,-0.6416,1.3792,-0.4479,1.8312,-1.5848,0.9665,0.2151,0.1592,-1.892,-1.2874,0.484,-0.6908,-0.9719,-0.1429,-1.4153,-0.2622,-0.3593,-0.63,1.2146,-0.7174,-0.2323,0.2674,-1.5885,0.3836
1.5484,-0.1015,0.0502,0.2598,0.2237,-0.2154,0.6456,-2.3323,-1.2189,-0.015,-1.2279,0.7928,-1.3009,0.0545,-0.206,-1.6328,-2.1727,-0.0499,0.1156,-0.5797,-0.989,-1.2462,-1.3845,-1.1632,-1.0788,-1.2967,0.9098,-0.4124,0.0279,0.0953,-1.9874,0.9504
0.8317,0.401,-0.4763,-0.2074,-0.6946,-1.37,-0.1725,-2.4606,-0.4637,-0.7687,-2.0032,-0.3639,-1.2045,-0.2317,0.4417,-1.6061,-1.3628,0.2219,-0.5695,-1.6025,-0.6661,-1.3896,-1.1483,-1.334,-1.2999,-0.1041,0.3305,-0.4334,0.4905,-0.329,-1.8711,0.995
-0.1616,1.5578,-0.1642,0.3241,0.5555,-0.6213,0.4233,-1.7052,0.7482,-0.3807,-1.4224,-0.5309,-0.1377,0.3394,1.2983,1.2299,0.5048,0.6035,-0.085,-1.8039,-0.0981,-0.1291,0.2657,-0.4707,-0.3076,1.517,0.8961,0.8512,1.1145,-0.7129,0.2067,0.9593
-0.4463,1.4142,-0.0368,0.6366,0.9098,0.6704,0.7201,-1.2258,1.4979,0.3771,0.2887,-1.343,0.5345,0.6536,1.5758,2.697,1.7657,1.0953,0.8769,0.1162,1.3124,0.5487,0.4805,0.3432,0.7325,1.0357,1.0643,0.9758,0.5012,-0.963,1.041,0.8381
-1.2299,-0.5381,1.0585,0.9816,0.6753,1.6453,0.6149,-0.9107,1.4954,0.8976,0.8681,-0.7828,1.0329,0.4311,-0.0183,1.0077,1.9771,1.777,0.5027,1.8841,1.7091,0.481,-0.0504,-0.3766,0.9255,-0.4429,-0.4424,2.0405,-0.1869,-0.643,1.3477,1.064
-1.1726,-1.8731,1.1905,-0.3284,-0.3344,0.9936,0.2782,-0.6747,1.1556,0.575,0.2579,1.0845,1.3725,0.2733,-1.0558,0.1761,1.5795,2.3747,1.2919,2.8196,1.6553,1.0948,-0.4075,-1.1701,0.457,-0.8783,-2.1833,2.8267,-0.9526,-0.6661,0.8141,0.6886
-0.3271,-2.0585,1.1,-1.806,-0.6913,0.5928,0.4991,-0.46,0.645,0.8129,0.4009,2.3872,1.0768,-0.1034,-1.2409,0.7887,1.5866,2.1656,2.3816,3.315,1.1947,1.647,0.7289,-0.8537,0.5012,-0.9188,-2.6932,1.7133,-1.4656,-0.5765,0.4216,-0.0268
1.5877,-1.2482,1.638,-0.516,0.0861,1.2993,1.5806,0.6014,0.5051,2.0444,0.9929,1.3371,1.215,0.2973,-0.3089,2.36,2.53,0.944,2.0106,3.4384,1.4593,0.7971,1.2395,-0.3959,0.4891,-0.1829,-1.4231,0.7923,-0.1217,0.3943,0.2206,-0.221
1.9497,-0.6944,2.2054,1.2157,1.1482,2.2876,2.1726,1.2259,0.4316,2.6691,0.8356,0.4847,1.187,0.8156,1.6627,3.4586,3.1709,-0.3897,1.327,2.6983,1.8726,0.0596,0.921,0.0731,0.2766,-0.098,-0.4758,0.3162,1.382,1.0934,-3e-04,0.1225
1.9594,1.5884,1.8829,1.9816,1.4876,2.5359,2.098,1.0357,0.6009,1.4374,0.4135,-0.0237,0.6358,0.5633,2.711,3.4696,2.5822,-1.1604,0.7874,2.8678,1.4784,-0.314,0.2965,0.2463,0.0245,0.0247,0.2123,0.7155,2.3986,1.4233,0.609,0.4069
