"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-0.2812,3.8058,-0.3939,0.7142,-0.0824,3.3081,6.9773,-0.9862,0.4741,0.6131,-0.6323,-0.4663,1.1605,1.5343,0.6688,2.1679,1.7589,-2.1195,1.0551,1.367,3.2358,2.8769,1.7093,-2.2002,2.6283,1.9342,1.2894,-0.2223,-2.4484,-0.1561,-1.5475,0.6533
-0.2734,4.0862,-0.4317,0.7832,-0.0874,3.5168,7.4311,-1.1093,0.5014,0.6391,-0.6466,-0.4514,1.2202,1.6438,0.7209,2.351,1.8965,-2.2403,1.1142,1.4635,3.4474,3.1148,1.8347,-2.3845,2.7995,2.0427,1.2892,-0.261,-2.6476,-0.1989,-1.6604,0.6517
-0.244,4.4898,-0.4672,0.8648,-0.0967,3.825,8.1002,-1.2375,0.5281,0.6582,-0.6571,-0.4246,1.3347,1.796,0.7641,2.589,2.0948,-2.381,1.1937,1.5999,3.6958,3.4364,2.0091,-2.5824,3.0784,2.177,1.3058,-0.2886,-2.8631,-0.2315,-1.8077,0.6805
-0.1924,5.0268,-0.4997,0.9597,-0.1088,4.245,9.0058,-1.3715,0.5549,0.6713,-0.6643,-0.3838,1.5101,1.996,0.7959,2.8874,2.3583,-2.5451,1.2954,1.7806,3.9837,3.8478,2.2351,-2.7971,3.4731,2.3418,1.3404,-0.3027,-3.096,-0.2521,-1.9928,0.7429
-0.22,5.1519,-0.5497,1.0273,-0.1128,4.3184,9.1825,-1.5204,0.5905,0.713,-0.6798,-0.389,1.4818,2.0549,0.8882,3.0215,2.4253,-2.6548,1.3337,1.8265,4.1949,4.0027,2.312,-3.0016,3.4958,2.4267,1.3077,-0.3755,-3.3208,-0.3264,-2.0664,0.6836
-1.4461,0.5066,-1.7863,0.0089,-0.6613,1.0974,0.2208,-2.4157,0.6764,0.1634,-0.2737,-0.5443,0.2962,-0.3806,0.4641,-0.7298,-1.9489,-1.4266,1.17,0.4552,2.921,0.817,0.5646,-2.4481,-0.722,1.965,-0.8379,-1.1514,-2.8512,-0.7848,-0.0327,-0.271
-1.826,-2.693,-0.9186,0.5392,0.0448,-2.1698,-4.4429,-1.8789,0.7197,1.2547,-0.9305,-1.2458,-2.4487,-0.6118,2.1192,-0.0479,-1.3511,-1.7169,0.0686,-0.6715,2.8776,-0.7989,-0.5028,-2.9991,-3.5732,0.9209,-0.0109,-1.5578,-3.2932,-1.4234,-0.0461,-1.6668
-1.8275,-5.2403,2.1097,-0.7234,-0.295,-0.8431,-2.9158,-0.9509,-1.4667,-0.2275,-1.4195,-1.128,-4.0962,0.544,-0.6572,-2.2272,-1.7055,-1.8867,-0.9672,-3.5697,0.1684,-3.7318,-1.1405,-2.2116,-1.8254,-2.2874,-3.0796,-2.055,1.1639,-2.0185,-1.4486,-0.6912
-3.4827,-10.4005,-1.1171,-0.0458,0.0826,-8.0452,-16.4359,-1.7783,0.4622,1.3881,-1.3146,-1.9624,-6.121,-3.2713,3.2821,-3.1832,-5.1415,-0.5818,-1.4989,-2.8912,1.4215,-5.3644,-3.1283,-2.6633,-9.8151,-0.9317,-1.1996,-2.5901,-2.6887,-2.3774,1.783,-3.6327
-3.5645,-10.1445,-1.0001,-0.0708,-0.0394,-7.3678,-14.6491,-1.4806,0.1176,1.0292,-1.4615,-1.8293,-5.8989,-3.2044,3.3141,-3.11,-5.0892,-0.5005,-1.7595,-2.57,1.5063,-4.9735,-2.8633,-2.5484,-8.9818,-1.1868,-1.1074,-2.5186,-2.3533,-2.3143,1.5208,-3.3166
