"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-2.3468,-1.6661,-0.5451,-1.9449,-1.0605,-1.0932,-1.8022,0.8963,-3.3136,0.0564,-0.542,-0.5178,-1.7857,-0.4094,-2.6336,-1.6428,-2.1871,-2.3967,-2.1465,0.2655,0.1754,1.7107,0.136,0.1907,2.3409,1.0199,1.266,0.5242,-2.0984,-1.0761,-1.2739,-1.93
-2.4939,-1.7402,-0.5322,-2.0286,-1.1158,-1.1185,-1.8372,0.9913,-3.5197,0.0391,-0.5723,-0.5229,-1.9166,-0.4235,-2.7878,-1.7049,-2.2889,-2.5455,-2.2494,0.2969,0.1814,1.8092,0.1621,0.2039,2.5215,1.0674,1.3481,0.5681,-2.1768,-1.1001,-1.3571,-2.0307
-2.7464,-1.859,-0.5497,-2.1683,-1.2306,-1.2043,-1.8743,1.1084,-3.787,0.0356,-0.6724,-0.5683,-2.1159,-0.4909,-3.0062,-1.8152,-2.4479,-2.7715,-2.4318,0.3528,0.1252,1.936,0.1471,0.2316,2.7248,1.1087,1.4201,0.5853,-2.3498,-1.169,-1.4649,-2.1878
-2.9601,-1.9572,-0.5708,-2.3383,-1.3316,-1.2646,-1.9334,1.2253,-4.0508,0.0307,-0.7511,-0.6224,-2.2699,-0.5437,-3.1987,-1.9239,-2.5929,-2.9854,-2.6084,0.4369,0.0972,2.1053,0.1503,0.2947,2.9729,1.1459,1.5358,0.612,-2.5195,-1.2543,-1.5584,-2.3325
-2.5548,-1.8342,-0.4017,-2.2581,-1.1521,-0.9733,-2.0968,1.2815,-3.9927,-0.0169,-0.3298,-0.3521,-1.9374,-0.2085,-3.0154,-1.7399,-2.3712,-2.8036,-2.2762,0.5831,0.5311,2.3111,0.4404,0.4155,3.2326,1.2841,1.8389,0.8251,-2.2351,-1.0978,-1.465,-2.1585
-0.653,-1.1652,2.038,-0.0301,0.2803,-0.2441,-0.7324,-0.139,-2.4386,-0.2362,-0.091,0.9987,1.2208,0.5867,-1.4143,-0.6188,-0.1995,-1.1465,-0.5975,0.4426,0.5176,1.3136,0.6682,0.2388,2.6785,1.8683,2.7894,1.315,1.5606,1.588,-0.2758,-0.297
-0.1858,-0.315,2.5255,1.1043,0.5232,0.8661,-0.4779,-1.0615,-2.891,-0.7253,0.1548,1.0473,0.3731,0.4856,-2.1537,-1.8825,-1.0976,-0.5418,-0.6356,-1.9491,0.2979,-0.6666,0.4597,-1.8558,0.4975,0.7281,1.4072,0.5091,1.5541,1.8829,-0.8816,0.3383
-1.33,-0.1816,2.3009,1.968,0.144,1.2866,1.4392,-0.5586,-2.218,-0.765,-0.6929,0.6132,-1.8841,-0.8,-3.2396,-2.4989,-2.4658,-8e-04,-1.9339,-4.0201,-1.4588,-2.4094,-0.4929,-3.5698,-1.3949,-0.3214,-0.9083,-0.7388,1.8375,2.2433,-1.3434,0.7416
-2.1505,-0.5376,1.6037,2.2495,0.4339,0.5114,3.7463,-0.7762,-0.7703,-1.8417,-1.1416,-0.355,-4.1179,-2.1877,-2.5304,-2.1666,-4.0709,-0.7304,-4.4818,-5.379,-3.3634,-4.6353,-1.341,-3.6268,-3.099,-2.0775,-3.6517,-0.8833,3.5991,3.2067,-2.098,-0.0052
-2.0693,1.0551,1.8544,2.2671,4.4281,-2.1836,7.4084,-3.6366,-3.69,-5.5998,-3.1884,-5.194,-7.1106,-2.7418,0.3479,0.2487,-1.2672,-0.0439,-3.5643,-8.3474,-3.2787,-9.9129,-2.1923,-5.4661,-4.0298,-2.8561,-5.104,1.152,6.7908,2.2295,-2.8143,-3.5333
0.7524,-0.6365,2.0101,2.0298,2.8276,-2.4904,4.0982,-3.1925,0.2274,-4.3487,-0.7254,-0.7839,-4.3943,-1.6851,1.3899,-0.3624,-1.5748,-0.2032,-4.5728,-3.0449,-2.5528,-5.8749,-2.8668,-1.2169,-5.1008,-2.009,-4.2233,0.001,5.0395,3.4658,0.4026,-0.7008
2.285,2.4063,1.6152,0.8426,0.5279,-0.9713,1.9442,-2.9328,-0.4079,-5.2365,-0.4258,-0.1528,-4.2206,-2.0632,1.0731,1.9899,1.888,2.0834,0.0208,-1.9547,-1.4799,-6.8486,-2.0687,-3.224,-4.0245,-2.2615,-4.018,-0.7233,1.9266,1.5159,0.4453,-1.0203
7.0853,7.3394,5.6002,2.6683,1.6633,4.4074,3.9214,0.1652,7.2105,-2.877,6.547,5.3087,4.5154,2.893,6.6906,11.0991,14.2699,7.9067,11.175,6.6452,3.4936,-1.3737,1.6226,1.0473,-0.3932,1.0274,1.1915,4.5088,8.0539,6.2669,4.0431,2.887
7.3177,6.856,4.5886,2.4734,1.0429,4.9411,2.47,0.6385,7.2856,-1.8403,6.6458,5.3711,5.5746,3.1446,6.2543,10.45,13.1164,7.7806,11.5981,6.8999,3.4307,0.1746,1.7939,1.0642,0.0792,0.8506,1.3358,3.4825,6.6821,4.9795,3.9384,3.6044
6.9264,5.7479,3.246,2.1746,0.5922,4.7286,1.2025,0.6448,6.5857,-1.0754,6.0596,4.5749,5.9606,3.0197,5.5826,8.9387,10.766,7.0101,10.9272,6.3114,2.8674,1.1587,1.5137,0.8127,0.1027,0.263,0.9275,2.0146,5.13,3.2516,3.4861,3.8494
6.6918,4.73,1.927,1.8605,0.1262,4.5696,-0.1072,0.65,5.9759,-0.3385,5.5536,3.7998,6.4846,2.9332,4.9688,7.5055,8.5265,6.3499,10.3856,5.8534,2.3497,2.2034,1.2294,0.6111,0.1194,-0.334,0.5484,0.5401,3.6685,1.5228,3.0903,4.1908
6.6116,3.793,0.6245,1.5445,-0.3889,4.5057,-1.546,0.7059,5.5622,0.4767,5.2998,3.2252,7.226,3.0283,4.5003,6.3718,6.5475,5.8228,10.1719,5.642,2.0067,3.4575,1.0586,0.5045,0.2035,-0.8838,0.2506,-0.8683,2.1593,-0.1586,2.7656,4.6066
6.0141,2.5363,-0.6158,1.308,-0.7535,4.1005,-2.7318,0.605,5.0206,1.3228,5.0095,2.7814,7.5526,3.2182,4.2438,5.375,4.6355,4.9757,9.7565,5.2418,1.7042,4.4836,0.9328,0.4075,0.2322,-1.4181,-0.1521,-2.1314,0.3123,-1.6598,2.4122,4.5809
1.92,0.3829,-1.8917,-0.4851,-2.5978,-0.845,-5.9113,-0.9328,-0.1725,-0.8739,3.7844,-0.3759,3.384,2.9182,3.6323,3.2846,0.1817,0.7,6.1098,1.5285,1.2904,1.0851,1.4779,0.183,-0.4588,-2.2852,-2.6905,-2.9913,-4.3604,-3.6278,0.2686,0.1553
0.3571,-0.9807,-1.8758,-0.033,-0.8262,0.4933,-2.0427,0.6081,1.2865,1.4978,2.7554,1.1609,1.7825,2.7402,4.4335,2.1117,1.043,1.2132,3.5952,1.2174,1.2708,1.2217,1.6099,0.6139,0.7055,-0.8828,-1.642,-1.8535,-4.8565,-2.3473,2.3641,-0.4209
-0.9559,-2.537,-0.8392,0.9917,-0.1885,3.2121,2.9316,2.6255,1.8723,1.937,-0.3579,1.7788,0.4852,-0.2331,1.5036,-2.7189,-1.2489,0.1674,-0.2238,1.091,-0.185,-1.0928,0.7542,1.2319,1.0678,-1.1154,-1.8525,-1.6706,-2.4551,-0.4444,2.9696,0.0034
-3.3321,-1.3922,1.1922,2.721,0.3426,0.329,6.6209,0.7702,0.486,0.2466,-7.663,-0.9369,-1.4885,-4.8679,-3.3635,-9.2343,-3.1042,-1.4916,-5.9716,-4.5031,-7.5894,-4.1954,-3.5379,0.2722,-2.0293,0.024,-0.5454,-1.4666,-0.4669,-0.0151,1.3324,-0.6238
