"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
3.1372,-1.1017,1.1584,1.6792,3.849,5.4362,4.0109,1.2476,-0.9114,1.7681,2.955,-1.2179,1.066,0.2534,7.1396,0.1408,0.8051,-1.4816,0.2727,1.1468,2.3541,2.4132,1.9321,0.703,3.0214,1.7512,3.0255,2.8706,2.5456,0.8911,1.0337,1.3875
3.2944,-1.2551,1.2306,1.7792,4.0704,5.8345,4.2924,1.3344,-1.0174,1.857,3.1215,-1.3519,1.1148,0.2476,7.542,0.113,0.8003,-1.6363,0.2427,1.2036,2.537,2.5367,2.0436,0.7239,3.2142,1.8657,3.2452,3.0764,2.7376,0.9485,1.1123,1.4761
3.4484,-1.5118,1.3055,1.881,4.3389,6.4052,4.6531,1.3996,-1.1677,1.9141,3.3269,-1.5687,1.1938,0.2331,8.0735,0.0795,0.7632,-1.9101,0.1868,1.3499,2.7732,2.6551,2.1469,0.7271,3.4419,1.9915,3.487,3.3297,2.9386,1.0097,1.1824,1.58
3.645,-1.8107,1.4178,2.0031,4.6588,7.0393,5.0548,1.4586,-1.3563,1.9689,3.551,-1.8415,1.3174,0.2215,8.6738,0.0057,0.6879,-2.1956,0.1267,1.4813,3.0199,2.8001,2.2692,0.7382,3.6829,2.1251,3.7838,3.6011,3.1715,1.0738,1.2607,1.6979
4.0608,-1.5801,1.5835,2.1982,4.8569,6.8409,5.0398,1.7105,-1.3987,2.3039,3.5974,-1.6808,1.2908,0.2291,8.6553,-0.0212,0.8253,-1.8464,0.2472,1.1087,3.0072,3.0383,2.5759,0.9385,3.8649,2.2105,4.0978,3.7099,3.4402,1.1421,1.4938,1.8063
0.2366,-2.1478,0.1914,-0.4247,1.5247,1.3779,2.0907,-0.3054,-0.546,-0.7023,-1.2077,-0.8079,0,-0.5326,0.5927,-2.6605,-0.6414,-0.266,-2.5403,-0.4311,-0.0961,-0.1136,0.426,0.1812,0.1024,0.1778,1.1803,-0.099,0.8338,-0.3582,-0.503,0.0161
1.0852,-1.6265,1.0588,0.725,2.6583,-0.2749,0.2285,1.4277,0.3596,1.1838,0.5173,-0.806,0.8677,0.9068,-0.5516,0.1906,0.8618,0.2383,-1.2709,-1.3284,-0.8415,0.1908,1.2075,2.2256,0.4486,1.9206,3.2179,1.3057,2.2634,0.9709,0.2666,1.1222
0.1899,-0.2439,0.8125,1.7658,3.2186,-1.1025,0.0727,2.5652,0.7073,1.0616,1.7779,1.2044,0.94,1.6557,-0.6014,2.1644,1.8472,0.9641,-0.1823,-1.1328,-0.5898,0.038,0.886,2.4139,0.6036,3.1546,3.496,2.36,2.9075,2.4326,0.5279,1.8124
-1.4205,1.0997,-0.189,1.6321,1.7107,-1.2443,0.7328,1.6726,0.1409,-0.4269,1.5779,3.3208,0.575,1.5487,0.1977,1.3182,0.731,0.4892,0.2061,-0.836,-0.5389,-0.0652,-0.2422,0.2691,0.128,2.6657,2.322,1.6775,2.5824,2.6529,0.1681,1.6967
-1.4204,1.534,-0.658,0.6695,0.4861,-2.4361,-0.2538,0.5741,0.5728,0.468,0.3678,2.6711,-0.049,1.2254,-0.7223,1.0618,0.3077,-0.7665,0.4568,-0.4344,-1.4197,0.0083,0.1028,0.0459,0.4418,0.9218,1.4714,0.7224,2.2678,2.1912,0.5185,1.5896
