"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
1.8946,1.1214,2.1287,0.3931,2.4646,3.5756,4.0089,0.866,1.9437,2.645,1.0517,0.6426,0.0517,2.427,0.671,2.1239,2.6605,1.5792,1.3127,0.1112,0.3998,2.5937,0.7328,2.5081,-0.285,2.4734,2.8177,3.0006,1.7156,0.8093,-0.209,1.2588
2.0716,1.232,2.3089,0.4594,2.6834,3.8369,4.3209,0.9591,2.1046,2.8469,1.1552,0.7387,0.0859,2.6352,0.7339,2.294,2.8853,1.7461,1.4274,0.1554,0.47,2.795,0.8415,2.688,-0.3037,2.6452,3.0244,3.2391,1.8697,0.8977,-0.1873,1.3377
2.2996,1.367,2.5162,0.5128,2.9458,4.1819,4.6545,1.0849,2.3122,3.1,1.2918,0.7847,0.1287,2.9022,0.8175,2.5499,3.1832,1.9249,1.5763,0.2232,0.5491,3.0434,0.9449,2.9149,-0.3196,2.8225,3.278,3.5115,2.0527,0.9912,-0.1544,1.4449
2.3563,1.3726,2.6999,0.5039,3.1417,4.4842,4.9757,1.1229,2.4087,3.2664,1.3777,0.6202,0.1662,3.0619,0.8657,2.7377,3.4113,2.0129,1.6055,0.2937,0.5746,3.2059,0.8625,3.1935,-0.2766,2.9816,3.4513,3.7512,2.1048,1.0399,-0.188,1.5862
-0.1158,-2.4264,0.6185,-0.9977,0.7065,1.4049,3.1021,-0.3315,0.4252,0.8559,0.5579,0.1263,0.3932,2.0543,-0.0773,0.458,0.7517,-0.6866,-0.3662,0.4737,0.4203,1.1946,-0.7319,-0.4677,-1.465,0.3504,0.8256,0.2008,-0.8867,-0.771,-0.1857,0.6096
-2.0148,-4.1576,1.2182,-0.0375,0.5379,1.916,3.107,-0.5886,-0.3519,-0.9421,0.2457,-0.577,0.3861,0.2588,-1.1668,-1.5632,-0.4656,-1.8326,-0.8345,0.1852,-0.7906,0.0087,-1.4514,0.1648,-0.7317,0.3648,-0.5094,0.2604,0.8013,-0.4572,-0.8945,0.0955
-3.8686,-5.1146,1.1009,1.2095,-0.4423,1.5096,3.0707,-1.0289,-1.8473,-3.1353,-0.6047,-0.2003,-0.1061,-1.8429,-2.1516,-3.1171,-2.0633,-2.487,-1.5275,0.2093,-1.6914,-1.5505,-1.5154,-0.4363,-0.0607,-0.0167,-1.5697,0.1839,1.8689,0.1337,-1.1722,-1.0791
-3.5276,-4.9349,-0.3662,1.4567,-0.6989,1.5053,1.3673,-0.8613,-2.8106,-3.5786,-1.3509,-0.1068,-1.2529,-2.6071,-2.261,-1.9797,-2.4245,-2.2158,-1.9711,0.7369,-1.4399,-1.5989,-0.8812,-1.3884,0.0697,-0.9932,-1.4541,-0.0027,1.4371,0.4584,-0.249,-1.8422
-1.9978,-3.6478,-1.4096,1.2875,-0.2356,1.9436,0.9033,-0.9234,-2.0382,-3.2126,-0.5416,-0.0445,-1.2128,-1.7244,-1.879,-2.2822,-2.5332,-0.6213,-1.496,0.8187,-0.4937,-1.3203,0.584,-0.5895,-0.2363,-0.8319,-1.5078,0.5694,0.3869,0.3216,0.7484,-0.9864
-0.6265,-1.2734,-0.9335,0.5552,0.0189,0.5256,0.5534,-0.508,-0.9389,-2.1558,0.2904,0.4539,-0.9779,-0.9483,-1.3091,-2.3005,-1.7349,0.6444,-0.7571,0.3769,0.0211,-1.2393,1.359,0.1271,-0.0243,0.0377,-1.418,0.4059,-1.1754,-0.3831,1.1718,-0.2196
-0.4128,0.4358,-0.6756,-0.6225,1.0698,-0.8007,-0.1231,0.3699,0.0827,-0.6833,0.1172,-0.5231,-0.425,-0.5966,-0.8536,-1.5156,-0.2416,0.6545,-0.453,0.3357,0.1558,-1.0206,0.6788,-0.6645,-0.0032,-0.1172,-1.2754,-1.453,-2.033,-0.7563,0.9693,0.0758
-1.9287,-0.4127,0.0647,0.082,1.4625,-1.8186,-1.0845,-0.3679,-0.0199,-0.2893,-0.3567,-1.8477,0.7497,-0.7592,-0.8096,-1.7804,-0.1278,0.2741,-0.6946,0.315,-0.6189,-1.1509,-0.0809,-0.6565,-0.3588,-0.1257,-1.1099,-1.476,-0.686,-0.3464,0.0883,-0.2843
-2.7354,-1.3631,0.5697,1.5228,1.4997,-0.764,-0.2016,-1.0509,-0.6016,0.0711,-0.7161,-1.7114,1.1237,-0.5246,-0.0145,-1.4904,0.4907,0.4627,-0.8008,0.2856,-0.6323,-1.2153,-0.2583,0.0251,-0.7728,-0.3618,-0.9965,-0.02,0.8138,0.4115,-0.0483,-0.7616
-1.2073,-1.3644,0.5402,2.5281,1.7517,2.4466,0.7976,-0.4526,0.3111,-0.5446,0.3269,-0.1613,0.8816,-0.4374,0.988,-0.7065,0.2605,1.4295,-0.4927,0.5145,0.9783,-0.9933,-0.3101,-0.0624,-0.4978,-1.0812,-1.5482,0.6046,2.3164,1.2564,0.4133,-0.7812
0.7267,-1.1372,0.6795,2.0931,0.7856,2.1325,-0.6341,0.3354,0.5247,-1.5293,1.3066,0.66,1.308,-0.4718,0.2313,-0.8445,-1.6253,1.5063,0.2765,1.0942,2.0176,-1.2464,0.3647,0.1084,1.033,-1.5922,-1.9004,0.3739,3.1957,1.6372,0.4365,-1.0144
1.2126,-0.3734,0.7473,1.1336,-1.4133,-1.2741,-2.754,0.1861,-0.5734,-2.2062,1.3412,0.4708,1.1391,-0.2813,-0.9898,-1.2732,-2.996,0.8737,1.1438,1.2082,1.4986,-1.7926,1.2027,0.5553,1.6884,-1.7047,-2.0261,-0.0549,2.1944,1.5635,0.6981,-0.9959
0.4004,-0.8656,0.5928,0.3331,-1.8494,-2.4389,-2.3481,-0.1513,-0.7944,-2.0949,1.2765,-0.4849,-0.1387,-0.1194,-1.0934,-0.8842,-2.6813,0.69,1.2361,0.5499,0.439,-2.035,1.9189,0.0901,1.3298,-2.6098,-2.2699,-0.0215,1.032,1.2128,1.3435,-0.8012
0.7497,0.137,0.1315,-0.8221,-0.7802,-1.9573,-1.2932,0.3432,0.7045,-0.9703,1.077,-0.8189,-1.4218,-0.0353,-0.8395,-0.265,-0.3739,1.3029,1.0852,-0.4158,0.4626,-1.2264,1.7046,-0.7481,1.1218,-2.6841,-1.7392,0.1547,-0.1918,-0.0026,1.341,0.29
1.576,3.1293,-0.1603,-1.1976,-1.3599,-1.6845,-1.2637,0.8413,1.3928,-0.5035,0.6101,-0.8993,-1.2072,-0.1528,-0.2384,-0.224,1.9398,1.905,0.8576,-1.0847,1.0349,-0.3737,1.1946,-1.8646,1.2829,-2.0181,-1.7235,-0.7191,-1.1668,-0.8424,1.0362,1.9156
2.0164,4.5516,0.0492,-0.8587,-2.1162,-0.9035,-2.2008,1.5177,1.1793,-0.4161,0.4603,-0.8883,-0.5639,0.091,0.5866,0.3469,3.019,1.6717,1.1787,-1.5039,1.5406,0.2149,1.213,-2.1238,1.4492,-2.1706,-1.7594,-1.424,-1.1712,-0.6806,0.8024,2.3097
2.3606,4.1669,-0.0733,0.5018,-0.8664,-0.3366,-2.9995,2.2698,1.4038,-0.6928,0.6422,-0.5382,-0.2431,-0.0862,1.6126,0.6037,2.1498,0.8758,0.8855,-0.6452,1.7198,0.2947,1.6203,-0.2237,2.032,-1.3499,-0.5815,0.1911,0.0568,-0.0377,0.4567,1.6945
2.6789,4.7036,-0.3561,1.2757,0.6977,-0.3403,-3.3307,1.8819,1.7922,-0.3543,1.1138,0.7028,-0.3444,-0.3026,2.3129,0.2227,1.3859,0.3886,-0.366,1.2075,1.7467,0.3758,1.294,1.2538,2.0236,0.4577,0.6366,1.0407,0.8224,0.538,0.3582,1.9956
0.5528,2.9484,0.2221,0.9019,-0.0388,0.6615,-2.2834,0.3744,0.5486,-1.0383,0.7526,0.9465,-0.224,-0.7814,1.3835,-1.1414,0.7105,-0.9868,-1.6321,1.1709,1.1458,-0.8117,-0.3197,0.7979,0.8423,0.799,-0.1185,0.4258,-4e-04,0.8182,-0.0961,1.7579
-1.0687,1.9225,0.9654,0.1149,-1.0583,-0.1383,-1.6375,-0.7841,-0.4437,-1.2044,-0.7563,0.3031,-0.5073,-1.2443,0.0981,-1.4589,0.5546,-1.056,-1.826,0.5923,-0.0455,-1.213,-2.2253,-0.1279,0.2568,0.3439,-0.435,-0.0685,-2.1268,-0.076,-0.6188,0.6563
-0.5723,2.1802,0.9538,0.0622,-0.2912,-1.008,-1.4894,-0.7162,-0.7942,0.0523,-1.4758,0.194,-0.579,-0.7906,0.1348,-0.135,1.553,0.1066,-0.8396,0.4855,-0.7101,-0.2059,-2.6091,-0.8837,0.3365,0.0394,-0.1025,-1.1311,-3.1222,-0.882,-0.9299,-0.3027
0.116,0.3517,0.6955,1.0598,1.3019,-0.5952,-0.9902,-0.0337,-1.101,1.0763,-1.4875,0.1351,-0.8437,-0.6628,0.4113,0.5788,0.9951,0.4313,-0.2278,-0.5005,-1.3004,0.0018,-1.8481,-1.219,0.4985,0.4327,0.3672,-1.1477,-1.0155,0.394,-0.7211,-1.3284
0.3981,-3.5017,0.4365,1.7655,2.2205,-1.3686,-1.4583,1.2208,-0.5579,1.4126,-1.5107,0.388,-1.4191,-0.4805,0.3784,1.0971,-0.44,0.7178,-0.2881,-0.9757,-0.7011,-0.2157,-0.804,-0.7023,1.0016,0.9664,0.5909,-0.6859,1.3903,1.7362,0.0269,-1.9042
-0.5286,-6.0403,0.1314,1.4681,1.5165,-0.9329,-0.9003,1.4749,0.8207,0.6896,-1.319,0.0129,-1.4844,-0.2378,0.8906,1.0229,-1.9731,0.4077,-0.0237,-0.4502,0.6916,-0.8058,-0.704,0.3052,0.8751,1.2198,0.0996,-0.5018,1.8953,1.2015,-0.0129,-2.3265
-0.3572,-4.5048,0.9265,1.4055,0.3934,-0.6582,-0.9409,0.6134,1.4628,0.1639,-0.3675,0.4736,-0.9856,-0.4492,1.7434,0.243,-3.1669,-0.7618,0.8544,0.2989,1.1312,-0.8897,-0.4738,2.1683,0.7024,2.147,-0.2766,0.3866,2.2543,-0.0295,-0.1522,-2.3161
-0.5235,-6.11,-0.0372,-1.0274,-1.2692,-3.6707,-6.4394,-1.2687,1.1013,1.9272,-0.7816,2.8984,-0.773,-1.6384,2.7801,-1.2842,-4.0285,-3.3159,-0.0338,-0.329,0.9624,1.0838,-0.4005,-0.1886,0.3281,1.4024,-1.4934,-2.1761,0.3383,-2.7195,-0.5131,-2.2599
