"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
0.7188,2.092,0.0385,0.8763,0.9736,-1.8975,-0.1791,0.5705,0.9742,0.0381,0.0546,0.1065,1.2581,2.0492,1.5641,1.8276,1.6214,0.0526,2.1816,-0.858,2.2306,0.3468,0.6564,-2.2678,1.0945,-1.7087,-2.0299,-1.1573,-0.6455,0.124,-0.2654,0.3632
0.7848,2.225,0.0094,0.9345,1.0674,-2.0109,-0.1891,0.6452,0.9917,0.0691,0.078,0.1561,1.3074,2.198,1.7158,1.9863,1.7635,0.0712,2.3768,-0.9294,2.3736,0.3682,0.7027,-2.4375,1.1871,-1.8617,-2.1848,-1.2421,-0.683,0.1252,-0.2848,0.4281
0.8692,2.3698,-0.0514,1.0171,1.1688,-2.1263,-0.1949,0.7366,1.0231,0.1229,0.0922,0.2131,1.3813,2.3854,1.855,2.1511,1.96,0.0455,2.6058,-1.0676,2.5916,0.4247,0.7318,-2.6665,1.3101,-2.0962,-2.4227,-1.3895,-0.7321,0.1194,-0.354,0.4353
0.9715,2.583,-0.109,1.1286,1.2833,-2.3014,-0.2177,0.8381,1.0799,0.17,0.1472,0.2549,1.4817,2.6437,2.0443,2.3909,2.2083,0.0566,2.8583,-1.224,2.8483,0.4671,0.8153,-2.9433,1.4424,-2.3431,-2.6846,-1.5117,-0.7964,0.0972,-0.3925,0.4407
1.0143,2.8394,-0.0141,1.1622,1.393,-2.5871,-0.2894,0.8866,1.0532,0.0899,0.318,0.2486,1.4982,2.8248,2.3963,2.7423,2.2631,0.3464,3.0026,-1.0873,2.7808,0.3079,1.0729,-3.0353,1.4494,-2.2271,-2.5809,-1.2938,-0.8308,0.099,-0.1352,0.7682
1.576,-0.0197,2.3952,2.482,1.2955,1.5495,-0.1716,1.4267,4.5972,0.0531,2.0713,0.1315,1.9874,2.9029,5.7007,4.1615,0.7473,-0.1848,3.6171,-0.7875,2.2046,-1.148,1.4891,-3.0433,1.8379,-2.2195,-1.7892,-0.848,0.2757,1.5105,0.7107,-0.107
0.2931,-1.5527,3.14,1.5105,0.5308,2.1518,0.8013,0.4231,5.7955,-0.4048,2.1381,0.2073,0.9487,0.4448,5.5708,2.2984,-2.6797,0.0261,4.0928,0.8425,0.7964,-3.2952,1.5596,-2.0902,0.3055,0.3785,0.4356,-0.0722,0.1562,1.4879,0.5275,-1.4309
-1.1521,-3.7674,3.2056,-0.8153,0.4493,2.986,2.0487,-0.2407,4.1507,-0.2183,0.6823,0.8756,-0.3383,-1.8382,2.8388,-0.3077,-4.1079,-0.0302,2.8163,2.5509,-0.0043,-3.068,0.3584,0.1666,-0.6649,1.9269,1.7117,-0.1656,-0.2672,0.6182,-0.4944,-0.8392
-0.2235,-1.2556,1.6501,-1.7569,1.0886,2.3459,0.8733,0.4376,-0.0565,-0.079,-1.1637,1.8017,-2.0744,-2.95,0.7481,-1.7321,-3.2109,0.8093,2.1175,3.3547,-3.6906,-0.2121,-1.2772,4.0394,0.0713,2.3397,3.1731,0.4369,1.0208,1.7992,0.7456,6.0918
0.5099,-0.3331,2.0251,-1.2734,1.5175,4.2918,1.3559,1.0138,2.6545,0.6065,-0.7708,2.2951,-2.2262,-2.3581,0.4829,-2.0465,-2.3473,0.8729,3.3821,3.1392,-3.246,0.5872,-1.3504,5.7004,0.5604,2.3196,3.0604,0.5607,1.414,1.8168,0.5835,6.3853
