"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
0.836,3.6499,0.181,1.0129,2.0442,-0.5182,-0.7873,2.7944,-5.3755,-0.7197,-1.4724,5.625,-0.7051,-3.8502,-1.6388,0.1133,-0.8522,-1.5487,1.4513,-2.9153,-2.5712,1.2417,0.496,-4.2567,0.2974,-0.1671,-0.8556,-2.7258,1.5685,0.8945,0.7089,-0.3619
0.9138,4.035,0.1322,1.1085,2.1728,-0.5805,-0.8991,3.0313,-5.7295,-0.8159,-1.6099,6.0198,-0.8104,-4.1792,-1.8258,0.1607,-0.8883,-1.6457,1.4576,-3.2087,-2.8018,1.2919,0.5373,-4.6472,0.3013,-0.2192,-0.8737,-2.9561,1.6017,0.9784,0.7601,-0.3926
1.0394,4.5299,0.1377,1.2433,2.3546,-0.6133,-0.9626,3.3481,-6.1539,-0.9234,-1.7562,6.5471,-0.9005,-4.5496,-1.9839,0.246,-0.9149,-1.8061,1.5227,-3.5228,-3.0518,1.3567,0.5957,-5.0431,0.3211,-0.2511,-0.9023,-3.1968,1.6689,1.1291,0.8304,-0.4552
1.061,4.4994,-0.0365,1.1247,2.3635,-0.4465,-0.8096,3.4415,-6.2652,-0.8956,-1.8246,6.6167,-0.932,-4.7572,-1.8276,0.2583,-0.9757,-2.1704,1.7395,-3.7712,-3.1713,1.3337,0.5832,-5.2005,0.2889,-0.1863,-0.9304,-3.204,1.7639,1.0783,0.9306,-0.7187
-0.1414,1.3283,-0.5702,-1.0482,0.2843,2.1177,1.0736,0.5664,-1.2517,0.5719,0.9634,1.4561,-0.0124,-2.5363,-1.9583,-0.8522,-0.648,-1.2656,1.0812,-3.2297,-1.8567,0.3321,0.7553,-1.9644,-1.3881,0.2262,-1.0738,-0.4236,-0.2584,-1.338,-1.3369,-1.013
-0.7475,-1.1014,-1.4207,-3.3331,0.7699,1.7417,1.1867,-1.8858,-2.8569,0.1099,0.3686,1.1308,-1.0495,-1.0964,-1.4585,-0.2176,0.4527,-0.7311,-1.5358,-2.2846,-1.2927,-0.8408,-1.0208,-3.1008,-2.7202,0.0905,-2.5993,0.0664,-0.6039,-2.3493,-1.9979,-0.6042
-1.3968,-2.3331,-1.4354,-3.9987,1.4789,0.5764,0.1153,-3.2735,-2.9253,-0.2134,-0.3214,0.098,-1.5823,0.3201,-1.9497,-0.3624,0.9562,0.8274,-3.0095,-1.031,-0.5191,-0.8168,-1.4672,-3.6859,-2.5591,-0.059,-1.7027,0.5215,-0.6195,-2.569,-1.907,0.3006
-0.9921,-0.6469,-1.3874,-2.5044,1.6181,-0.8458,-1.0106,-2.8277,-1.6289,-0.4669,-0.3382,-0.4026,-0.3971,1.2184,-1.2985,0.8807,1.8081,1.4073,-1.4576,0.0173,1.1967,0.3801,-0.1005,-2.4591,-1.2432,-0.1177,0.4242,0.6824,-0.2318,-1.5989,-1.055,0.7172
0.2143,2.3888,-2.3362,-0.9829,1.3603,-1.6399,-1.6076,-1.306,0.5501,-0.0476,-0.1971,-1.7027,0.3433,2.1655,-0.6284,3.6722,3.5731,2.0528,0.2201,1.2568,2.4176,0.2214,0.7146,-0.9753,-0.4136,-0.0983,0.0378,-0.0705,-0.4702,-1.0007,-1.1076,0.8904
0.3728,3.4176,-2.3822,-0.8369,1.2648,-1.0923,-1.4029,-0.9534,-0.0206,-0.2098,-0.0797,-0.2915,-0.2561,2.3522,-0.7111,3.7363,3.0861,2.1056,0.8664,2.0147,2.1862,-1.133,0.0792,-0.3824,-2.03,0.3338,-1.6243,-0.0291,-0.6573,-0.4542,-1.6939,0.6101
