"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
2.2673,5.8699,1.2593,0.7012,3.7638,8.4483,4.3728,1.528,8.2643,1.3806,2.1827,1.4539,7.4755,4.6236,5.1088,2.7253,7.0682,3.4922,3.1106,6.1227,4.0264,-0.0998,4.6727,1.3697,1.8875,0.6736,2.2228,2.2081,2.4667,1.7044,2.4764,2.4332
2.3853,6.188,1.3038,0.7338,3.9791,8.9316,4.6478,1.6346,8.7305,1.47,2.2989,1.5297,7.93,4.8857,5.3449,2.8413,7.4239,3.6841,3.2286,6.5103,4.2772,-0.1384,4.8698,1.4683,1.9812,0.706,2.3471,2.3318,2.6074,1.7766,2.6343,2.5803
2.5584,6.5986,1.365,0.7737,4.2736,9.5405,5.0229,1.7961,9.3761,1.5796,2.4971,1.616,8.5964,5.2353,5.6473,3.0083,7.9006,3.9417,3.3987,7.1302,4.6446,-0.1897,5.1006,1.6639,2.0988,0.7471,2.5104,2.5107,2.7768,1.8762,2.8637,2.7718
2.7855,7.1569,1.4964,0.8481,4.6918,10.3907,5.5758,1.9996,10.1584,1.7271,2.7706,1.7652,9.3854,5.7245,6.0865,3.2793,8.6048,4.2585,3.6721,7.8096,4.9961,-0.2151,5.4927,1.8444,2.2909,0.7894,2.7443,2.7231,3.021,2.0352,3.1327,3.0091
2.9015,7.5913,1.7526,0.9712,4.9455,11.1584,5.9417,2.0442,10.4268,1.9131,2.8241,2.0078,9.3689,6.0196,6.5475,3.5982,9.1427,4.4383,3.9278,7.4464,4.8394,-0.0901,6.0818,1.5392,2.5925,0.7692,2.9403,2.7688,3.348,2.1424,3.1436,3.0931
-1.2339,0.2457,0.0738,0.1367,0.7921,3.8563,4.1001,2e-04,-0.3327,-0.2984,-1.0497,-0.3295,2.5207,0.5625,2.31,0.2681,1.0317,-0.0127,-1.5197,-0.0204,-0.6896,-1.953,1.8921,0.3712,0.7609,-1.1307,1.0226,0.9422,2.1808,-0.3213,1.2102,1.3324
0.5101,1.4726,3.2217,2.0284,1.0146,4.2006,0.7427,-0.2875,2.5098,1.2385,-1.1099,1.0087,-0.6955,-0.511,2.9721,2.0663,1.2968,0.4878,0.9825,-5.2075,-0.0101,0.4353,4.8224,-1.8742,2.5393,1.1259,1.4744,0.5148,3.7343,1.2089,-0.2023,1.1611
1.4007,-0.7026,2.6716,2.4035,0.1116,1.1041,-3.8839,-0.7293,3.8515,1.2729,-1.1098,-0.3328,-1.3918,-2.4958,1.6905,0.6128,-2.2281,0.352,2.1614,-4.6701,3.2843,0.9312,3.1207,-1.1712,2.1179,3.0874,0.507,-0.0331,2.5618,1.6839,-0.6902,0.4156
1.0443,-4.0003,0.1452,1.5378,-0.0879,-4.7601,-5.1121,-0.9392,-2.0285,0.5077,-1.9838,-1.6208,-1.2803,-4.1058,-0.5477,-1.7593,-5.1573,-0.8799,-0.1623,-2.6663,2.9717,0.8508,-2.4738,-1.0008,0.4867,3.5333,-0.8,-0.5691,0.1369,1.5128,-1.2803,-0.3102
1.2998,-3.4655,0.4889,0.8722,-0.1816,-6.3454,-2.6229,0.3725,-4.7395,1.5116,-1.0426,-0.1527,-0.8873,-3.8393,-1.0718,-0.8772,-3.8434,-1.7543,-0.3159,-1.3584,1.7648,2.1698,-4.37,-1.7746,-0.1304,2.4007,-1.1256,-0.5481,-1.0624,1.1602,-1.854,-1.1156
