"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
0.4351,1.0632,-0.65,0.1673,0.7967,0.0308,-0.1937,-1.1037,-0.6167,-0.2901,-0.6633,-0.3075,0.4536,1.3105,-1.7673,0.3798,-0.2997,0.4757,0.3608,-1.9694,0.9176,-0.6317,0.3832,-0.7427,-1.2995,1.3112,-0.3657,-0.3164,0.8204,1.1029,0.0807,2.1464
0.484,1.2047,-0.6941,0.192,0.8749,0.0171,-0.2304,-1.1826,-0.6495,-0.3217,-0.6839,-0.2825,0.4999,1.4097,-1.8592,0.4265,-0.2986,0.5235,0.4146,-2.0922,0.9764,-0.6635,0.4028,-0.7715,-1.3768,1.3986,-0.3645,-0.3222,0.8985,1.202,0.0947,2.3094
0.5284,1.3501,-0.7454,0.2139,0.9522,-0.0068,-0.2855,-1.2823,-0.693,-0.3701,-0.7231,-0.2558,0.5379,1.5064,-1.9878,0.4464,-0.3156,0.5881,0.4504,-2.2633,1.0266,-0.723,0.4171,-0.824,-1.4741,1.4948,-0.3798,-0.3544,0.9836,1.2963,0.0915,2.4743
0.5367,1.5011,-0.8178,0.218,1.0242,-0.0246,-0.3855,-1.4424,-0.7672,-0.4653,-0.8355,-0.2569,0.5557,1.5874,-2.2451,0.3686,-0.3972,0.6837,0.4191,-2.5819,1.0686,-0.8641,0.4014,-0.956,-1.6352,1.6264,-0.4566,-0.4597,1.0764,1.371,0.025,2.6607
0.5841,1.7185,-0.8841,0.2618,1.1598,-0.0057,-0.44,-1.5855,-0.8049,-0.5353,-0.952,-0.2216,0.6316,1.7256,-2.4924,0.3621,-0.4177,0.8001,0.4398,-2.8721,1.1464,-0.9676,0.3997,-1.0565,-1.782,1.8086,-0.4952,-0.5251,1.2159,1.4877,-0.0031,2.8625
0.8748,2.0804,-0.8327,0.4717,1.4718,0.1135,-0.1316,-1.3649,-0.5982,-0.2776,-0.6867,-0.0096,0.9654,2.0767,-2.0296,1.0447,0.0377,0.7478,0.9413,-2.2941,1.396,-0.526,0.5653,-0.6405,-1.5662,1.9201,-0.1187,-0.0544,1.4019,1.8325,0.3866,3.0634
0.2112,-0.85,-1.3382,-1.2716,0.7497,-0.7314,0.5268,-1.0578,-1.1809,0.8425,0.2518,0.7773,0.6032,1.6928,0.2852,1.9827,0.4858,0.6559,0.2104,-0.519,-0.303,-0.3947,0.0204,0.9544,-2.3952,-0.3988,-1.1462,1.1298,-0.8081,-1.0891,1.2727,-0.3301
-0.8525,-3.6003,-3.316,-3.2365,-2.5213,0.6987,-0.1282,-0.6525,-0.5493,2.0736,1.9609,-1.0906,0.2997,0.4879,2.3551,2.1984,-0.918,-1.645,1.0398,1.4957,0.5119,0.7943,0.8775,1.4111,-1.9467,-2.498,-1.8525,0.6736,-2.8782,-2.401,1.6946,0.4386
1.5393,-0.342,-0.1488,-0.2631,-0.8566,-2.5331,0.0618,1.0201,-0.6952,1.2875,4.1095,0.3191,-0.3315,0.8507,5.1743,4.0452,1.1323,-1.851,2.9352,4.7985,0.3639,2.5332,1.7177,2.9501,1.1496,-2.4468,1.983,2.6623,-0.7902,1.7615,2.4748,1.9965
-0.3218,-0.9448,-1.0947,-1.0869,-2.5699,-1.1254,-0.9951,0.7228,-0.8588,0.7967,1.1351,-0.4271,-0.5199,-0.1653,2.5348,0.3149,-1.0886,-1.5984,-0.4968,0.9596,1.6634,0.2541,0.9916,-0.0354,0.4004,-1.2834,0.4126,-0.1927,-1.1638,-0.3579,-0.1605,0.9262
0.6392,1.8954,0.3343,-0.7843,-1.6872,-0.154,0.7124,0.6157,-1.2825,0.6749,0.0389,-0.5168,0.5485,-1.1682,1.9476,0.5355,0.0226,-1.0878,-0.6813,0.3345,2.8252,0.1485,-0.6088,-0.5105,0.2373,-0.2108,1.6049,1.0092,0.3311,0.8233,-1.0709,1.3647
1.9421,3.2411,0.681,-0.4705,-1.1991,0.6082,0.1012,-0.7768,-0.361,0.2371,0.0909,-1.036,1.2079,-0.914,2.3437,0.7556,0.5936,-0.178,0.6927,-0.0036,2.1706,0.2365,-1.0171,-1.2543,0.5872,0.5261,1.7162,-0.3348,1.9706,-0.5228,-0.4785,-0.2213
