"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
2.7339,0.7082,0.9759,0.5727,2.1713,1.5714,-1.787,-0.2157,4.4633,0.7221,1.6402,0.2934,2.002,1.504,0.7515,1.8491,1.7487,1.4788,0.4496,3.248,1.2385,0.7212,1.0444,4.7192,1.7447,0.6331,-0.0861,0.5703,1.7099,0.7495,0.5094,-0.904
2.9342,0.7368,1.0256,0.6259,2.3336,1.6654,-1.9291,-0.2353,4.778,0.7785,1.7551,0.3201,2.1161,1.581,0.7754,1.9888,1.856,1.6108,0.4781,3.492,1.3149,0.7891,1.1257,5.1151,1.8769,0.696,-0.069,0.566,1.8592,0.8403,0.5362,-0.9447
3.2202,0.8038,1.1313,0.6813,2.5414,1.7227,-2.1286,-0.2531,5.2118,0.8384,1.9253,0.352,2.2399,1.6991,0.8542,2.1981,2.0099,1.8044,0.4977,3.7713,1.4405,0.9018,1.2231,5.6775,2.1087,0.791,-0.0451,0.5683,2.0648,0.9725,0.5527,-0.9919
3.5501,0.9233,1.2502,0.7933,2.7656,1.8072,-2.3477,-0.2551,5.6898,0.8844,2.1464,0.4273,2.467,1.8777,0.9725,2.4442,2.217,2.0246,0.5476,4.135,1.6127,1.0349,1.3548,6.2305,2.3162,0.9037,1e-04,0.628,2.2775,1.1293,0.6136,-1.0266
3.6029,0.9484,1.1313,0.942,2.8708,2.1207,-2.3479,-0.2571,5.8284,0.9857,2.2525,0.5371,2.7054,1.9656,0.8947,2.4614,2.3143,1.9925,0.7466,4.4566,1.6317,0.9667,1.5703,6.1711,2.0408,0.8511,0.066,0.6672,2.2774,1.1185,0.7448,-1.0388
0.687,-1.6137,-2.8365,-0.4446,1.2212,2.1276,-2.014,-0.9941,3.876,1.466,0.859,0.3054,1.2955,0.6823,-0.1085,0.8224,0.5025,1.0759,0.7198,5.2648,-2.0654,0.2024,1.5267,2.2849,-0.0786,-0.3855,-2.9135,-1.0517,-0.8384,-0.8758,0.3427,-1.1678
-0.3031,-1.1351,-1.9579,0.4037,1.2271,2.64,-0.132,-0.5505,0.6504,2.0992,0.3568,0.9023,1.6599,0.4204,-1.2556,0.7448,1.6665,0.7088,3.0384,5.2901,-0.9612,-0.6779,1.8454,-0.6006,-2.3672,-0.9529,-0.8402,-0.2358,-0.3142,-0.8602,1.3376,-0.6067
-0.9363,-1.5853,-0.6333,0.6381,1.2778,2.3978,1.5213,-0.0407,-1.4399,2.2523,-0.8564,0.6356,1.0179,-0.7174,-2.21,0.0172,1.1878,0.9343,3.1109,3.9373,-0.0014,-0.7908,0.9305,-1.4423,-1.8149,-0.7626,0.027,-0.4258,0.6778,-0.28,1.0962,-0.6476
-1.2709,-2.3899,-0.4224,1.0688,0.21,1.015,1.8644,0.509,-1.9446,1.0468,-1.7787,0.645,1.0977,-1.7927,-2.0468,-1.2763,-0.1989,1.5122,1.3588,1.5781,0.8326,-0.0537,-0.4341,-2.6154,-1.2091,0.3115,-0.628,-1.1175,0.6684,0.6075,0.8589,-0.9272
-1.6511,-3.3425,-1.706,0.6679,-0.7536,-1.1367,-0.0534,0.0201,-0.5462,-0.1923,-1.1583,0.5268,-0.1996,-1.5783,-1.4362,-1.154,-0.5215,0.9983,-0.262,-0.9988,0.2085,0.4451,-0.2761,-1.9734,-1.2284,0.3125,-1.3907,-1.5276,-0.0704,0.7225,0.1493,-0.9638
