"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
3.1824,2.2256,2.2849,2.176,4.2099,2.8284,-0.6551,1.4203,1.8947,1.3191,3.3506,-3.2827,3.7159,0.6063,2.819,3.0175,4.3594,-0.2765,3.6148,3.776,0.6565,1.0691,-0.3191,-1.49,1.0908,1.6377,1.9669,-1.5665,-0.1866,-0.7679,0.759,-0.9555
3.3479,2.2806,2.3639,2.2723,4.4592,2.9207,-0.7114,1.4769,1.9731,1.3715,3.521,-3.4904,3.9231,0.6547,2.974,3.1953,4.6148,-0.3257,3.7677,3.9355,0.6625,1.1168,-0.3313,-1.582,1.1551,1.7664,2.1146,-1.6582,-0.2233,-0.8596,0.8108,-1.0421
3.5411,2.2788,2.4923,2.417,4.7719,3.0285,-0.8076,1.5591,2.0582,1.4412,3.7824,-3.8551,4.1433,0.7107,3.1691,3.4066,4.9066,-0.3916,3.9898,4.0673,0.5979,1.1641,-0.3501,-1.7069,1.2332,1.9599,2.3214,-1.8329,-0.2524,-0.9649,0.873,-1.1461
3.6825,2.287,2.633,2.5778,5.1334,3.1829,-0.9068,1.6335,2.1938,1.4897,4.0878,-4.267,4.4373,0.7661,3.3824,3.5892,5.2276,-0.5116,4.2458,4.3132,0.5818,1.1649,-0.4075,-1.8315,1.2866,2.1127,2.5637,-2.0194,-0.3269,-1.0846,0.9098,-1.3356
3.5357,2.5423,2.5883,2.5761,5.3128,3.3156,-0.8105,1.5712,2.3879,1.3848,4.0355,-3.9912,4.7388,0.6812,3.358,3.5113,5.3171,-0.6119,4.2295,4.8451,0.8899,1.0643,-0.4488,-1.8627,1.2103,1.922,2.5466,-1.892,-0.4908,-1.1797,0.8651,-1.5473
-0.7307,-0.2986,0.4011,0.1398,0.5634,0.9354,-0.023,-0.6189,1.079,-0.2056,0.4873,-1.9511,0.7076,-1.2473,0.0459,0.8864,-0.0195,-1.7117,-0.1457,1.4054,0.4496,-0.4202,-1.1292,-1.3599,-0.4803,-0.0783,1.0846,-0.0738,-0.6925,-0.9515,-0.7288,-1.5991
-1.9155,1.9554,-1.7947,-2.2659,-2.495,-0.0095,0.3555,-2.6616,-0.8254,-1.2974,-1.4524,1.519,-0.914,-1.5871,-1.6024,-0.901,-0.8176,-0.4839,0.1501,-0.9949,1.7045,-0.2459,-0.6632,-1.0781,-1.3256,-1.8088,-0.999,-0.1081,-2.3363,-1.2529,-0.6004,-0.382
0.4114,2.3723,-2.644,-3.4034,-3.8396,-1.1801,0.7159,-2.6881,-2.6576,-0.9517,-2.6567,2.2241,-2.076,-0.4293,-0.7892,0.147,-0.4552,0.4111,-1.0337,-2.8585,1.7241,0.5031,0.2377,-0.8069,-0.2549,-2.5688,-3.8141,0.8224,-2.6645,-1.1445,0.0667,0.4773
4.0271,2.2416,-2.7075,-3.1087,-3.8072,-3.2969,0.6096,-1.5906,-4.0089,0.5137,-2.1357,1.2074,-1.2743,1.5592,2.0377,2.6461,1.0204,0.5979,-1.6292,-2.1961,0.9025,0.7668,1.1783,-1.0684,0.7807,-3.3292,-5.6428,1.7909,-3.1746,-0.5189,0.2684,-0.9694
5.5225,2.6986,-2.0115,-1.3597,-2.9485,-6.0732,-1.0424,-0.9049,-5.4309,1.7061,0.4115,0.5445,-0.6996,1.9701,2.907,4.2171,1.9875,1.8424,1.0524,-2.8384,-1.6072,1.1041,2.5678,-2.9381,0.0167,-1.9802,-4.6797,-0.1251,-2.6725,-0.0331,0.9031,-0.9161
9.9101,4.1903,-1.6871,-0.8134,-0.8121,-5.5327,-0.952,0.1637,-4.2242,3.2983,4.008,5.1225,-1.4455,3.211,3.7653,5.1096,4.6464,6.7025,11.9361,1.1589,-5.8692,3.7297,6.0578,-4.4016,1.9398,3.599,0.6176,-0.1585,0.472,1.7812,4.9469,5.1554
6.3583,4.3598,-3.6462,-2.0137,-1.8935,-3.1271,1.5474,-1.191,1.1811,0.287,5.9849,4.9695,0.064,2.6565,3.2544,3.7552,3.189,3.4309,14.941,5.6366,1.8479,0.6952,3.8908,-2.0165,0.4226,0.5867,0.543,1.8623,-2.3582,-0.9535,3.0694,3.1535
2.8528,4.5053,-5.7365,-3.3626,-3.2107,-0.4593,4.1081,-2.4036,6.9324,-2.6054,7.2075,4.8649,1.784,2.1096,2.7486,2.4629,1.5949,-0.334,17.0109,9.8913,10.2654,-1.8344,1.2787,0.335,-0.7691,-2.6466,0.2174,4.4385,-5.1649,-3.8973,1.0647,0.7582
-2.0117,2.1904,-0.732,-0.9308,1.2025,0.4118,3.1319,-2.2381,0.7698,-1.7888,3.4843,2.8831,1.516,1.4415,0.0546,1.0161,1.1784,0.0604,4.7604,3.7285,4.5275,-1.8481,-1.4867,2.1552,-2.2208,-2.6487,-1.1182,0.7973,-2.7175,-1.9928,-0.5858,0.2998
0.6635,1.5314,-0.1833,-0.5192,0.9895,-0.0784,0.817,-0.9998,0.5629,-1.0082,2.946,1.3575,0.3508,0.358,-0.0535,-0.0927,0.0932,-0.1252,5.5672,-1.0602,2.8413,0.142,-0.2027,0.296,-0.3625,-1.9193,-1.3032,-1.0181,-2.7628,-1.112,0.0959,-1.4292
1.9202,-0.3667,-1.9087,-1.0963,-1.187,-2.3074,-0.9813,0.0864,0.1644,-1.198,0.8005,-0.6089,-0.5021,-1.2198,-0.3382,-1.0884,-2.5151,-0.5178,3.1512,-4.1356,1.9734,-0.5921,0.507,-0.0404,0.29,-2.8077,-2.3695,-2.3564,-2.5574,-1.3652,-0.7981,-3.5915
2.3354,-1.2757,-2.9883,-1.7909,-3.0755,-2.3347,-1.9157,-0.0841,0.407,-0.7649,-0.389,-0.4518,-0.9303,-1.4352,-0.3836,-1.0104,-3.3932,-0.9885,0.1721,-5.3546,1.3717,-1.2333,-0.4199,0.962,-0.0477,-2.879,-2.385,-1.6678,-1.4636,-1.7154,-1.5088,-3.1222
