"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
0.9612,1.9195,-0.6674,-1.1579,-2.1444,-2.8077,-5.6103,-0.4541,-0.2746,0.7494,0.3029,2.8546,-0.9921,0.591,1.7742,1.3062,0.4178,-2.0042,1.2813,0.0841,-0.2333,-1.0402,0.3473,-1.3555,-0.6761,-1.7184,-2.3556,-0.1808,-2.965,0.3125,-1.6282,1.607
1.0709,2.0257,-0.7136,-1.2107,-2.2901,-3.0225,-6.1074,-0.4527,-0.2429,0.833,0.3409,3.093,-1.0839,0.6633,1.9487,1.4607,0.4691,-2.1775,1.4,0.0816,-0.2421,-1.1086,0.4036,-1.4403,-0.7098,-1.8647,-2.5159,-0.1842,-3.2282,0.3232,-1.7195,1.7739
1.2196,2.2237,-0.7468,-1.264,-2.4642,-3.2957,-6.7509,-0.4503,-0.1944,0.9091,0.3942,3.433,-1.1075,0.7465,2.1781,1.648,0.5439,-2.3425,1.5597,0.1802,-0.2297,-1.2026,0.5062,-1.5485,-0.7608,-2.0232,-2.7214,-0.2173,-3.5233,0.3571,-1.8637,1.9894
1.2589,2.5303,-0.774,-1.4435,-2.6816,-3.4275,-7.0041,-0.583,-0.2294,0.8907,0.4273,3.6572,-1.0796,0.7037,2.2665,1.5731,0.5439,-2.3677,1.6838,0.3683,-0.2152,-1.2782,0.5664,-1.8103,-0.792,-2.0365,-2.9757,-0.3065,-3.6322,0.3875,-2.0686,1.9465
-0.2129,0.9301,-1.1138,-1.7458,-1.2783,-2.1982,-4.5858,-1.5227,-1.2004,-0.0118,0.2396,1.9207,-1.9557,-1.1413,0.9846,-0.8581,-0.9403,-1.5629,1.0456,0.648,-0.4596,-1.7639,0.1896,-1.3249,-0.9252,-1.9461,-2.3394,0.3198,-2.2706,0.0382,-1.9133,0.7002
-0.4983,-0.7269,-0.8506,-1.5749,-1.4033,-1.7559,-0.2512,-1.5748,-1.6814,-0.4899,-0.093,1.0318,-1.0746,-1.0431,-0.8356,-1.9676,-0.7303,-1.1727,1.0805,0.0791,-0.3943,-1.0576,-0.6475,-1.7979,-0.1537,-0.4387,-1.4915,0.9221,0.1875,0.1689,-0.9649,-0.8075
-0.4278,-3.4871,-1.4801,-1.0145,-1.0689,-1.081,2.931,-1.0251,-1.3243,-0.1872,-0.6995,-1.0205,-1.0578,0.4089,-2.3292,-2.1036,2e-04,-1.7869,0.7626,-3.0374,-1.132,-0.584,-2.2433,-1.5932,0.3915,-0.071,-0.3809,1.4146,0.9078,-0.4449,0.6941,-1.305
0.007,-5.1111,-1.6656,0.6475,1.0453,-0.0127,1.9514,-0.0604,1.0511,0.2434,-0.7855,-2.4212,-0.5297,2.356,-2.0714,-0.4867,1.7065,-0.7625,1.4991,-4.5083,-1.2593,-0.509,-2.4865,-0.6013,0.6331,0.0985,0.9842,1.2696,0.3793,-0.8434,1.5023,-0.0676
0.3241,-3.6107,-0.4895,1.8219,2.056,0.9378,2.1383,-0.4914,0.5584,0.4274,-1.3325,-2.132,-2.0988,1.4713,-1.9416,0.751,2.2494,1.4331,0.5579,-5.2033,-1.2267,-0.3274,-1.7913,-0.4527,0.9419,0.744,1.2681,0.2382,0.4254,-0.8109,1.42,0.2418
1.0451,0.6489,0.2528,1.4061,1.8209,-0.244,2.5848,-1.1606,-0.8478,0.5725,-1.5784,-0.6112,-2.383,-0.6472,-1.8753,1.3956,1.2043,2.8087,-1.0002,-4.5073,-0.8109,-0.5389,-0.4611,0.6871,1.01,1.0069,0.8324,-0.3401,0.991,-0.4646,1.385,0.1813
2.7715,3.3011,0.3723,0.4962,1.8536,-1.0634,1.2338,-0.2719,0.5869,1.0492,-0.518,0.4841,-0.0555,-0.9682,-0.8411,1.3766,0.1593,2.2302,-0.5715,-0.9982,0.2277,0.6193,1.5261,0.6573,1.3943,1.677,0.2088,0.0071,1.3341,-0.6428,1.5196,-0.0865
3.468,3.0406,0,0.0368,1.1216,-1.1061,1.2444,0.0439,0.3449,0.9395,-0.0821,0.9899,0.3818,-0.58,-0.7519,-0.0718,-0.1977,1.6784,-0.8837,0.316,-0.4803,0.8791,1.3795,-0.5347,0.9781,1.3141,-0.568,0.398,1.099,-1.6642,1.1093,-0.5999
3.2591,1.5539,1.0085,1.4294,0.3866,-1.134,1.9622,1.117,0.3268,0.6514,0.3594,-0.1848,0.4497,-0.5254,-0.5558,0.7391,0.5619,1.7129,-0.1906,0.3097,-0.9129,1.6334,0.6682,0.7419,1.4811,2.2761,0.8845,1.0507,1.3826,-0.9056,0.7644,-0.3112
