"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-0.1167,-1.4852,-2.8844,0.7048,-0.6834,-10.5801,-5.4346,0.8465,-10.5396,0.3847,-1.9631,2.271,-7.7372,0.6013,-1.7597,-1.6617,-3.4722,-0.4742,-5.4438,-1.5836,-10.2152,-0.8154,-3.2009,-3.82,-1.747,0.4852,0.1118,0.7895,-2.753,-0.4141,1.6107,-0.1468
-0.1771,-1.673,-3.1038,0.8121,-0.7297,-11.4023,-5.8447,0.8802,-11.4986,0.3679,-2.1945,2.4045,-8.4618,0.5834,-1.9966,-1.8392,-3.8194,-0.5447,-6.0487,-1.7522,-11.1411,-0.9134,-3.5889,-4.0448,-1.9406,0.4831,0.1257,0.7997,-2.974,-0.4683,1.7268,-0.1607
-0.1495,-1.8058,-3.2964,0.9603,-0.7074,-12.3015,-6.3496,1.0157,-12.5458,0.4581,-2.4237,2.6012,-9.2357,0.652,-2.2962,-1.9395,-4.0698,-0.6145,-6.7347,-1.9836,-12.1984,-0.926,-3.9062,-4.2975,-2.0653,0.5512,0.1906,0.8985,-3.2235,-0.5031,1.8987,-0.1653
-0.1049,-1.9517,-3.4998,1.1093,-0.6897,-13.3268,-6.9183,1.1703,-13.6923,0.5838,-2.6448,2.8893,-10.0443,0.7374,-2.6172,-2.0255,-4.325,-0.677,-7.4776,-2.2062,-13.3333,-0.9688,-4.252,-4.6079,-2.1891,0.621,0.2592,1.0275,-3.5166,-0.5179,2.1075,-0.1518
-0.5107,-2.4656,-3.8371,1.1542,-1.014,-14.3217,-7.2054,0.8681,-14.7764,0.2009,-2.9329,3.0419,-10.868,0.3965,-2.6881,-2.5514,-5.1987,-0.6297,-8.0685,-2.2027,-14.1322,-1.4685,-5.0582,-4.8693,-2.6293,0.3369,0.1237,0.7842,-3.7342,-0.6067,2.1241,-0.113
0.2021,-1.9462,-1.0468,0.5304,-0.9516,-7.9419,-3.6219,-0.63,-6.1768,-0.5805,-0.3408,0.5342,-3.1554,0.7738,-2.1996,-0.0144,-0.9275,0.9043,-1.8701,0.5617,-4.7157,-0.6292,-1.0414,-2.7962,-0.8409,-0.6473,0.8036,0.7654,-2.172,-0.9035,1.116,-0.6307
-2.6852,-0.9304,-1.6793,1.5345,-2.1261,-5.3283,-0.266,-2.0228,-4.539,-2.9018,-0.0787,0.5038,-0.7763,-0.9406,2.1135,-2.9521,-3.8309,1.6893,0.2984,0.6235,-1.5776,-1.818,-1.0289,0.0361,-1.1023,-1.3351,0.3372,-0.5627,0.8831,-0.0679,1.3722,0.2
-3.4302,0.4135,-1.6924,2.2628,-2.5458,-2.9998,1.2885,-2.2696,-1.3815,-3.9174,-0.044,-0.8964,0.4732,-1.653,6.3894,-4.3025,-5.1676,0.6931,1.2681,1.2336,-1.4268,-2.0925,-2.221,1.6486,-2.4133,-1.3778,-0.922,-2.2791,2.3017,-0.099,0.688,0.3418
-0.7499,1.8535,-1.8468,2.0844,-1.867,1.2452,1.3054,-0.9821,3.5862,-2.1509,1.1471,-2.1761,2.8278,-1.4237,8.6012,-2.5307,-2.739,-0.491,2.1057,3.5964,-1.3625,-0.9966,-2.1028,2.3275,-2.569,-0.8735,-0.2638,-3.0172,2.354,-0.4909,0.4747,-0.3078
1.1738,2.3282,-2.1121,1.9201,-0.5051,4.3243,0.2604,0.2686,4.5647,-0.1621,1.4798,-1.1558,1.4184,-2.0439,8.2141,-1.1415,-0.5199,0.858,3.3425,3.5105,-1.2875,-0.2782,-1.2779,1.9302,-1.2463,-0.1974,1.2917,-2.0685,1.5739,-0.3371,0.8169,-1.4555
