"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
1.3988,-0.0777,1.4814,0.4215,1.4199,5.0477,2.5732,2.173,1.3029,1.4382,1.2402,-2.0582,2.1359,0.3788,0.3796,-2.1411,-0.2206,1.156,4.1507,-0.1786,1.0198,2.7694,0.6443,1.3287,0.5637,-0.6606,0.6392,1.313,-0.5281,0.541,1.3349,-0.0062
1.5184,0.0216,1.6273,0.4949,1.6101,5.3618,2.7393,2.3971,1.471,1.6011,1.3198,-2.1651,2.3106,0.4583,0.4643,-2.1859,-0.1584,1.3004,4.5595,-0.104,1.126,3.033,0.7781,1.3797,0.7112,-0.6446,0.7373,1.459,-0.4829,0.6923,1.4903,0.0444
1.6048,0.0873,1.7869,0.584,1.8397,5.7524,2.95,2.6779,1.6567,1.7845,1.3729,-2.3316,2.5309,0.5587,0.5604,-2.248,-0.0845,1.4707,4.9621,-0.0278,1.1958,3.3555,0.9142,1.4367,0.8784,-0.6576,0.8568,1.6262,-0.441,0.8489,1.6768,0.1031
1.723,0.1949,1.9828,0.6946,2.1239,6.184,3.1909,2.9926,1.8354,2.0107,1.4793,-2.5168,2.787,0.6346,0.6483,-2.3031,-0.0025,1.6602,5.4395,0.0371,1.2759,3.7293,1.0826,1.5295,1.06,-0.6475,0.9832,1.8179,-0.3798,1.0266,1.9066,0.2
2.0807,0.5575,2.2055,0.8409,2.3352,6.3829,3.2107,3.0783,1.9932,2.2753,1.8178,-2.4329,2.9223,0.6064,0.7421,-2.321,0.0513,1.8052,6.2304,0.1558,1.5616,3.925,1.3789,1.594,1.1998,-0.4317,1.0863,1.9345,-0.2379,1.2878,2.1144,0.3024
0.5191,0.7435,-3.5647,-0.9619,-0.5046,-0.3141,-1.5253,0.4667,-2.799,-0.2663,-1.6884,-0.7072,2.0144,-0.1144,-1.4966,-4.7029,-1.5434,-1.6409,-1.1229,-0.0206,-4.9779,1.3118,-1.2928,-5.2134,-1.979,-0.4444,-1.8108,-1.1632,-3.2538,-1.4904,-0.1417,-1.0591
2.3634,-0.8494,-1.0923,-0.1803,-2.2083,-0.0518,-2.7448,-0.0445,-0.5181,0.3181,0.3589,0.2625,0.5784,-0.6848,0.1352,-3.088,-2.6628,-2.1053,1.0797,-1.3049,-3.4009,-0.365,-0.0319,-2.8546,-1.2513,0.3719,-0.8474,-1.7835,-0.8732,0.7233,-0.2796,-1.1851
1.9106,-1.5927,0.3205,0.389,-2.6516,1.4814,-1.7413,0.6479,1.6827,0.3038,-0.419,0.5386,-0.5118,0.4403,1.4695,-0.3461,-0.7235,-1.2397,-0.6256,-0.5365,-2.096,-1.2666,-0.6888,-2.7063,-0.8198,0.0991,-0.3086,-1.4926,0.1223,1.6972,-1.1917,-0.5518
1.0686,-0.5218,0.9672,0.2901,-0.756,2.9415,-0.4522,2.461,2.4097,0.6959,-2.4828,0.2098,-0.6977,1.098,1.8785,2.9759,1.9925,-0.5784,-5.4242,1.6775,-0.7359,-0.8613,-1.884,-4.6012,-0.7214,-0.1015,-0.1129,-0.4112,1.1297,1.2697,-1.7692,0.7614
1.0331,0.3946,1.977,-0.2668,1.0529,1.9185,-0.9738,1.9756,2.0195,1.5378,-2.6308,-0.3998,0.3767,1.3892,2.0691,3.8541,3.7996,0.8472,-5.3434,3.5111,-0.2071,-0.7359,-1.1967,-3.8747,-1.053,-0.0857,1.0241,0.0561,1.7627,0.089,-0.629,0.0368
-1.1469,0.2217,-0.7081,-0.7351,1.2667,-2.7551,-3.0508,0.999,-1.6069,-0.7089,-5.1994,3.953,-0.6943,0.5407,-1.3578,0.5398,2.4166,-2.3138,-6.8541,4.0906,-5.1405,-2.2458,-4.0144,-10.2924,-4.3427,1.3029,0.9132,-1.9226,-0.1169,-2.8136,-1.0241,-2.7122
-1.4922,1.6587,0.5072,-0.9752,0.2206,-1.5686,0.2925,0.5606,-1.5893,-1.5779,-2.2826,0.7605,-0.2364,0.7026,-3.2108,-1.3153,3.9657,-0.233,-1.8623,2.0328,-2.9064,-0.6127,-1.9792,-4.5981,-2.0217,0.2072,0.5098,-0.3532,-0.6209,-2.656,-0.99,-1.6169
-2.2658,0.1512,0.5672,-0.308,-0.9618,-0.2408,2.5946,0.5218,-1.6808,-1.9361,-0.758,0.5693,-0.4065,-1.1084,-5.1886,-2.2338,0.4195,-0.7332,-3.7789,-2.4607,-2.9794,-1.364,-1.2105,-4.1071,-1.1924,-0.4852,-0.6776,0.3027,0.2714,-1.4926,-2.1499,-0.099
-1.3801,-1.9903,0.6468,0.0736,-0.2367,0.8779,4.0858,0.0304,-1.6395,-1.7585,0.6516,0.1519,-0.2367,-2.0377,-4.9434,-2.9432,-1.8818,0.249,-2.6119,-3.9798,-2.6556,-2.1319,-0.3245,-2.0228,-1.0289,-0.8399,-0.7128,1.7059,2.0568,1.4004,-0.7906,1.8426
0.0182,-2.2117,-0.0213,0.7189,1.4219,0.3349,3.1634,-0.7326,-2.4256,-0.9229,1.2498,-0.837,-3e-04,-1.4944,-3.4868,-1.5573,-1.7024,0.9438,2.7002,-0.7753,-0.8362,-2.356,-1.0171,-1.4055,-1.3184,-0.5236,-0.5577,3.8044,0.8177,2.953,1.274,1.7898
1.2053,-0.0028,0.3353,0.4303,0.3647,0.6659,0.8656,-0.4996,-3.1416,-1.4023,1.195,-1.9211,-1.4108,-0.7526,-2.3734,-0.6776,-2.263,-1.1441,7.6971,2.6418,1.3513,-2.4886,-1.8831,-5.1004,-2.5273,-1.0645,-2.7113,4.2358,-0.7608,2.0039,0.7006,-1.1277
0.2293,0.8032,-4.0472,-0.3652,-2.6653,0.7657,1.4449,0.2456,-4.7419,-3.1878,0.9149,-0.8576,-3.6942,-1.5291,-2.3456,-1.3695,-1.7216,-4.4908,5.97,0.4704,1.4307,-3.8969,-3.6489,-5.9531,-5.9918,-1.9619,-5.6209,0.1199,-2.6072,-1.0834,-1.7751,-2.1129
0.9167,2.6455,-0.5656,-1.624,-3.1253,1.6149,2.0045,-0.7629,-3.1706,-1.655,1.9522,1.8043,-4.1962,0.7599,0.9852,2.402,0.1549,-2.2595,6.8296,-2.4508,3.2135,-3.1405,-0.7316,-1.4329,-3.468,-1.0787,-3.5263,1.0844,-1.3994,0.9078,-1.3736,-1.671
