"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-2.0002,-2.3159,-4.2076,-3.1496,-3.2542,-3.7331,-3.0715,-1.6551,-2.6234,0.2422,1.8661,-0.2687,-1.0198,-0.1264,-0.8697,-2.2573,-0.8952,-0.9235,-2.7726,-3.0109,0.2318,0.1469,-0.9409,-6.8151,-2.6058,-4.876,-4.1067,-2.5878,-1.814,-4.3106,-0.2447,-2.6789
-2.1079,-2.3498,-4.4215,-3.3079,-3.406,-3.8968,-3.1806,-1.7459,-2.7666,0.3129,2.0228,-0.2322,-1.0142,-0.1086,-0.8771,-2.3047,-0.9224,-0.9362,-2.9435,-3.1116,0.3158,0.1857,-1.0099,-7.2281,-2.7538,-5.1446,-4.3152,-2.7169,-1.8795,-4.5395,-0.2528,-2.8229
-2.2157,-2.3699,-4.6749,-3.4855,-3.5849,-4.1146,-3.2944,-1.8401,-2.9108,0.4032,2.253,-0.1985,-0.993,-0.0938,-0.8915,-2.3376,-0.9232,-0.9581,-3.0772,-3.2133,0.4204,0.2665,-1.0821,-7.6401,-2.9065,-5.4361,-4.4971,-2.8152,-1.9551,-4.8505,-0.2362,-3.0244
-2.3272,-2.4934,-5.0402,-3.7312,-3.7963,-4.479,-3.4958,-1.9831,-3.0512,0.4015,2.5529,-0.1263,-1.0286,-0.1445,-0.9433,-2.3933,-0.9526,-1.0383,-3.0824,-3.3414,0.4464,0.3492,-1.1095,-8.0001,-3.0697,-5.7684,-4.6579,-2.8998,-2.1499,-5.3417,-0.145,-3.2186
0.3895,2.3821,2.0396,2.4934,2.2013,-0.3828,2.3314,2.4981,2.4365,3.2046,2.9798,0.0182,3.5279,0.2403,1.9359,2.4918,1.1049,-0.6999,1.4299,2.806,1.7571,1.9841,0.7935,3.449,2.5674,1.5356,4.2646,2.3727,3.5136,0.6234,2.1717,-0.1191
0.682,0.9499,0.5031,0.953,1.5035,-1.969,0.2856,1.2014,1.2894,1.7373,2.4519,0.786,2.9354,0.4475,1.6012,2.8266,1.4801,-0.0551,1.56,2.5829,0.9158,1.2686,1.245,1.8973,1.7931,1.098,3.0389,1.2546,1.4642,-0.3559,2.2835,0.9111
0.8218,0.7073,-1.1862,-1.5909,0.6268,-3.3898,-2.3565,-1.1104,-0.7142,0.1782,1.1496,2.1538,2.0482,1.6589,1.1775,4.2309,2.8774,2.2036,1.1678,2.3454,0.822,0.2732,1.5361,-1.1208,0.1001,0.4748,-0.4248,-0.6555,-0.9104,-0.3632,1.7005,1.9547
1.0436,2.4952,-0.2463,-1.0127,1.1442,-3.9641,-1.401,-2.3819,-1.4352,-0.7011,0.1207,3.2012,1.2951,1.7313,0.5503,4.6402,3.879,4.2282,1.3998,2.2581,0.9281,-0.1724,1.5018,-1.8108,-0.5349,1.2618,-1.7902,0.3023,-0.0733,1.2563,1.6693,2.4478
0.8701,2.9559,2.0403,1.8092,2.7823,-2.177,1.7113,-1.5383,-1.553,-1.7041,-0.4887,2.1025,0.6189,0.6015,0.4134,3.5763,2.8091,3.9153,1.714,0.9378,0.4912,-1.4724,0.6804,-1.161,0.3667,1.7426,-1.4938,1.5087,2.1325,2.6708,1.6145,3.106
0.4432,3.8846,3.1943,2.7379,3.9031,-0.484,3.6986,-0.6739,-2.1769,-3.3561,-0.9418,0.1521,-0.2295,0.9489,-0.5156,2.1649,2.0603,3.1782,1.4135,-0.8111,-0.4598,-2.9468,-0.269,-0.9947,1.5189,1.0387,-0.169,1.9618,2.2636,3.4701,1.3386,4.0396
0.8183,4.0738,2.9289,2.4443,3.5964,0.8947,4.3494,-0.2828,-2.1712,-3.9022,-0.9363,0.3744,-0.4615,1.4345,-1.5396,2.0111,1.9305,2.5227,1.1869,-0.2837,-1.1395,-3.1571,-0.4538,-0.5503,1.4147,1.2412,1.4507,1.5759,1.0366,2.6555,0.6793,3.5445
