"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-0.5649,-0.0484,1.2485,-2.7906,-3.7569,0.0042,-0.3728,0.1416,-2.1489,-0.4474,2.0714,-0.3765,-0.236,0.0745,-0.1309,-1.5464,-2.2736,-0.3781,-0.0332,0.6276,-1.497,-1.5856,-0.4845,-0.6869,-1.8053,-1.67,-0.6917,-1.1461,-1.733,-0.2634,0.4968,0.6377
-0.6946,-0.1055,1.3236,-3.061,-4.1473,-0.0144,-0.445,0.0977,-2.3295,-0.5196,2.1035,-0.4307,-0.2684,0.0519,-0.2153,-1.7754,-2.5177,-0.4251,-0.1487,0.6463,-1.6678,-1.7513,-0.5616,-0.7387,-1.9988,-1.8354,-0.7984,-1.427,-1.9061,-0.3512,0.4981,0.6365
-0.8869,-0.1642,1.3901,-3.3776,-4.588,-0.0354,-0.4983,0.0431,-2.5933,-0.5806,2.0936,-0.5134,-0.3274,0.0069,-0.3453,-2.0915,-2.8494,-0.4981,-0.3584,0.6279,-1.9228,-1.9555,-0.6743,-0.7679,-2.2347,-2.0369,-0.9519,-1.7916,-2.1393,-0.4801,0.4728,0.6052
-1.15,-0.2286,1.4499,-3.7419,-5.0893,-0.0522,-0.535,-0.0217,-2.9406,-0.6306,2.0426,-0.6356,-0.412,-0.0637,-0.5251,-2.5007,-3.2739,-0.6019,-0.6644,0.5695,-2.2633,-2.1971,-0.825,-0.7713,-2.5177,-2.2816,-1.1577,-2.2448,-2.438,-0.6544,0.417,0.5429
-1.1813,-0.2847,1.5763,-3.9701,-5.4833,-0.0747,-0.6677,-0.0646,-2.9773,-0.749,2.1265,-0.6573,-0.3661,-0.077,-0.554,-2.6129,-3.4064,-0.6032,-0.6425,0.6396,-2.3318,-2.3425,-0.8607,-0.8443,-2.695,-2.4372,-1.1887,-2.4521,-2.5274,-0.6944,0.4761,0.5618
0.4919,0.2007,1.229,-1.0488,-5.8578,0.2102,-1.0994,0.1535,-0.2333,0.011,0.9055,0.3088,-0.0606,0.3539,0.3728,-0.3875,-1.9906,-0.2608,2.7364,2.2421,0.7374,-1.374,-0.5441,-1.2113,-2.2821,-2.0035,-0.5215,-3.8816,-0.8873,-0.9537,-0.3843,0.2146
2.7828,-0.3946,2.5333,-2.0165,-3.996,-0.1764,-2.3784,0.2779,2.1887,-2.0878,4.9629,1.2726,1.5674,1.3593,2.3018,2.5378,1.6598,1.1001,5.447,3.3676,2.7334,-0.6223,1.2536,-2.5683,-0.6953,-0.7017,1.7746,1.8965,1.0081,1.7829,2.3878,2.3969
2.9687,-1.3133,-0.5284,0.027,-0.1751,-1.0007,-1.0923,1.6723,0.5312,-1.2345,5.6191,2.9067,-0.9737,1.3142,1.3885,1.8801,0.4657,0.7126,7.6278,0.6815,5.4643,0.537,0.9371,-0.6623,0.2614,0.5051,2.5931,3.3125,3.37,1.5856,3.8593,1.1277
4.8929,-0.9037,1.4806,-1.4869,-2.6,-0.5417,-2.6099,0.2977,4.0093,-2.9036,7.4415,3.397,1.1303,3.7684,4.8023,5.6871,4.839,1.8727,9.642,6.2231,6.614,0.8742,2.8899,-4.8402,1.7964,1.834,3.3508,5.2572,2.9649,3.754,2.8722,4.52
3.1125,-1.0517,-0.2724,-2.8147,-2.7529,-1.1103,-1.2403,-0.182,0.7649,-2.5802,6.703,3.4063,-0.7946,4.2762,4.2365,3.6428,2.8419,1.2312,7.4368,6.0535,4.9244,0.3519,2.2908,-4.9371,1.954,2.4572,2.2149,4.1034,1.4166,3.0727,1.9098,4.4401
