"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
1.0136,4.4406,-0.252,1.8209,2.9133,1.8872,2.2069,2.589,1.9694,0.9663,2.3243,-0.1928,3.1253,2.362,3.4769,5.3815,4.7169,3.5238,4.2156,3.3929,2.2288,2.7941,3.3742,2.2109,2.9317,2.5731,1.2239,0.9711,0.8384,0.6464,2.4138,1.6839
1.0824,4.7235,-0.29,1.9387,3.1093,2.0024,2.3608,2.7687,2.1036,1.0306,2.459,-0.2308,3.3434,2.5219,3.6975,5.6861,5.0182,3.7306,4.4568,3.559,2.3511,2.9696,3.5767,2.3419,3.1167,2.7307,1.2789,1.0016,0.8845,0.6748,2.5741,1.8176
1.1678,5.1412,-0.3245,2.0888,3.3461,2.1212,2.554,2.9911,2.272,1.1067,2.6201,-0.285,3.6261,2.7416,3.9728,6.073,5.3847,4.0036,4.7822,3.7839,2.5078,3.1947,3.8589,2.5124,3.36,2.9306,1.3327,1.03,0.9486,0.7165,2.7708,2.0197
1.2797,5.5339,-0.3715,2.27,3.6422,2.2998,2.8285,3.2151,2.4508,1.1836,2.8237,-0.2913,3.9467,3.0011,4.3203,6.5443,5.8188,4.3458,5.1762,4.0724,2.7297,3.4715,4.1922,2.733,3.6225,3.1212,1.4235,1.0383,1.0009,0.7453,3.0451,2.1788
1.3633,5.2466,-0.4714,2.3703,3.8556,2.5789,3.0335,3.3236,2.4958,1.231,3.0024,-0.0926,4.0521,3.059,4.5556,6.782,6.0844,4.509,5.2999,4.1669,2.8878,3.5594,4.21,2.8495,3.6298,3.1057,1.5488,1.0459,0.9653,0.7108,3.2538,1.9779
0.8621,-0.5994,-1.3413,0.3119,0.9183,1.0844,1.4782,1.7393,0.8678,0.1769,1.3479,-0.0486,2.7288,1.9853,1.9557,2.141,3.5635,1.5757,1.4903,1.1964,1.1524,1.4469,1.118,1.7466,1.3609,1.7059,1.0179,0.5081,0.6389,-0.0079,2.3518,0.3606
1.1634,-0.5419,-1.3332,-0.4126,1.6833,1.8129,-0.156,1.2288,0.8805,1.0701,0.8487,-0.3076,0.9242,0.4382,1.5516,1.9501,2.7351,1.2293,-0.0556,-0.1513,-0.2425,0.8253,-0.7001,0.6143,0.837,2.019,1.3886,1.7926,0.5973,0.2198,1.0347,-1.1697
1.3221,-0.6508,-0.0381,-0.413,2.8102,2.4708,-1.113,1.1052,1.0408,1.8788,0.5001,-1.53,0.0505,-0.6039,1.0255,1.1467,1.0109,-0.143,-1.6786,-0.7278,-1.2646,0.1716,-1.5093,0.1522,1.2029,3.0715,2.6395,4.0116,1.4948,1.3934,-1.1025,0.062
1.4951,-0.5385,0.1921,1.0478,3.4846,2.8457,0.0735,0.3491,1.3958,2.4474,0.2736,-1.3555,-0.7289,-0.6919,1.1334,0.7199,0.121,-0.097,-1.377,-0.9419,-0.8172,0.3874,-1.4313,-1.2681,1.1332,1.4687,1.8767,3.1544,1.0873,0.8742,-2.119,1.0935
2.432,-1.6661,-0.6655,2.8139,3.2914,2.0147,0.7241,0.6794,0.8118,1.6961,0.4096,0.2637,-0.4213,-0.5411,1.9093,-0.3808,0.0277,0.5602,-0.7499,-1.1812,0.1352,-0.1128,-1.0858,-0.9226,1.1372,-0.1009,1.2486,3.5018,1.3611,0.4008,-0.8721,1.5972
2.2093,-1.137,-0.2291,1.8665,1.7123,-0.2156,-0.9306,0.1124,0.2412,0.2585,0.1064,1.4519,0.9413,0.4183,2.0697,-1.1126,0.277,-0.2425,-1.1798,-1.1168,-0.1377,-0.1995,-0.3987,1.2066,0.8343,0.2438,1.1665,3.7086,1.1707,0.7917,1.1595,0.5799
0.9584,0.2082,1.1024,0.1115,1.524,-1.499,-1.384,-0.7374,0.1665,-0.4805,-0.422,1.5052,0.5398,0.4615,0.8652,-0.8777,-0.5384,-1.1125,-0.3663,-1.4826,-0.9223,-0.4679,0.117,0.2388,-0.3512,-0.7684,-0.8202,0.2246,0.5982,0.3924,1.0736,-0.6774
0.8269,0.6946,1.4331,-0.9876,2.0136,-1.3724,-1.0832,0.6984,-0.2495,-0.3033,-0.608,0.4344,-0.8876,0.457,0.6591,-0.0865,-1.0661,-0.6923,1.1312,-0.9567,-0.3616,-0.5443,0.0123,-1.6084,-0.0933,-1.0569,-0.9465,-0.4824,1.8845,0.3144,0.2993,-0.2521
0.8211,-0.6037,0.7364,-1.399,-0.2444,-0.8907,-0.9715,1.8125,-0.3351,0.0587,-0.661,-0.7326,-2.7025,-0.3066,-0.7989,-0.2853,-1.72,-1.3405,0.0683,-1.6767,-1.1462,-0.5995,-1.2395,-2.2538,-0.3396,-0.9721,-1.6052,-0.0764,1.822,-0.0167,0.2515,0.2103
-0.1377,-1.7003,0.988,-2.1874,-1.7161,-0.8419,-1.7229,1.0404,0.7687,0.7045,-0.1657,-1.4905,-2.3553,-0.3957,-0.4464,1.3915,0.0716,-0.8215,-1.5975,-1.2296,-1.3735,-0.4561,-1.763,-1.6729,-1.4957,-0.6136,-2.868,-1.3418,-0.8019,-0.7387,0.0775,-0.9418
-0.5765,-1.2072,1.7709,-0.954,-0.3073,0.0565,-0.5433,0.7344,1.1118,1.5003,-0.8513,-0.9661,-1.4437,-0.4926,0.5474,1.0584,-0.2185,-0.0296,-2.2575,0.0649,-1.1792,-0.0599,-2.0889,-0.5823,-1.6881,-0.2932,-2.0804,-1.725,-1.6144,-0.1672,-1.191,-1.9045
0.1929,-1.8508,1.5,0.9535,1.0895,0.6821,0.7295,1.0449,0.0479,1.6616,-1.9395,-0.3314,-1.0411,-2.0482,0.0602,-0.9603,-2.2057,-0.5869,-2.1861,-0.14,-1.2809,-0.2531,-1.7677,0.7807,-0.9008,-0.2393,-1.0007,-0.3082,-0.6679,0.6334,-1.9177,-2.0485
-0.392,-0.0603,1.0201,-0.1282,-0.4625,-1.8385,-0.9335,-0.1342,-1.7525,0.3719,-2.7428,-0.6521,-1.1218,-2.4194,-1.4821,-2.4643,-3.4619,-1.4906,-2.0163,-1.1101,-1.3919,-1.0749,-1.5333,0.5947,-0.911,-0.6166,-1.4437,-0.2206,-0.5496,-0.1712,-1.7693,-1.841
-0.8724,1.3821,0.6213,-1.6244,-1.7421,-3.5062,-1.8362,-0.5924,-2.0657,-0.7595,-2.5055,-0.6043,-2.2541,-2.3515,-2.9041,-2.9255,-3.9297,-1.4536,-2.1253,-2.1586,-1.7663,-0.92,-1.2774,0.1999,-0.2838,-1.4041,-1.3504,-1.9353,-0.3518,-1.4908,-1.6115,-1.9329
