"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-1.3018,-2.1986,-3.2594,-3.3857,-1.7797,0.0399,1.3458,-0.0654,-0.7819,-1.5709,0.9965,-3.3722,-2.199,-1.6349,-1.1522,-3.7743,-2.3986,-3.7762,1.3671,-3.9805,0.5277,-2.7338,-1.0749,-1.7487,-2.8905,-1.9078,-3.3897,-0.1274,-3.2044,-1.0507,-1.5391,-1.6801
-1.35,-2.3441,-3.4402,-3.593,-1.8932,0.0721,1.4689,-0.079,-0.8206,-1.6641,1.1487,-3.62,-2.348,-1.7662,-1.1256,-4.0262,-2.5822,-4.0354,1.4886,-4.217,0.6021,-2.9102,-1.1262,-1.8194,-3.0638,-2.0175,-3.592,-0.1126,-3.4062,-1.1213,-1.6324,-1.7913
-1.4134,-2.6064,-3.6782,-3.8538,-2.0514,0.1736,1.6455,-0.1241,-0.7831,-1.7569,1.3822,-3.9856,-2.5308,-1.9384,-1.0799,-4.3447,-2.8479,-4.3777,1.6565,-4.4992,0.6966,-3.1503,-1.1682,-1.8344,-3.3075,-2.1673,-3.8619,-0.0389,-3.6887,-1.2495,-1.7668,-1.9455
-1.4575,-2.8334,-3.9212,-4.1457,-2.1632,0.2506,1.7992,-0.1134,-0.8161,-1.8247,1.5623,-4.2656,-2.6736,-2.0731,-1.0359,-4.6493,-3.0664,-4.7526,1.8355,-4.783,0.8364,-3.3387,-1.1812,-1.9411,-3.5504,-2.3058,-4.1378,0.0026,-3.9723,-1.3244,-1.8983,-2.0716
-1.4169,-2.4452,-3.8893,-4.2412,-2.0412,-0.0305,1.6523,0.1466,-1.1751,-1.8763,1.3377,-4.0045,-2.698,-1.9739,-1.1442,-4.6647,-2.868,-4.7542,1.8845,-4.9404,0.8169,-3.2369,-1.2132,-2.3772,-3.5153,-2.327,-4.1485,-0.31,-3.8583,-1.0508,-1.8044,-1.988
0.0831,0.4541,0.0359,-0.5636,0.3186,-0.476,-0.0116,1.3121,-0.6955,-0.3824,1.5664,0.5239,-0.1637,0.3165,1.2909,-0.35,-0.1966,-0.7424,1.1221,-1.8957,1.4867,-0.1534,0.6046,-1.3072,-0.4976,-1.1677,-1.5267,0.6342,-0.9362,1.2604,-0.1144,-0.1903
0.5069,2.5969,0.6259,1.6497,1.1331,-0.6417,-0.2309,1.3181,-2.3739,-1.7133,-0.631,1.4704,-0.4933,-0.0362,1.3151,-0.4229,1.2288,1.3238,0.7704,-0.6771,0.038,-0.5244,-0.5873,0.2052,0.3472,-0.6194,0.382,-0.0371,1.9537,2.3606,1.2532,0.2969
-0.5289,1.9999,0.9181,2.87,-0.0253,-0.9575,0.1566,-0.1283,-1.4798,-2.8307,-0.7207,-0.444,-2.0331,-1.0785,0.5277,-0.9321,0.4664,2.3344,-0.2059,-0.8431,-1.1149,-1.9123,-1.9756,2.3577,0.4835,0.2328,1.202,-0.0731,2.9555,1.3096,0.8882,-0.1368
-1.0221,1.1388,0.3975,2.5856,-1.2925,-2.1196,-0.2441,-1.0597,-0.3703,-2.7052,-0.3099,-1.372,-2.2117,-0.882,-0.3413,-1.0154,0.4617,1.4999,0.0244,-0.5145,0.4014,-1.5314,-1.1021,2.6494,0.5386,1.4682,1.5776,-0.448,2.0367,0.2127,-0.1896,-0.4303
-1.0889,2.4463,0.1244,0.8148,-1.5175,-2.1717,-0.3513,-0.9635,0.9421,-0.7582,0.3982,-0.2931,-0.8178,1.2576,-1.5647,0.0655,2.2286,1.5565,0.5478,0.6694,1.2941,-0.0503,0.8613,0.9625,0.0088,1.6278,1.322,-1.8567,1.6909,-0.026,-0.1935,-0.4544
