"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
1.832,3.4134,2.9726,3.9069,3.6356,0.5264,-0.6747,3.5454,5.1224,2.5536,0.2851,4.0478,0.6852,5.4717,7.9054,3.5726,3.16,3.7296,1.243,2.8061,7.8733,3.3797,4.4473,1.2991,4.6987,3.3284,3.9714,2.0976,3.2373,1.4992,0.7592,2.664
1.9148,3.632,3.1948,4.1847,3.8485,0.5108,-0.8058,3.7621,5.4889,2.6929,0.2941,4.3073,0.6945,5.8113,8.4118,3.7746,3.3162,3.9692,1.2992,2.9523,8.3956,3.5743,4.6945,1.3471,4.9903,3.5451,4.2416,2.2078,3.4329,1.5889,0.783,2.8376
1.9339,3.9174,3.5308,4.4899,4.0894,0.3463,-1.0107,3.9938,5.9446,2.8283,0.2555,4.603,0.6132,6.1914,9.0833,4.0176,3.4888,4.3007,1.3904,3.1021,8.9451,3.8525,4.9712,1.4041,5.3363,3.8678,4.6164,2.3478,3.667,1.7005,0.7643,3.0527
1.9523,4.2027,3.8434,4.8621,4.4241,0.2859,-1.3256,4.286,6.403,3.0318,0.1708,4.9971,0.5585,6.791,9.84,4.3657,3.7721,4.6359,1.4164,3.3561,9.5025,4.1573,5.3509,1.4464,5.7889,4.1933,5.0364,2.491,3.904,1.7614,0.7846,3.2691
2.3076,4.162,3.5272,5.2339,4.746,1.1785,-1.3777,4.6528,6.4569,3.3913,0.259,5.3967,1.0113,7.4634,9.8542,4.6817,4.0877,4.5701,1.128,3.7345,10.0197,4.0285,5.6999,1.4253,6.1158,3.9873,5.0043,2.5163,3.9539,1.698,1.0843,3.2416
2.6934,-0.0739,-2.6085,1.5381,-0.644,2.4427,-6.0363,0.9618,1.8885,1.3159,0.7953,0.5683,-1.0972,1.6648,3.8423,1.1452,1.1001,0.7666,-1.0253,0.7949,3.9001,0.3485,0.3016,-0.4168,2.2728,-0.3509,0.3048,-0.3353,0.0034,-1.2331,0.9353,0.88
0.6699,-1.0583,-3.0274,2.705,1.2211,6.2539,-1.4775,1.7944,0.4713,0.7666,1.2824,0.3476,2.8705,2.9021,-1.8712,0.9542,1.355,-1.6224,-2.6302,1.744,1.3492,-0.7377,2.7337,-0.038,2.3327,-0.9564,-0.7618,1.3923,0.323,-0.5257,2.086,2.2472
-0.8166,-0.2921,0.278,3.1357,3.4788,5.709,5.6969,1.9704,-0.3617,-0.3182,1.7404,-0.3193,4.2228,1.8074,-5.7352,-0.3049,0.1929,-1.9482,-1.8573,2.063,-0.773,-0.8024,3.1648,0.3365,1.1309,-0.005,0.1982,3.6975,1.6392,1.9884,2.0079,3.5406
2.0665,-0.9876,-1.4395,-1.3392,-3.9269,4.8807,10.0745,-0.4405,0.5603,-0.2433,5.5725,-3.7546,4.9485,-9.8198,-3.9499,-5.7845,-6.4914,-1.9372,2.9686,-4.9433,6.1031,-4.3919,-5.2489,0.7875,-4.4533,-2.5083,-4.4472,-1.5924,0.9134,2.1219,-0.757,-1.3545
-1.9833,0.9451,4.0526,1.7872,2.2155,3.0704,9.5293,1.0696,-0.5873,-0.5373,1.6745,-0.7848,5.1584,0.34,-4.4418,-1.7097,-1.5798,-1.2017,-0.4662,1.0655,-1.1608,-0.4751,0.3941,1.0221,-0.8577,1.3801,1.565,2.7607,2.8396,4.3839,0.1726,3.7156
-0.2098,1.9896,4.1992,2.6148,2.608,2.0966,9.998,1.5058,-0.1565,-0.6353,1.422,-0.2098,4.5117,0.1508,-2.0362,0.4721,0.4725,0.7285,1.472,0.1134,1.3978,-0.4443,-0.6868,0.9558,0.0744,0.8959,1.7109,3.3918,3.5717,5.7815,-0.7567,1.0249
1.7939,2.1743,3.7198,3.6047,3.2446,1.9864,12.0455,2.5859,0.6418,-0.2932,0.9602,0.7591,5.0435,-0.257,-1.7768,0.8808,0.2655,1.6227,2.0982,0.3631,2.5295,-0.5449,-0.4749,1.452,0.2655,1.0008,2.643,4.112,3.6324,6.4859,-0.6146,-0.0472
1.9518,0.8982,1.94,3.0643,2.598,1.9527,11.5177,1.9535,0.624,-0.1991,0.4172,0.1394,6.033,-0.8064,-3.4497,-0.6642,-2.1223,-0.0036,0.6042,0.6655,2.5917,-0.8049,0.7539,1.7784,-0.4756,0.5985,2.4231,2.9462,2.4925,4.7117,0.2109,0.5989
0.1673,-1.3145,1.2289,1.2401,0.0552,1.1917,7.4353,0.4905,-0.021,-1.2267,-0.442,-0.8073,4.8789,-1.6974,-4.4446,-2.6572,-3.8699,-1.3885,-1.3192,-0.8066,-0.9247,-1.3707,1.7215,1.3866,-1.096,-0.5975,0.4546,0.6976,0.4596,2.0771,0.8973,0.1137
-2.4072,-0.8942,1.3542,-0.5828,-1.6466,-0.2223,2.6528,-0.7962,-1.4455,-1.8581,-1.8325,-0.7106,3.2754,-2.3611,-4.6641,-3.5172,-3.2272,-1.0924,-2.1028,-2.3596,-4.4725,-1.4735,2.2062,-0.662,-1.4413,-1.8849,-2.0516,-1.3324,-2.0171,-0.1211,-0.18,-1.0459
-1.9231,0.6753,-0.5513,-1.1137,-0.837,-1.1275,-0.0175,-1.1021,-1.7592,-1.5702,-2.3839,1.6198,2.1157,-1.8755,-4.4593,-0.6499,-0.2725,1.1426,-1.2323,-1.5541,-3.5768,-1.6362,1.4447,-0.0361,-0.9442,-1.6202,-1.1399,-1.2647,-2.845,0.4632,-1.2813,-0.9747
-3.3882,2.4058,-2.0492,-2.3022,-0.1996,0.2447,-2.9889,-2.5414,-4.5897,-3.2499,-5.5044,2.1257,-1.8259,-0.7368,-10.4371,2.4341,3.5431,4.2562,-3.2663,-0.0896,-6.9494,-2.2786,-0.717,1.9617,-0.4778,-2.3558,1.1666,-0.0084,-2.2204,1.7533,-0.7898,-1.9771
1.6198,0.307,-2.0108,-2.1344,0.8676,-0.2163,2.004,-1.2133,-1.5881,-0.8093,-1.6485,2.0159,0.4185,1.0714,-2.1505,3.2339,5.3072,2.5203,2.8135,1.5668,-1.4364,0.4364,0.7619,1.0182,0.2125,-1.6412,0.4623,-1.5187,-1.3673,-0.3335,-1.6137,-0.6892
-0.9131,-0.156,0.0449,-2.4333,0.678,-1.0893,3.611,-0.0787,-0.2146,-0.1222,-1.0804,-0.0169,2.3372,0.5539,-2.7266,1.8351,2.0486,0.1022,0.0897,0.9712,-2.2117,0.8569,1.0091,-2.0435,-0.1035,-0.9724,-0.8673,-1.1591,-1.0745,-1.2544,-1.1783,-1.124
-3.8407,2.9832,4.5188,-3.3849,2.7874,5.1277,13.7207,2.1694,4.8401,-0.7829,3.4974,-4.3372,3.7383,-3.1618,4.8965,3.1184,3.0751,3.5144,5.7157,1.3532,0.566,3.8007,1.3376,3.8505,0.6677,3.8399,1.2014,3.9998,2.3191,2.7072,0.3988,-2.0216
-2.3251,6.5555,7.2234,-0.661,4.5555,0.6572,8.1881,2.8948,6.9747,1.2249,3.1007,0.4338,3.6955,3.9454,8.5762,6.6257,6.9522,4.4033,5.8571,4.1948,2.969,8.2336,5.183,3.124,2.9023,5.3129,2.9533,2.1231,3.1221,2.8236,0.9256,1.5522
-3.5927,2.2118,2.0631,-1.7257,0.5058,-0.9735,-3.788,-0.405,-1.4199,1.2887,-0.4608,1.9543,0.4204,3.1042,-2.1195,3.7612,4.0253,-2.4608,-1.0524,-0.1661,-4.2247,2.5947,-0.8025,-3.5302,-0.4052,-0.0686,-2.3417,-2.5803,-3.2063,-3.273,-2.174,-2.0214
-2.3576,5.748,6.9055,0.3392,3.8284,-0.9358,3.6748,1.5254,4.5014,2.0869,1.4592,1.6576,2.8831,6.8044,8.3627,5.6533,7.5585,3.246,4.5527,5.4619,0.3908,8.3468,6.2909,2.0771,2.6436,4.7215,2.6174,-0.054,1.7296,1.3461,0.5495,3.8241
-4.5109,0.7694,3.9775,-1.8717,1.1408,2.9238,6.5992,-0.476,0.0516,0.6501,0.719,-3.1022,2.7279,0.9916,4.4106,0.2791,3.1998,0.7414,3.2662,3.3378,-4.733,3.3578,2.9267,1.8752,-0.189,2.9004,0.1654,0.1845,-0.3619,-0.1696,-0.4232,1.851
-5.8762,-3.9127,1.0679,-3.7495,-1.1374,6.4176,8.8328,-2.3643,-4.1417,-0.7692,0.164,-7.1083,2.7302,-4.3028,0.342,-4.5859,-0.7492,-1.6364,1.8444,1.3232,-9.5668,-1.8031,-0.6308,1.6349,-2.7528,1.0569,-2.0407,0.454,-2.2775,-1.4394,-1.2143,-0.1207
-2.61,-0.4544,4.0316,-0.052,2.7744,3.6712,6.7197,-0.3635,-0.9395,-0.1477,-1.0782,-0.3727,1.6386,1.3525,0.7322,-1.2852,2.7516,3.0122,-0.1979,1.1109,-4.0452,-0.4312,1.4359,2.4651,1.0475,1.7244,0.0833,1.4903,0.864,2.9342,-0.4762,0.4118
1.6447,-1.5014,3.5411,0.0889,2.6449,2.3764,7.1846,-0.0348,0.1617,-0.8587,0.6561,-0.0683,2.0513,2.0036,2.5646,1.3426,3.792,1.7827,2.2634,1.1185,-1.8853,-1.4338,-0.2938,3.174,0.8694,1.4867,1.1241,1.8397,2.0825,3.8816,0.6732,-0.1187
1.0426,-3.8539,1.5687,-1.3453,-0.6056,-0.2161,2.8883,-0.0283,0.8571,0.3453,1.0266,-2.7695,-0.6652,-0.1473,3.6682,2.2176,1.3587,-0.993,3.5148,-1.5675,-0.2691,-0.2524,-1.9831,1.1602,-1.1761,-0.5821,-0.7904,0.2806,0.5794,1.2927,0.7557,-0.4696
0.3233,-3.3848,-1.0583,-2.0215,-2.6817,-2.8969,-3.9223,-0.8584,0.4389,0.5111,0.5314,-3.3875,-2.7487,-2.4549,4.5538,1.7206,0.5164,-1.4184,5.6554,-3.7914,0.6468,0.4526,-4.0981,-0.1108,-2.4638,-1.9472,-2.5784,-2.4856,-1.9309,-1.9674,-1.3035,-0.6238
-1.1159,-1.8378,-2.3282,-2.2753,-2.8661,-3.6129,-9.1423,-0.7532,-0.6073,0.5344,-0.5035,-2.1495,-2.4338,-1.3539,3.2958,0.0595,0.0069,0.029,4.0764,-2.4339,-1.2193,0.1081,-3.7442,-1.1714,-2.7603,-0.8317,-1.9332,-3.4268,-2.7721,-3.1054,-2.1309,-0.6675
