"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
7.1055,4.6167,1.9045,0.2029,0.366,2.6367,-1.388,1.8337,-1.3451,1.8091,1.5008,2.3673,4.6473,1.5962,1.4244,3.5195,5.1366,1.9332,11.1701,8.4225,4.5522,2.6115,3.6146,1.4523,-2.1125,1.4096,0.5278,3.3969,-0.2686,2.1561,2.2947,4.1008
7.5336,4.9102,2.0454,0.2008,0.3667,2.8171,-1.491,1.9803,-1.481,1.9227,1.5472,2.5602,4.964,1.713,1.4904,3.7976,5.4774,2.0586,11.8728,9.0618,4.8316,2.7544,3.8673,1.514,-2.2858,1.4432,0.4934,3.5495,-0.3394,2.2744,2.4663,4.3907
8.0272,5.2401,2.2639,0.2019,0.3647,2.9938,-1.6703,2.185,-1.7505,2.0643,1.5723,2.7999,5.3828,1.8381,1.5712,4.0977,5.8612,2.1738,12.6193,9.9073,5.2299,2.9389,4.1823,1.6079,-2.5179,1.4692,0.4925,3.689,-0.4265,2.4101,2.6447,4.7563
8.5789,5.6214,2.4171,0.1991,0.374,3.195,-1.8435,2.3942,-1.9878,2.2222,1.6035,3.0503,5.7925,1.9666,1.5863,4.4199,6.2856,2.342,13.4288,10.8022,5.6089,3.1342,4.5054,1.6572,-2.7595,1.512,0.4644,3.7764,-0.4954,2.5585,2.8371,5.1604
8.9863,5.9868,2.1552,0.159,0.4036,3.4741,-1.6893,2.3337,-1.6931,2.2629,1.803,3.1159,5.7747,2.1344,1.4982,4.6746,6.6396,2.6038,14.2984,10.8491,5.3377,3.1878,4.5601,1.6229,-2.7748,1.6431,0.2229,4.0556,-0.388,2.6412,3.0029,5.23
-0.1522,0.7736,-0.2479,-0.1151,0.9354,1.2459,-0.0715,1.1992,-0.5509,0.7185,0.2049,2.6049,1.6206,-0.243,-0.9372,2.7063,2.5283,1.5044,0.4957,3.2951,-0.0258,-0.8064,1.6696,0.1041,-1.6007,-0.7531,-0.9948,2.1762,-0.3862,1.0168,0.4061,-0.147
-1.2511,0.3219,-0.6224,0.4377,1.4225,-0.5262,1.9626,0.7749,1.7517,1.111,-1.6532,2.966,0.248,0.7611,-0.4947,3.7595,2.5184,2.0299,-2.096,-1.2605,-0.3665,0.0676,0.511,-0.3025,-0.8016,1.0851,0.2756,3.8595,1.336,2.3377,1.4573,0.659
-2.0444,-1.7014,1.784,0.5304,1.1328,-0.7671,2.0852,0.3568,1.9227,1.1471,-2.4083,0.2628,-0.0141,0.5861,-0.0695,3.3673,1.1892,0.5761,-1.6887,-2.7062,-0.5036,0.7826,-0.41,-0.6469,0.4836,1.099,0.8052,2.7491,1.9503,3.5727,1.7554,0.4844
-2.4691,-3.4894,1.8225,0.4808,0.4551,2.9029,1.9003,-0.6513,1.0482,0.7769,-2.0313,-1.4268,0.2206,-0.36,-1.0293,0.7411,-0.4917,0.4161,-0.1091,-0.9252,-1.766,-0.026,-0.9908,0.0269,1.5381,1.0785,0.1383,0.0781,-0.0587,2.4009,0.9547,-0.3911
0.1447,-2.1011,0.3319,0.6073,0.1709,3.7845,1.4538,-0.7377,0.4401,0.3369,-0.8656,-1.0161,0.2348,-0.2943,-0.1516,0.4411,-0.172,1.0973,2.0971,0.9737,-1.7569,-0.3341,-1.0073,-0.1239,1.4809,2.0576,-0.1098,-1.0261,-0.2033,0.3074,1.1095,-0.3307
