"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-1.1248,0.0493,-0.0455,-0.2852,0.1341,0.0228,0.9377,-1.1521,-0.5567,-0.5761,1.2957,-1.4343,-0.8726,-0.7381,0.9128,-1.0743,-1.0212,0.3894,1.6392,-1.7457,0.6747,-0.7867,0.2213,1.0614,-0.4615,-1.6504,-2.7577,1.0338,-1.7445,-1.1891,-0.7435,0.8186
-1.2189,0.0514,-0.0489,-0.2903,0.1539,0.0114,1.0085,-1.2242,-0.6069,-0.6325,1.3943,-1.5242,-0.9296,-0.7882,1.0037,-1.1291,-1.0915,0.4168,1.8159,-1.8657,0.753,-0.8396,0.2469,1.1643,-0.4624,-1.7652,-2.954,1.1102,-1.8563,-1.2664,-0.797,0.8767
-1.3468,0.0093,-0.0566,-0.2736,0.1676,0.0259,1.0899,-1.3417,-0.6751,-0.7122,1.5418,-1.6539,-1.0053,-0.8585,1.1323,-1.1916,-1.2102,0.4266,2.0507,-2.0213,0.8734,-0.9174,0.2689,1.3035,-0.4834,-1.9444,-3.2279,1.2119,-2.0153,-1.3826,-0.878,0.9499
-1.4762,0.0022,-0.0437,-0.282,0.1996,0.0282,1.1905,-1.4416,-0.7526,-0.7594,1.7179,-1.7836,-1.1162,-0.9255,1.2862,-1.3178,-1.3171,0.4901,2.3024,-2.2002,0.9906,-1.0041,0.2971,1.4498,-0.5179,-2.1165,-3.4898,1.3042,-2.1994,-1.4988,-0.9555,1.0228
-1.397,0.3196,-0.0185,-0.4103,0.3083,-0.146,1.2398,-1.2861,-0.7606,-0.5993,1.7147,-1.6327,-1.1714,-0.8277,1.3149,-1.4448,-1.1182,0.7619,2.2451,-2.256,0.8845,-0.9141,0.3396,1.3927,-0.4699,-1.8642,-3.3484,1.2815,-2.1794,-1.3848,-0.8456,1.0315
-1.0166,0.5312,0.2648,-0.6251,0.2611,-1.0365,0.7465,-0.0593,-0.9438,-0.2437,0.0226,-1.0098,-0.7254,-0.1506,-0.2658,-0.8697,0.4006,0.8228,0.3388,-1.8355,-0.2459,-0.5891,0.4088,0.681,0.3361,-0.3161,-1.3515,0.1503,-0.7408,0.2316,-0.1636,0.5673
0.1677,0.9535,-1.205,-1.5292,-0.9409,-0.9016,1.6616,-0.5138,-0.5611,-0.4285,-0.3524,-1.1802,0.369,-0.1711,0.2787,-1.6812,-0.1699,0.4126,-0.589,-0.7024,-0.9835,-0.9153,0.1314,0.1181,-0.3798,-0.7523,-1.3614,-0.38,-0.2599,-0.6212,-0.2007,-0.478
0.3851,-0.1079,-1.8232,-1.2014,-1.2178,-1.1793,0.7771,-1.2199,-0.8121,-1.7113,-1.1427,-0.9938,1.5361,-0.391,0.4157,0.1983,-0.7794,-1.44,0.3767,0.0966,-0.2756,-1.2412,-0.1351,-0.6229,-0.0252,-1.1647,-1.9761,-0.3468,0.3423,-1.0309,-0.4288,-1.1412
-0.42,-0.3388,-1.4296,-0.438,-1.3908,-1.1529,-0.5573,-1.1592,-1.5465,-2.9163,-1.9026,-1.2849,1.0888,-1.1905,0.4103,-1.0458,-1.7937,-2.2813,2.0383,0.1411,0.3648,-2.109,-1.1025,-0.1366,0.4138,-1.3075,-2.7549,-1.5348,0.5174,-1.4045,-0.3429,-1.128
-0.1587,0.2145,-2.2409,-0.2663,-2.5741,1.0559,0.3667,-1.0107,-0.8232,-1.6457,0.1676,-0.5043,0.6555,-0.6937,2.4524,-1.8357,-1.1085,-1.5927,3.8908,1.1956,1.3988,-1.6531,-1.5539,1.0834,-0.3747,-1.1997,-3.221,-2.347,-0.7475,-2.7179,0.0926,-0.789
0.1928,-0.3196,-1.8529,-0.8784,-2.5869,1.6212,0.3882,-0.144,-0.2558,-0.1556,0.6648,0.6948,0.6,0.2262,2.3522,0.7324,1.2537,-0.9416,3.2474,2.014,2.4204,-0.0286,-0.8134,1.392,0.232,-0.5827,-2.4962,-1.5093,-1.7854,-2.7666,0.5012,-0.5112
0.9387,-1.0194,0.2737,-0.4083,-1.3435,-0.8236,-1.7964,1.7487,-1.5616,-0.1346,-1.5227,0.5021,0.4147,0.4652,0.4096,1.2935,2.3405,-0.0888,-0.2333,1.2815,2.1538,0.7635,0.1492,0.3461,1.4392,1.0322,-0.4923,-1.5043,-0.7559,-0.4278,0.8274,-0.5752
1.7524,-1.7567,1.2665,0.7519,-0.8892,-1.3702,-1.9081,3.0556,-1.3403,1.0371,-1.0779,0.3917,1.0987,1.0558,1.7139,1.0817,1.678,0.1119,-0.9783,1.2642,2.4766,1.9804,0.942,-0.7965,1.574,2.2651,2.2492,-2.1844,0.8019,1.2293,0.6371,-1.5298
1.2147,-1.0979,1.369,1.1017,-0.7875,-0.3679,-0.5743,2.569,0.3327,1.8609,1.3986,1.1987,1.0472,1.5996,3.9232,2.6479,0.2161,0.042,0.9119,1.3829,3.0605,2.7326,0.5018,-0.2488,1.4733,2.6657,3.6351,-1.9122,1.7908,1.9377,0.2285,-1.5635
0.4181,0.2525,1.2969,0.258,-0.3393,0.2231,0.1754,1.083,1.9504,0.2408,1.5265,0.2089,-0.2411,0.9268,2.8419,1.803,-1.0474,0.4235,2.222,0.6047,2.1941,1.3869,-0.6603,0.5926,0.0956,1.9571,3.099,-1.5191,1.5912,1.3698,-0.282,-0.5967
0.6993,0.7316,0.8422,-1.291,0.3223,0.069,1.0411,-0.2142,2.7127,-0.223,0.7686,-0.2644,-0.7526,0.1865,-0.29,-0.2766,-1.2387,-0.1822,0.8784,0.6914,0.6831,0.4833,-1.3298,-0.62,-1.7776,0.5353,2.0442,0.2388,-0.3326,-0.3831,0.0433,0.0368
1.0104,1.9573,0.2653,-0.6282,1.0117,-0.2941,1.086,0.2344,2.136,-0.1889,0.7957,0.672,-1.4496,-0.0043,-2.7069,-0.8947,-0.6558,-0.2828,-0.8022,0.0671,-0.0534,0.207,-0.6745,-0.4253,-1.6299,0.2915,1.0538,1.4013,-1.0782,-0.8367,-0.0043,0.6746
2.1127,3.1006,-1.0066,0.3493,0.8694,0.3397,1.7165,0.1522,0.6831,-0.544,1.6362,1.8516,-1.6084,-0.1151,-1.6848,-0.8592,-0.0763,1.4143,-1.6102,-0.202,0.081,0.6226,0.8423,1.1112,-1.1063,0.1874,1.1028,1.4833,0.1572,-0.392,-0.2726,0.9241
2.2508,2.3911,-1.4448,0.0686,1.0718,0.4047,2.464,-0.5055,-0.7416,-0.3319,1.3374,2.8884,-0.693,-0.1544,-0.3479,-0.0132,-0.1151,1.6782,-1.7545,0.0031,0.2186,1.168,1.0603,0.6819,-1.1051,0.3282,2.0501,1.6285,1.1997,0.0321,-0.7526,1.0124
1.1447,1.7713,-1.1331,0.2508,0.3177,0.2599,1.7162,-0.2226,-1.2184,-0.9306,0.2945,3.7695,-0.2863,-0.2087,-0.2927,-0.1289,-1.4085,1.3751,0.3467,-1.0381,0.2511,-0.0386,0.7324,0.3147,-0.7409,0.7268,1.9875,1.238,1.7272,0.2663,-1.4248,1.0646
0.7804,1.3665,-0.6709,0.5763,-1.2473,-0.6468,0.1468,-0.1088,-1.1981,-1.4876,0.4213,3.0433,-0.6387,0.3368,-0.3684,0.2626,-0.9265,0.8093,2.0621,-1.6727,-0.6426,-1.2213,0.597,-0.0524,-0.1734,0.0935,0.9833,-0.125,2.093,0.7909,-0.7383,1.5828
-0.6574,0.2032,-0.2521,0.1765,-1.4063,-1.4185,-1.269,0.057,-0.1407,-1.0849,0.4286,0.8816,-0.4444,0.8853,-0.5392,1.4715,0.7865,-0.7012,1.9378,-1.6082,-1.347,-1.2424,0.0902,-0.0704,1.1068,-0.722,0.3915,-1.6022,1.6558,0.8261,-0.311,0.6846
-0.926,1.3785,1.6153,0.5552,1.1359,0.0462,-0.151,1.9172,3.8292,0.7091,2.0061,0.763,0.3144,1.6947,1.5929,4.666,1.7193,0.7482,3.1264,0.5513,1.4883,0.6196,1.0498,2.3152,2.8456,0.7503,1.9729,0.0598,2.9699,1.2628,0.2616,-0.4484
-2.1996,-0.6445,0.0672,0.0157,1.8538,-1.4523,0.005,-0.5924,0.4324,1.3,1.5434,-0.1786,0.8005,1.675,1.3193,2.086,0.5054,-0.5108,-0.0622,1.6324,0.8193,0.6402,2.1204,-0.0675,1.1055,-0.2545,-0.2804,0.0488,1.2259,0.7523,-0.3892,-1.5607
-2.1312,0.0683,0.0583,0.8422,2.1034,-0.9098,0.0666,-0.3987,0.9889,1.8549,0.2642,-1.0293,1.9308,1.5134,-0.0076,0.2495,0.1144,0.2499,-1.173,1.2194,0.0534,1.1703,1.3695,0.0306,0.2434,0.5798,-0.073,0.6607,0.8484,0.8535,-1.4968,-0.7685
-2.2449,0.829,0.3683,0.1719,1.8939,0.8645,0.5475,0.8992,3.2608,1.4509,-0.4991,-0.0482,2.9167,0.4516,-0.9286,-1.583,0.0639,0.8964,-2.0084,1.0606,-0.6153,1.2796,-0.5943,2.178,-0.4202,1.8214,0.6422,2.2393,0.0394,1.3444,-1.423,-1.1454
-1.0966,2.1244,0.3494,1.255,3.668,1.6786,1.6966,2.0741,3.8802,1.2771,-0.3641,2.4432,4.3989,-0.2878,1.8683,-1.3076,1.1253,1.7682,-0.754,1.5416,-0.1901,2.335,-1.24,3.038,0.445,3.0261,2.1562,3.9782,0.2811,2.1078,-0.1079,0.0205
