"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
2.4572,4.1017,0.5297,0.5299,2.1176,1.4098,-0.1535,2.804,3.6059,3.344,2.1055,4.2318,1.6607,4.7722,4.0048,5.1294,5.5072,0.78,2.2199,3.1443,3.0865,2.105,2.1092,0.1261,1.6299,2.1289,2.4125,2.1308,2.3728,1.0875,1.1586,2.3341
2.615,4.3896,0.5486,0.5575,2.2424,1.4762,-0.1711,2.9847,3.8173,3.5545,2.2501,4.5147,1.7374,5.0799,4.2307,5.4532,5.8834,0.8378,2.3596,3.3435,3.2878,2.2346,2.2606,0.1263,1.7338,2.2541,2.5651,2.262,2.5139,1.1461,1.2341,2.4756
2.8014,4.7051,0.5816,0.5696,2.3962,1.4982,-0.2026,3.2423,4.0295,3.8016,2.4251,4.8186,1.8382,5.417,4.4842,5.8694,6.336,0.9114,2.54,3.5601,3.4787,2.3949,2.4415,0.1322,1.8641,2.4011,2.7439,2.3873,2.6698,1.2104,1.3052,2.6811
3.0305,5.1088,0.6232,0.6143,2.5832,1.5234,-0.2171,3.5091,4.33,4.1048,2.6572,5.1973,1.95,5.832,4.8269,6.3975,6.8791,0.9736,2.7694,3.8254,3.7501,2.6156,2.6867,0.1266,2.0261,2.5893,2.9749,2.5411,2.8799,1.3007,1.4063,2.9423
3.1522,5.5163,0.6542,0.7817,2.7194,1.853,-0.1277,3.3727,4.7604,4.3425,2.8647,5.5352,1.8662,6.224,5.0853,6.6177,7.1902,0.9557,2.8958,4.0412,4.251,2.8152,2.9001,0.064,2.1019,2.757,3.2225,2.8037,3.1327,1.4678,1.5776,2.943
-0.6899,1.3966,-0.3093,-1.0435,-1.0513,-2.5018,0.4572,-0.4752,0.5574,1.0492,0.4426,2.0529,-2.4963,1.5488,0.615,-0.0594,0.4758,-0.8152,-0.7682,-0.4791,1.2368,0.0833,0.7791,-1.6356,0.2888,0.2437,0.7766,-1.1743,0.0593,-0.3065,0.5256,-0.368
0.0181,1.6374,-0.0821,-0.1251,-0.5758,-0.381,0.424,-1.2605,1.3546,1.1525,-0.4195,1.8119,-2.4522,2.1195,1.7758,0.1388,-0.1676,0.2039,-0.8067,0.4381,1.8758,-0.0283,0.5407,-0.0859,-1.0238,0.8637,2.3753,0.6501,0.8464,0.9217,1.0722,-0.4642
1.1006,2.401,0.0931,0.8558,0.2215,2.418,0.9651,-0.2563,0.5002,0.7966,-0.3722,1.1674,-2.5972,1.5781,1.586,-0.6847,-0.204,1.3657,-0.074,1.0338,1.1737,-0.5692,-0.4549,1.092,-1.1783,0.9466,2.0024,2.3108,0.4278,0.807,0.8363,-0.5719
1.3623,2.4766,-0.7112,0.908,0.1064,2.2934,1.1293,-0.1883,-1.1705,-0.5676,-0.3377,0.6242,-2.0554,-0.2962,-0.2357,-2.2934,-0.2053,1.2577,-0.6033,0.2085,0.4157,-0.9705,-0.8069,0.6921,-1.0914,0.2819,0.4638,2.2602,-0.7729,-0.6197,0.3257,-0.18
0.6326,0.7915,-1.0465,0.7053,-0.4316,0.1714,-0.0851,-1.3364,-1.6459,-1.0936,-0.5243,-0.4202,0.6869,-0.9566,-1.6322,-2.4677,0.1328,0.3253,-1.7634,-0.7596,0.9438,-0.5319,-0.3656,0.0359,-1.6461,-0.0772,0.1779,1.2898,-0.3676,-0.7729,0.2255,-0.0348
1.0674,-0.309,-0.2752,1.4055,-0.3539,0.2649,-0.8863,-0.4763,-0.4764,-0.5003,-0.142,-0.75,1.8487,0.4823,-1.175,-1.2096,1.1952,0.1605,-1.1455,-0.4268,1.169,-0.4618,-0.1339,1.0749,-1.6631,-0.5463,0.0794,1.0727,0.2121,0.1379,0.6334,0.3645
1.2619,-0.4691,0.8301,1.2055,0.7294,1.9728,-0.1358,0.5078,-0.1442,-0.4685,0.0769,-1.1375,0.3242,1.9196,-1.353,-0.514,1.62,1.3561,-0.0053,-0.7812,0.4343,-0.5451,0.2112,2.2054,-1.0729,-1.036,-0.139,0.7934,-0.0919,0.6975,0.5784,0.8776
1.1062,-0.2299,1.1041,0.5947,1.4486,1.7518,0.8519,0.625,-0.0502,-0.8632,0.0075,-0.7587,1.3684,2.0482,-0.845,0.6947,1.1987,1.4378,0.2922,-0.5462,0.6767,0.3425,0.7311,2.1962,-0.0298,-1.1429,0.2552,0.4387,-0.3428,0.5333,-0.068,0.2496
0.4489,-0.5197,0.0849,-0.2101,1.1419,1.0671,0.349,-0.4506,-0.4724,-1.209,0.1636,-1.4383,1.2068,-1.0348,-1.0387,1.1365,-0.6078,-0.2959,-0.2517,-0.1295,-0.358,1.0855,0.4902,2.1166,0.2594,-1.6897,0.0745,0.5105,-0.8305,-0.2035,-0.6198,-1.2843
-0.3485,-1.1212,-1.4374,-1.0069,0.0269,-1.2938,-1.0058,-1.5696,-1.7532,-1.4445,0.1539,-2.1047,1.4321,-4.014,-1.9544,-0.193,-2.1204,-1.1852,-0.0473,0.0814,-3.2985,0.3574,0.4418,1.1988,0.6687,-1.763,-1.3286,0.0372,-0.7675,-0.9629,-0.5765,-1.9485
0.0776,-0.7185,-1.2427,-0.1007,0.2256,-0.9364,-0.3698,-1.3203,-1.1785,-1.3956,0.1537,-1.3183,0.8442,-2.9519,-1.1284,-0.2656,-1.1099,-0.4904,0.6418,0.0874,-2.9038,0.1999,-0.0018,1.2738,0.6032,-1.2178,-1.6821,-0.4766,-0.6037,-0.917,-0.0818,-1.1446
-0.2521,-1.0412,-0.0341,0.6608,1.5127,3.6088,0.5084,-0.8149,0.1764,-0.6307,0.0311,-1.8553,-0.7232,-0.8608,0.4893,0.3956,-0.7754,-0.0828,1.0163,-0.3421,-0.3969,-4e-04,-0.4864,1.2465,-0.2289,-0.1985,-0.729,-0.2731,-0.5119,-0.2883,0.1937,-1.2195
0.5655,-0.2462,-0.2897,0.0929,1.2217,4.4822,-0.4662,-0.6102,1.1017,0.8036,-0.8048,-1.2811,-0.0091,0.3835,1.5062,2.3734,-0.1842,0.5091,1.3308,0.3204,1.3537,0.0449,0.7447,0.8097,-0.9055,1.3166,1.8929,0.7005,1.1722,1.1769,-0.1115,-1.4544
1.9277,0.8993,-1.8742,-0.6552,0.5135,3.0295,-1.1237,-0.5279,1.699,1.9588,-1.2479,0.4696,-0.8307,0.5176,0.3904,2.8555,1.2464,0.7357,1.3635,1.2114,2.5098,1.4342,1.2649,1.1337,-0.3867,1.4593,2.5048,1.7262,2.32,1.4224,-0.4031,-0.4301
1.5389,1.5263,-2.0866,-0.0419,0.7209,1.4603,-2.4797,-1.3136,0.7629,1.3024,-0.1098,0.1535,-2.322,-1.6099,-0.9226,1.6988,0.4758,-0.0492,1.8795,-0.0474,2.167,2.048,0.7869,0.5854,0.6837,0.1923,1.451,1.1282,2.3593,0.849,-0.3233,0.2293
