"Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal","Somatomotor_Dorsal"
-0.0282,-0.729,-1.6059,-0.5118,-0.5268,0.9424,4.4236,0.0713,0.4707,0.7959,-0.6893,1.2186,0.2047,-0.5715,-1.8158,-0.2939,1.3914,0.1729,1.2806,-1.5329,-0.4312,0.6204,0.4158,-0.3268,0.8314,-0.5174,-1.2011,-1.2205,-0.5572,-1.6444,-0.1148,0.0846
-0.0257,-0.7603,-1.7348,-0.567,-0.5726,0.9826,4.7132,0.0588,0.5144,0.852,-0.7294,1.3093,0.2143,-0.6144,-1.9442,-0.3247,1.4803,0.2011,1.368,-1.6415,-0.4685,0.6692,0.4489,-0.3915,0.9059,-0.5547,-1.2989,-1.305,-0.6068,-1.7598,-0.1188,0.0925
-0.0471,-0.8221,-1.911,-0.6556,-0.6415,1.0516,5.151,0.02,0.5557,0.9104,-0.782,1.4218,0.215,-0.6758,-2.1304,-0.3662,1.5867,0.231,1.5196,-1.8047,-0.514,0.7292,0.4761,-0.4943,0.9735,-0.6163,-1.4131,-1.4329,-0.6945,-1.9237,-0.1439,0.114
-0.061,-0.8381,-2.1011,-0.7507,-0.6851,1.1328,5.6975,-0.0109,0.6086,1.0161,-0.8577,1.5586,0.2203,-0.7357,-2.3787,-0.4343,1.6718,0.2835,1.6877,-2.0044,-0.5974,0.8155,0.5133,-0.6184,1.0721,-0.6915,-1.5742,-1.5963,-0.8043,-2.1423,-0.1634,0.1352
0.0847,-0.5868,-2.0624,-0.6827,-0.5439,1.0097,5.5692,0.1423,0.7657,1.2133,-0.9267,1.6918,0.3074,-0.6491,-2.3514,-0.4511,1.755,0.3725,1.5858,-1.9203,-0.616,0.908,0.6568,-0.5431,1.289,-0.6313,-1.695,-1.604,-0.7037,-2.1529,-0.0471,0.1224
0.6897,0.3453,-0.7516,-0.3502,0.0923,-0.474,1.4463,0.8426,1.5259,1.4686,-0.4829,0.9797,0.5483,0.067,-0.5195,0.3355,1.4596,1.2271,1.7553,-0.2354,0.2062,0.7578,0.8438,-0.2197,1.1418,0.0134,-1.4404,-0.1615,-0.2478,-0.7523,0.1598,-0.252
1.294,-0.4864,-0.368,-0.7473,1.1042,-2.1414,-2.2574,0.5763,1.9274,1.6896,-0.518,0.026,0.5547,0.9795,0.9298,0.288,1.5117,1.6787,0.3565,1.0942,0.4188,-0.4211,0.7184,-0.5723,0.4305,-0.1964,-2.0812,0.9726,-0.3427,-0.7903,0.8382,-1.0742
0.7049,-1.8965,-0.8981,-1.1225,0.0859,-3.3516,-4.4577,-0.7748,0.3456,0.0425,-0.8165,-0.4454,-0.0565,0.6394,1.2416,-0.4757,1.0458,0.755,-1.8997,0.6597,-1.1622,-1.6752,-0.5151,-1.642,-0.8927,-0.664,-2.3315,1.4103,-0.4931,-0.6354,1.0326,-1.0702
-0.3095,-1.5086,-1.4882,-1.128,-1.9061,-1.747,-3.1297,-1.1436,-1.2391,-1.6954,-0.0469,-0.4237,-0.6104,-0.5533,0.6797,-0.3121,-0.4301,0.271,-1.1052,-0.9314,-2.2489,-1.716,-1.6513,-1.0775,-1.8201,-1.2811,-1.4626,1.0734,-1.6906,-1.2168,1.1527,-0.8748
-0.1016,0.314,-0.5405,-0.4145,-1.2706,0.9783,-2.4058,0.2229,-0.1962,-1.529,1.3097,0.3595,-0.7358,-0.9054,0.5482,1.0092,-0.2442,0.3992,0.3532,-0.2335,0.0548,0.0533,-1.0582,2.1216,-0.1443,-0.4846,1.2647,0.7309,-1.2692,-0.4092,1.6173,-0.7313
